source,target,tgt_lng
"""กวาดล้าง""",Kill,en-US
"""คอมโบ - กระสุนดังโงะ""",Combo - Rice Dango Missile,en-US
"""คอมโบ - กระสุนดังโงะ"": สร้างความเสียหายเท่ากับ {0} ของ ATK",Deals DMG equal to {0} of the Resonator's ATK.,en-US
"""คอมโบ - กระสุนดังโงะเสริมพลัง""",Combo - Rice Dango Missile: Enhanced,en-US
"""คอมโบ - กระสุนดังโงะเสริมพลัง"": สร้างความเสียหายเท่ากับ {0} ของ ATK",Deals DMG equal to {0} of the Resonator's ATK.,en-US
"""คอมโบ - กระสุนสนับสนุน""",Combo - Support Missile,en-US
"""คอมโบ - กระสุนสนับสนุน"": สร้างความเสียหายเท่ากับ {0} ของ ATK",Deals DMG equal to {0} of the Resonator's ATK.,en-US
"""คอมโบ - กระสุนสนับสนุนเสริมพลัง""",Combo - Support Missile: Enhanced,en-US
"""คอมโบ - กระสุนสนับสนุนเสริมพลัง"": สร้างความเสียหายเท่ากับ {0} ของ ATK",Deals DMG equal to {0} of the Resonator's ATK.,en-US
"""คอมโบ - ของหวานจู่โจม""",Combo - Dessert Strike,en-US
"""คอมโบ - ของหวานจู่โจม"": สร้างความเสียหายเท่ากับ {0} ของ ATK",Deals DMG equal to {0} of the Resonator's ATK.,en-US
"""คอมโบ - ของหวานจู่โจมเสริมพลัง""",Combo - Dessert Strike: Enhanced,en-US
"""คอมโบ - ของหวานจู่โจมเสริมพลัง"": สร้างความเสียหายเท่ากับ {0} ของ ATK",Deals DMG equal to {0} of the Resonator's ATK.,en-US
"""จิตข่มขวัญ""",Dominance,en-US
"""จิตวิญญาณกระบี่""",Sword Spirit,en-US
"""ตำนานกิ่งสุวรรณ""",The Golden Bough,en-US
"""ตำนานกิ่งสุวรรณ"" คือบทกวีเล่าเรื่องยาวอันเก่าแก่ของรินาซิตา ซึ่งเป็นงานศิลปะที่เชื่อมโยงตำนานพื้นบ้านของแต่ละชนเผ่าเข้ากับการเผยแผ่ของเซนติเนล และได้บันทึกต้นกำเนิดของงานคาร์นิวัลไว้อย่างละเอียด","An ancient epic poem of Rinascita. It pioneered blending various regional folkfore with the tales of the Sentinel, including the first accounts of the Carnevale's origins.",en-US
"""ตำราพยากรณ์""",Book of Prophecies,en-US
"""ถูกโจมตี""",Taking Hits,en-US
"""บทเพลงทองคำ""",Golden Anthem,en-US
"""บูสต์ - Namipon ช่วยเหลือ""",Boost - Namipon Aid,en-US
