source,target,tgt_lng
"""Chilled Meat""",Viande congelée,fr-FR
"""Chiếc Răng"" Kỳ Lạ",Dent étrange,fr-FR
"""Cuộn Tranh Bầu Trời Rực Lửa""",Parchemin du firmament enflammé,fr-FR
"""Denizin Sakin Renkleri""",Ombre silencieuse de la mer,fr-FR
"""Dispositivo Tubion""",« Appareil Tourbillon »,fr-FR
"""Dispositivo di Tubion""",« Appareil Tourbillon »,fr-FR
"""Dòng Xoáy Trong Bể""",« Scène tourbillonnante dans une bouteille »,fr-FR
"""Dấu Ấn Sắc Màu""",Imprimé de soie,fr-FR
"""Exalted Earth""",Terre suprême,fr-FR
"""Fragments of Innocence""",« Fragments d'innocence »,fr-FR
"""Ngọn gió nhìn thấy được""",« Vents visibles »,fr-FR
"""Silken Print""",Imprimé de soie,fr-FR
"""Sombra Silenciosa do Mar""",Ombre silencieuse de la mer,fr-FR
"""Swirling Scene in a Bottle""",« Scène tourbillonnante dans une bouteille »,fr-FR
"""Sắc Biển Tĩnh Lặng""",Ombre silencieuse de la mer,fr-FR
"""The Sea's Silent Shade""",Ombre silencieuse de la mer,fr-FR
"""The Visible Winds""",« Vents visibles »,fr-FR
"""Thiết Bị Tourbillon""",« Appareil Tourbillon »,fr-FR
"""Tourbillon Cihazı""",« Appareil Tourbillon »,fr-FR
"""Tourbillon Device""",« Appareil Tourbillon »,fr-FR
"""Visible Winds""",« Vents visibles »,fr-FR
"""Vua Của Mặt Đất""",Terre suprême,fr-FR
"""Yüce Toprak""",Terre suprême,fr-FR
"""Şişedeki Çalkantılar""",« Scène tourbillonnante dans une bouteille »,fr-FR
"""กลไกฉายเงาพราย""",Sphère d'ombre éphémère,fr-FR
"""ทิวทัศน์หมุนวนในขวด""",« Scène tourbillonnante dans une bouteille »,fr-FR
"""เขี้ยว"" ประหลาด",Dent étrange,fr-FR
A Alegria de Narukami,Joie de Narukami,fr-FR
A Coragem de Narukami,Vaillance de Narukami,fr-FR
A Flower Yet to Bloom,Fleur non épanouie d'origine inconnue,fr-FR
A Pedra Angular das Estrelas e Chamas,Pierre angulaire des étoiles et des flammes,fr-FR
A Sabedoria de Narukami,Sagesse de Narukami,fr-FR
Aalfleisch,Anguille,fr-FR
Abalorio de la tempestad,Perles tempestives,fr-FR
Abendrot-Mondfisch,Môle crépusculaire,fr-FR
Abenteuer-EP,EXP d'aventure,fr-FR
Aberrant Core of the Deep Shadow,Noyau aberrant des fonds,fr-FR
Aberranter Kern der tiefen Schatten,Noyau aberrant des fonds,fr-FR
Abgebrochener Zahn des borealischen Wolfs,Croc fendu du Loup boréal,fr-FR
Abgekühltes Panzerbruchstück,Coquille brisée froide,fr-FR
Abgelagerte Masse,Masse sédimentée,fr-FR
Abgelagerte Wucherung,Excroissance sédimentée,fr-FR
Abgelagertes Fragment,Fragment sédimenté,fr-FR
Abgemessenes Aufgießen des eingelagerten spirituellen Nektars,Versement mesuré de nectar spirituel en cave,fr-FR
Abgenutzte Bolzenspitze,Pointe de flèche usée,fr-FR
Abgenutzter Amtsausweis,Mandat en lambeaux,fr-FR
Abgetrennter Schweif des Himmelswanderers,Queue coupée du rôdeur céleste,fr-FR
Abgrundlichtflosse,Aileron ténébreux,fr-FR
Abiding Angelfish,Scalaire chousei,fr-FR
Ablehnung und Urteilsspruch,Verdict négatif,fr-FR
Abzeichen für Offiziere,Insigne d'officier,fr-FR
Abzeichen für Unteroffiziere,Insigne de sergent,fr-FR
Abzeichen für neue Rekruten,Insigne de nouvelle recrue,fr-FR
Acará Devoto,Scalaire chousei,fr-FR
Acará Raimei,Scalaire raimei,fr-FR
Accreted Fragment,Fragment sédimenté,fr-FR
Accreted Growth,Excroissance sédimentée,fr-FR
Accreted Mass,Masse sédimentée,fr-FR
Accumulatore d'aria della Fonte segreta,Accumulateur d'air de source secrète,fr-FR
