source,target,tgt_lng
A Bruxa das Chamas Carmesim,Sorcière des flammes ardentes,fr-FR
A Day Carved From Rising Winds,Journée sculptée par les vents ascendants,fr-FR
Abenteurer,Aventurier,fr-FR
Adağın Yankısı,Échos d'une offrande,fr-FR
Adventurer,Aventurier,fr-FR
Afortunado,Chanceux,fr-FR
Alborada de la Estrella del Alba y la Luna,Aubade d'astre et de lune,fr-FR
Aldilà vermiglio,Au-delà cinabrin,fr-FR
Alim,Érudit,fr-FR
Altes Hofritual,Ancien rituel royal,fr-FR
Altın Kumpanya,Troupe dorée,fr-FR
Além-vida Cinábrio,Au-delà cinabrin,fr-FR
Amata fanciulla,Amour chéri,fr-FR
Antigo Ritual Real,Ancien rituel royal,fr-FR
Apostador,Parieur,fr-FR
Archaic Petra,Roche ancienne,fr-FR
Archaischer Fels,Roche ancienne,fr-FR
Arkaik Taşlar,Roche ancienne,fr-FR
Armonik İlham Parçası,Fragment d'harmonie divergente,fr-FR
Artista Marcial,Artiste martial,fr-FR
Ascensão Zéfira,Journée sculptée par les vents ascendants,fr-FR
Asil Minnettarlık,Ancien rituel royal,fr-FR
Atravessador do Fogo,Marcheur du feu,fr-FR
Attraversafuochi,Marcheur du feu,fr-FR
Aubade della stella del mattino e della luna,Aubade d'astre et de lune,fr-FR
Aubade of Morningstar and Moon,Aubade d'astre et de lune,fr-FR
Ausbilder,Instructeur,fr-FR
Aventureiro,Aventurier,fr-FR
Aventurero,Aventurier,fr-FR
Avventuriere,Aventurier,fr-FR
Aydınlanma Duası,Sacrifieur Pyro,fr-FR
Bagliore di Vourukasha,Lueur du vourukasha,fr-FR
Bahar Duası,Sacrifieur Cryo,fr-FR
Bahtı Açık,Chanceux,fr-FR
Bedrückende Desillusionierung im Schatten,Désenchantement dans l'ombre profonde,fr-FR
Bereketli Rüyaların Hatıraları,Coquille des rêves opulents,fr-FR
Beschützerinstinkt,Cœur du Gardien,fr-FR
Bilgelik Duası,Sacrifieur Électro,fr-FR
Blitzopfer,Sacrifieur Électro,fr-FR
Blizzard Strayer,Briseur de glace,fr-FR
Bloodstained Chivalry,Chevalerie ensanglantée,fr-FR
Blumen des verlorenen Paradieses,Fleur du paradis perdu,fr-FR
Blutiger Weg eines Ritters,Chevalerie ensanglantée,fr-FR
Blutroter Beweis,Preuve écarlate,fr-FR
Brave Heart,Cœur du Brave,fr-FR
Brennende Pyro-Hexe,Sorcière des flammes ardentes,fr-FR
Brilho Vourukasha,Lueur du vourukasha,fr-FR
Bruja Carmesí en Llamas,Sorcière des flammes ardentes,fr-FR
