source,target,tgt_lng
Abendrot-Mondfisch,黄昏マンボウ,ja-JP
Abiding Angelfish,長寿仙,ja-JP
Abutre Vermelho,赤鷲,ja-JP
Acará Chousei,長寿仙,ja-JP
Acará Raimei,雷鳴仙,ja-JP
Acuibara,カピバラ,ja-JP
Adorned Unagi,藤紋陸ウナギ,ja-JP
Aerofidio,トビヘビ,ja-JP
Afide del Flogisto,燃素ミツムシ,ja-JP
Afídio de Flogisto,燃素ミツムシ,ja-JP
Aigle à couronne,カンムリ鷹,ja-JP
Airone azzurro,青鷺,ja-JP
Aizen Medaka,藍染グッピー,ja-JP
Aizen-Medaka,藍染グッピー,ja-JP
Ak Kanatlı Kaz,雪羽ガン,ja-JP
Akai Maou,赤魔王,ja-JP
Akai maou,赤魔王,ja-JP
Akaralev Kuşu,浮燃ペンギン,ja-JP
Akarsu Kuşu,浮流ペンギン,ja-JP
Akrep,サソリ,ja-JP
Alabardo,ハルバード·サイチョウ,ja-JP
Alacakaranlık Güneş Balığı,黄昏マンボウ,ja-JP
Alacakaranlık Keçisi,黄昏ヤギ,ja-JP
Alacakaranlık Kuşu,暝彩鳥,ja-JP
Alce da Neve,北ヘラジカ,ja-JP
Alce de las nieves,北ヘラジカ,ja-JP
Alce delle nevi,北ヘラジカ,ja-JP
Aleterea,フェザーモス,ja-JP
Alevli Balta Kafalı Balık,バーニングアックスフィッシュ,ja-JP
Alevli Kalp Tüylü Levrek,メラメラハートフェザースズキ,ja-JP
Alpaca,モコモコ駄獣,ja-JP
Alpaca de carga,モコモコ駄獣,ja-JP
Alpacktier,モコモコ駄獣,ja-JP
Alpaga,モコモコ駄獣,ja-JP
Alpaka,モコモコ駄獣,ja-JP
Altın Ejder Balığı,金赤リュウノコ,ja-JP
Altın Hırsız Gelincik,宝盗イタチ·黄金,ja-JP
Altın Levrek,黄金スズキ,ja-JP
Altın Serçe,金ヤマガラ,ja-JP
Altın Yengeç,黄金ガニ,ja-JP
Altın Çopra,金サンショウウオ,ja-JP
Amateur Weasel Thief,宝盗イタチ·新米,ja-JP
Amatör Hırsız Gelincik,宝盗イタチ·新米,ja-JP
Amber Hunting Hound,琥珀ハウンド,ja-JP
Anatra Vellutunno,秋羽鴨,ja-JP
Anatra dal becco rosso,赤喙鴨,ja-JP
Anatra smeraldina,翠冠鴨,ja-JP
Ancien pinson écarlate,朱羽ヤマガラ・古種,ja-JP
Ancien sanglier rougeoyant,赤毛イノシシ・古種,ja-JP
Ancienne spatule flamboyante,トモシビヘラサギ・古種,ja-JP
Ancienne tortue lustrée,琉彩ガメ・古種,ja-JP
Ancient Firewalker Spoonbill,トモシビヘラサギ・古種,ja-JP
Ancient Glazeback Turtle,琉彩ガメ・古種,ja-JP
Ancient Red-Mane Boar,赤毛イノシシ・古種,ja-JP
Ancient Scarlet-Plume Finch,朱羽ヤマガラ・古種,ja-JP
Anemo Crystalfly,風晶蝶,ja-JP
Anemo-Kristallschmetterling,風晶蝶,ja-JP
Anfänger-Schatzmarder,宝盗イタチ·新米,ja-JP
Anguila adornada,藤紋陸ウナギ,ja-JP
Anguila de aleta roja,赤鰭陸ウナギ,ja-JP
Anguila de las profundidades,深海ウナギ,ja-JP
Anguila del desierto,流砂ウナギ,ja-JP
Anguilla delle sabbie mobili,流砂ウナギ,ja-JP
Anguille des sables,流砂ウナギ,ja-JP
Animal de Carga Branco,ホワイト駄獣,ja-JP
Animal de Carga Desgrenhado,モジャモジャ駄獣,ja-JP
Animal de Carga do Deserto,ラクラク駄獣,ja-JP
Animal de carga albino,ホワイト駄獣,ja-JP
Apanhador da Aurora,擒霞客,ja-JP
Aquila coronata,カンムリ鷹,ja-JP
Ardilla,リス,ja-JP
Arduvaz Şemsiyeli Serçe,スレートカサガラ,ja-JP
Arpente-neige,雪ノ君,ja-JP
Arraia Divda,ディフダエイ,ja-JP
Arraia Flutuante,浮遊エイ,ja-JP
Arraia Formalo,フォーマルハウトエイ,ja-JP
Aschegraue Schneeflosse,ハイマルウオ,ja-JP
Atapetra Conch,古代シーマイマイ,ja-JP
Atapetra-Schnecke,古代シーマイマイ,ja-JP
Atataşı Kabuğu,古代シーマイマイ,ja-JP
Ateş Kristal Kelebeği,炎晶蝶,ja-JP
Atrapaauroras,擒霞客,ja-JP
Attrape-aube,擒霞客,ja-JP
Avcı Hırsız Gelincik,宝盗イタチ·中堅,ja-JP
Ave fluyeardiente,浮燃ペンギン,ja-JP
Ave fluyecorriente,浮流ペンギン,ja-JP
Avvoltoio rosso,赤鷲,ja-JP
Axolote,金サンショウウオ,ja-JP
Ay Işığı Balığı,月光魚,ja-JP
Ay Işığı Karyüzgeç,ゲッコウマルウオ,ja-JP
