id,term,src_table
Club.Kohshinjo68,便利屋68,localization.json:Club
Club.Justice,正义实现部,localization.json:Club
Club.CleanNClearing,C&C,localization.json:Club
Club.BookClub,图书管理部,localization.json:Club
Club.Countermeasure,对策委员会,localization.json:Club
Club.Engineer,工程部,localization.json:Club
Club.FoodService,供餐部,localization.json:Club
Club.Fuuki,风纪委员会,localization.json:Club
Club.GourmetClub,美食研究会,localization.json:Club
Club.HoukagoDessert,甜点部,localization.json:Club
Club.KnightsHospitaller,救护骑士团,localization.json:Club
Club.MatsuriOffice,庆典运营管理部,localization.json:Club
Club.Meihuayuan,梅花园,localization.json:Club
Club.Onmyobu,阴阳部,localization.json:Club
Club.RemedialClass,补习部,localization.json:Club
Club.SPTF,超自然现象调查部,localization.json:Club
Club.Shugyobu,修行部,localization.json:Club
Club.Endanbou,炼丹研究会,localization.json:Club
Club.TheSeminar,研讨会,localization.json:Club
Club.TrainingClub,健身部,localization.json:Club
Club.TrinityVigilance,崔尼蒂自警团,localization.json:Club
Club.Veritas,真理社,localization.json:Club
Club.NinpoKenkyubu,忍术研究部,localization.json:Club
Club.GameDev,游戏开发部,localization.json:Club
Club.RedwinterSecretary,红冬事务局,localization.json:Club
Club.anzenkyoku,生活安全局,localization.json:Club
Club.SisterHood,姐妹会,localization.json:Club
Club.Class227,227号特别班,localization.json:Club
Club.Emergentology,急救医学部,localization.json:Club
Club.RabbitPlatoon,RABBIT小队,localization.json:Club
Club.PandemoniumSociety,万魔殿,localization.json:Club
Club.AriusSqud,阿里乌斯战术小队,localization.json:Club
Club.HotSpringsDepartment,温泉开发部,localization.json:Club
Club.TeaParty,茶话会,localization.json:Club
Club.PublicPeaceBureau,公共安全局,localization.json:Club
Club.BlackTortoisePromenade,玄武商會,localization.json:Club
Club.Genryumon,玄龍門,localization.json:Club
Club.LaborParty,工務部,localization.json:Club
Club.KnowledgeLiberationFront,知識解放戰線,localization.json:Club
Club.Hyakkayouran,百花繚亂紛爭調停委員會,localization.json:Club
Club.ShinySparkleSociety,闪耀部,localization.json:Club
Club.AbydosStudentCouncil,阿拜多斯学生会,localization.json:Club
Club.EmptyClub,无,localization.json:Club
