source,target,tgt_lng
"""Acqua pura""","""Saf Su""",tr-TR
"""Nước Mạnh""",Güçlendirici Tonik,tr-TR
"""Nước Tinh Khiết""","""Saf Su""",tr-TR
"""Pure Water""","""Saf Su""",tr-TR
"""Strength Tonic""",Güçlendirici Tonik,tr-TR
"""Água da Pureza""","""Saf Su""",tr-TR
A Alegria de Narukami,Narukami'nin Neşesi,tr-TR
A Coragem de Narukami,Narukami'nin Cesareti,tr-TR
Aberrant Core of the Deep Shadow,Derin Gölgenin Sapkın Çekirdeği,tr-TR
Aberranter Kern der tiefen Schatten,Derin Gölgenin Sapkın Çekirdeği,tr-TR
Abgebrochener Zahn des borealischen Wolfs,Kutup Kurdunun Kırık Dişi,tr-TR
Abgelagerte Masse,Öbeklenmiş Kitle,tr-TR
Abgelagerte Wucherung,Büyümüş Kitle,tr-TR
Abgenutzte Bolzenspitze,Eski Ok Başı,tr-TR
Abgrundlichtflosse,Kanyon Işığı Sırt Tüyü,tr-TR
Abzeichen für Offiziere,Subay Nişanı,tr-TR
Abzeichen für Unteroffiziere,Çavuş Nişanı,tr-TR
Accreted Growth,Büyümüş Kitle,tr-TR
Accreted Mass,Öbeklenmiş Kitle,tr-TR
Aceite esencial de anhelo del destino,Kaderin Cilvesi Özütü,tr-TR
Aceite esencial de doncella de la casa dorada,Altın Ev Hanımı Özütü,tr-TR
Aceite esencial de escarcha,Ayaz Özütü,tr-TR
Aceite esencial de flora,Orman Özütü,tr-TR
Aceite esencial de impacto,Yıldırım Özütü,tr-TR
Aceite esencial de inmovilidad,Kaya Özütü,tr-TR
Aceite esencial de llamas ardientes,Alev Özütü,tr-TR
Aceite esencial de menta,Nane Özütü,tr-TR
Aceite esencial de tejedora de los valles,Vadi Çulhası Özütü,tr-TR
Aceite esencial de torrente,Akıntı Özütü,tr-TR
Aceite esencial de ventisca,Kasırga Özütü,tr-TR
Aceite litoesencial especial,Özel Kaya Özütü,tr-TR
Acreción sedimentada,Büyümüş Kitle,tr-TR
Addio dell'Imperatore del gelo,Ayaz İmparatorunun Vedası,tr-TR
Adieu de l'empereur glacial,Ayaz İmparatorunun Vedası,tr-TR
Adiós del emperador de la escarcha,Ayaz İmparatorunun Vedası,tr-TR
Adunata dell'esercito della Candida Stella,Soluk Yıldız Ordusunun İçtiması,tr-TR
Afecto de Narukami,Narukami'nin Sevgisi,tr-TR
