id,term,src_table
Furniture.1,Natural Wood Floor,furniture.json
Furniture.2,Natural Wood Wall,furniture.json
Furniture.3,Sky Blue Gradient Background,furniture.json
Furniture.4,Whiteboard,furniture.json
Furniture.5,Wood Storage Cabinet,furniture.json
Furniture.6,Simple Blue Carpet,furniture.json
Furniture.7,Solid Wood Chair,furniture.json
Furniture.8,Solid Wood Spare Chair,furniture.json
Furniture.9,Solid Wood Storage Table,furniture.json
Furniture.10,Large Wood Table,furniture.json
Furniture.11,Curtained Window,furniture.json
Furniture.1100,White Coffee Table,furniture.json
Furniture.1101,Colorful Chair,furniture.json
Furniture.1102,Planter Set Shelf,furniture.json
Furniture.1103,White Dessert Table,furniture.json
Furniture.1104,Colorful Loveseat,furniture.json
Furniture.1105,Colorful 2-Tier Planter,furniture.json
Furniture.1106,Momo Friends Menu Wall Decoration,furniture.json
Furniture.1107,Momo Friends Frame Pillar,furniture.json
Furniture.1108,All-Glass Window,furniture.json
Furniture.1109,Peroro Set Shelf,furniture.json
Furniture.1200,Polished Blue Floor,furniture.json
Furniture.1201,Wood Bar Counter,furniture.json
Furniture.1202,Wood Self-Serve Bar,furniture.json
Furniture.1203,Colorful Peroro Chair,furniture.json
Furniture.1204,Momo Friends Neon Display,furniture.json
Furniture.1300,Polished Blue Wall,furniture.json
Furniture.1301,Wood Kitchen Bar,furniture.json
Furniture.1302,Momo Friends Storage Cabinet,furniture.json
Furniture.1303,Peroro Barista Plush,furniture.json
Furniture.2100,Simple Pink Stool,furniture.json
Furniture.2101,Foliage Plant,furniture.json
Furniture.2102,Small Window,furniture.json
Furniture.2103,Simple White Sofa,furniture.json
Furniture.2104,Red Arcade Machine,furniture.json
Furniture.2105,Purple Arcade Machine,furniture.json
Furniture.2106,Blue Arcade Machine,furniture.json
Furniture.2107,Neon Arcade Display,furniture.json
Furniture.2108,Neon Jellies Display,furniture.json
Furniture.2109,Colorful Plaid Carpet,furniture.json
Furniture.2200,Grid Tile Floor,furniture.json
Furniture.2201,Cassette Tape Table,furniture.json
Furniture.2202,Colorful Vending Machine,furniture.json
Furniture.2203,Colorful Multi-Screen TV,furniture.json
Furniture.2204,Jellies Plush Claw Machine,furniture.json
Furniture.2300,Grid Tile Wall,furniture.json
Furniture.2301,Air Hockey Game Machine,furniture.json
Furniture.2302,Speed Racing Game Machine,furniture.json
Furniture.2303,Dancing Star Game Machine,furniture.json
Furniture.3100,Chocolate Dessert Model,furniture.json
Furniture.3101,Valentine Sweets Oven,furniture.json
Furniture.3102,Valentine Sweets Kitchen Bar,furniture.json
Furniture.3103,Valentine Sweets Storage Bar,furniture.json
Furniture.3104,Brown Plaid Carpet,furniture.json
Furniture.3105,Valentine Chair,furniture.json
Furniture.3106,Chocolate Partition,furniture.json
Furniture.3107,Valentine Dessert Showcase,furniture.json
Furniture.3108,Valentine Cookie Sofa,furniture.json
Furniture.3109,Valentine Multi-Purpose Table,furniture.json
Furniture.3110,Accent Light Pole,furniture.json
Furniture.3111,Neon Chocolate Display,furniture.json
Furniture.3112,Chocolate Heart Model,furniture.json
Furniture.3113,Valentine Chocolate Window,furniture.json
Furniture.3200,Large Chocolate Fountain,furniture.json
Furniture.3201,Pink Valentine Sweets Model,furniture.json
Furniture.3202,Valentine Sweets Bar Counter,furniture.json
Furniture.3203,Sweets Chocolate Wall Decoration,furniture.json
Furniture.3204,Pink Valentine Floor,furniture.json
Furniture.3300,Valentine Heart Gift Display,furniture.json
Furniture.3301,Valentine Tea Table,furniture.json
Furniture.3302,Valentine Chocolate Wall,furniture.json
Furniture.3303,Pink Heart Background,furniture.json
Furniture.4100,Colorful Striped Carpet,furniture.json
Furniture.4101,Round Colorful Striped Carpet,furniture.json
Furniture.4102,Folding Beach Chair,furniture.json
Furniture.4103,Summer Picnic Set Supplies,furniture.json
Furniture.4104,Blue Solid Wood Partition,furniture.json
Furniture.4105,Simple Rectangle Planter,furniture.json
Furniture.4106,Monstera White Planter,furniture.json
Furniture.4107,Resort Tropical Planter,furniture.json
Furniture.4108,Folding Resort Table,furniture.json
Furniture.4109,Tropical Plant Art Set Frame,furniture.json
Furniture.4110,Plaid Pattern Vertical Window,furniture.json
Furniture.4200,Summer Picnic Set Parasol,furniture.json
Furniture.4201,Retro Music Amp,furniture.json
Furniture.4202,Tropical Plant Art Wall Decoration,furniture.json
Furniture.4203,Neon Summer Display,furniture.json
Furniture.4204,Summer Resort All-Glass Window,furniture.json
Furniture.4205,Blue Point Porcelain Floor,furniture.json
Furniture.4300,Summer Dessert Table,furniture.json
Furniture.4301,Small Floaty Set Pool,furniture.json
Furniture.4302,Colorful Large Pool,furniture.json
Furniture.4303,Resort Canopy Sofa,furniture.json
Furniture.4304,Blue Summer Dot Background,furniture.json
Furniture.4305,Summer Wave Decoration Wall,furniture.json
Furniture.5101,Jack-O-Lantern Storage Bar,furniture.json
Furniture.5102,Halloween Spiderweb Carpet,furniture.json
Furniture.5103,Single Ghost Chair,furniture.json
Furniture.5104,Pumpkin Soup Stool,furniture.json
Furniture.5105,Halloween Ghost Sign,furniture.json
Furniture.5106,Colorful Halloween Partition,furniture.json
Furniture.5107,Two-Tier Jack-O-Lantern Shelf,furniture.json
Furniture.5108,Jack-O-Lantern Double Sofa,furniture.json
Furniture.5109,Colorful Halloween Table,furniture.json
Furniture.5110,Neon Halloween Display,furniture.json
Furniture.5111,Candle Light Decoration,furniture.json
Furniture.5112,Horror Halloween Set Frame,furniture.json
Furniture.5113,Three-Tier Jack-O-Lantern Decoration,furniture.json
Furniture.5201,Jack-O-Lantern Fireplace,furniture.json
Furniture.5202,Halloween Diamond Pattern Floor,furniture.json
Furniture.5203,Halloween Pumpkin Dessert Table,furniture.json
Furniture.5204,Spiderweb Arched Window,furniture.json
Furniture.5205,Jack-O-Lantern Bar Counter,furniture.json
Furniture.5301,Jack-O-Lantern Photo Zone,furniture.json
Furniture.5302,Trick or Treat Ghost Doll,furniture.json
Furniture.5303,Happy Halloween Decoration,furniture.json
Furniture.5304,Halloween Syrup Wave Wall,furniture.json
Furniture.5305,Halloween Background,furniture.json
Furniture.6100,Wave Pattern Floor Chair,furniture.json
Furniture.6101,Hot Springs Capybara Storage Cabinet,furniture.json
Furniture.6102,Hot Springs Capybara Capsule Vending Machine,furniture.json
Furniture.6103,Hot Springs Wooden Mood Light,furniture.json
Furniture.6104,Fan Pattern Mood Light,furniture.json
Furniture.6105,Steel Magazine Stand,furniture.json
Furniture.6106,Traditional Wooden Partition,furniture.json
Furniture.6107,Wooden Entrance Partition,furniture.json
Furniture.6108,Square Bamboo Planter,furniture.json
Furniture.6109,Hot Springs Capybara Tapestry,furniture.json
Furniture.6110,Hot Springs Storage Cabinet,furniture.json
Furniture.6111,Cherry Blossom Vase Table,furniture.json
Furniture.6112,Wooden Lattice Window,furniture.json
Furniture.6200,Healing Massage Chair,furniture.json
Furniture.6201,Matcha Set Low Table,furniture.json
Furniture.6202,Traditional Tatami Floor,furniture.json
Furniture.6203,Electric Beverage Heating Cabinet,furniture.json
Furniture.6300,Traditional Tile Lattice Wall,furniture.json
Furniture.6301,Cypress Healing Set Bathtub,furniture.json
Furniture.6302,Snow Flower Gradient Background,furniture.json
Furniture.7100,Traditional Pattern Silk Cushion,furniture.json
Furniture.7101,Traditional Pattern Umbrella Decoration,furniture.json
Furniture.7102,New Year Mood Light,furniture.json
Furniture.7103,New Year Kimono Sash Hanger,furniture.json
Furniture.7104,New Year Color Partition,furniture.json
Furniture.7105,Lattice Hinged Window,furniture.json
Furniture.7106,Kerosene Stove and Rice Cakes,furniture.json
Furniture.7107,New Year Kendama Set Table,furniture.json
Furniture.7200,Floral Pattern Kimono Hanger,furniture.json
Furniture.7201,New Year Cuisine Set Table,furniture.json
Furniture.7202,Brick-Style Tatami Flooring,furniture.json
Furniture.7203,Resolution Writing Set Table,furniture.json
Furniture.7300,New Year Wall with Gold Ornaments,furniture.json
Furniture.7301,New Year Relaxing Kotatsu,furniture.json
Furniture.7302,New Year Pattern Background,furniture.json
Furniture.8100,Military Ammo Storage Chest,furniture.json
Furniture.8101,Square Special Pattern Carpet,furniture.json
Furniture.8102,Rectangular Special Pattern Carpet,furniture.json
Furniture.8103,Folding Green Camping Chair,furniture.json
Furniture.8104,Folding Yellow Camping Chair,furniture.json
Furniture.8105,Folding Pink Camping Chair,furniture.json
Furniture.8106,Folding Blue Camping Chair,furniture.json
Furniture.8107,Military Partition,furniture.json
Furniture.8108,Simple Folding Table,furniture.json
Furniture.8200,Brunch Set Camping Table,furniture.json
Furniture.8201,Special Pattern Folding Chair,furniture.json
Furniture.8202,Military Emergency Rations Storage Cabinet,furniture.json
Furniture.8203,Military Camping Bunk Bed,furniture.json
Furniture.8204,Wooden Deck Camping Floor,furniture.json
Furniture.8205,Military Camping Tarp Wall,furniture.json
Furniture.8206,Military Camping Tree Background,furniture.json
Furniture.8300,Grill Set Camping Brazier,furniture.json
Furniture.8301,Military Camping Tent Entrance,furniture.json
Furniture.8302,Self-Assembly Military Kitchen Table,furniture.json
Furniture.8303,Wooden Military Gun Mount,furniture.json
Furniture.9100,White Beachside Chair,furniture.json
Furniture.9101,Beachside Cooling Mat,furniture.json
Furniture.9102,Basic White Partition,furniture.json
Furniture.9103,White Solid Wood Partition,furniture.json
Furniture.9104,Cold Drink Refrigerator,furniture.json
Furniture.9105,White Beachside Table,furniture.json
Furniture.9106,Solid Wood Terrace Table,furniture.json
Furniture.9107,Fresh Fruit Bar,furniture.json
