source,target,tgt_lng
"""Eres el n.º 2, gatero""",你是白銀獎杯,zh-TW
"""Eres más dragón que yo""",如果你是龍，也好,zh-TW
"""Freeze. Don't Move.""",祖傳濾網,zh-TW
"""Meow Are #2""",你是白銀獎杯,zh-TW
"""Quieto. No te muevas.""",祖傳濾網,zh-TW
"""R"" Button Presser",已連接至共享大腦,zh-TW
"""You Are More Dragon Than I""",如果你是龍，也好,zh-TW
"""หยุดนะ อย่าขยับ""",祖傳濾網,zh-TW
"""เจ้าน่ะเป็นมังกรมากกว่าข้าเสียอีก""",如果你是龍，也好,zh-TW
5성 품질 이외,非五星品質,zh-TW
A Doll's Wish,人形的願望,zh-TW
"A Sonata for the returning Rover, its harmonious melody to guide and steady their battle rhythm on the journey.",旋律簡單而美妙的和鳴。對於重新踏上旅途的漂泊者而言，用來調整戰鬥節奏再合適不過了。,zh-TW
"A Sonata from a lost age that belongs to the uncrowned king. Some voices seem to be forgotten, but their awakening often requires but a short segment of a familiar melody.",來自某個失落年代的和鳴，屬於尚未加冕的王者。有些聲音看似被遺忘，但若要喚醒它們，往往只需一小段熟悉的旋律。,zh-TW
A ativação da Habilidade Outro causa Dano Aniquilante e concede o bônus de Dano Aniquilante ao Ressonante vindouro.,角色觸發延奏技能離場時，額外對周圍敵人造成湮滅傷害，並使下一個登場角色湮滅屬性傷害提升。,zh-TW
"A high-spirited and intense Sonata that belongs to the warriors who can conquer the battlefield. The burning flame is the beat of the march, the triumphant steps on the flame with burning convictions.",昂揚激烈，鼓舞士氣的和鳴，屬於能征服戰場的勇士。燃燒的火焰是行進的鼓點，凱旋者足踏烈焰，戰意燎原。,zh-TW
"A noisy, wild but vibrant Sonata that belongs to the ever-flourishing lives. Those who profess to be extraordinary often show little patience to listen to the call of the wilder, until that voice is close to their ear.",嘈雜野性，但生機勃勃的和鳴，屬於繁衍不息的生靈。自詡高雅不凡的人很難耐心傾聽來自荒野的呼喚，直到那聲音已近在耳畔。,zh-TW
"A poignant, sorrow-evoking Sonata that belongs to the lonely bereaved. When the calling is never answered, even the wings that once soared the sky would have to fall to the ground.",讓人心中湧上悲痛的哀切和鳴，屬於孤獨的失偶者。當呼喚始終得不到回應，曾經高飛天空的翅膀也只能墜落地面。,zh-TW
"A seemingly calm but powerful Sonata that belongs to the powerful who can manipulate the thunder. Storms do not issue a warning, but no one can ignore their omen.",看似平靜卻暗藏力量的和鳴，屬於能執掌雷電的強者。風暴不會發出警告，但沒人能忽視它的先兆。,zh-TW
A área calcinante reduz em mais 40% a Velocidade de Movimento.,火焰地帶額外減少40.00%的移動速度,zh-TW
ANG +,攻擊提升,zh-TW
ANG + {0}.,攻擊提升{0},zh-TW
"ANG +{0}. Alle Attribut-Schaden + {2}, wenn Energieregeneration {1} erreicht.",角色攻擊提升{0}，共鳴效率達到{1}後，當前角色全屬性傷害提升{2}。,zh-TW
ANG des Trägers + 10 %,攜帶者攻擊力+10%,zh-TW
ANG erhöht.,攻擊提升,zh-TW
ANG wird um 10 % erhöht.,攻擊提升10%,zh-TW
ATK + {0},攻擊提升{0},zh-TW
ATK +10%,攻擊提升10%,zh-TW
ATK increases,攻擊提升,zh-TW
ATK ของเรโซเนเตอร์นี้ +10%,攜帶者攻擊力+10%,zh-TW
ATK เพิ่มขึ้น,攻擊提升,zh-TW
ATK เพิ่มขึ้น 10%,攻擊提升10%,zh-TW
ATK เพิ่มขึ้น {0},攻擊提升{0},zh-TW
ATK เพิ่มขึ้น {0} เมื่อฟื้นฟูพลังงานถึง {1} ความเสียหายธาตุทุกประเภทของเรโซเนเตอร์ปัจจุบันจะเพิ่มขึ้น {2},角色攻擊提升{0}，共鳴效率達到{1}後，當前角色全屬性傷害提升{2}。,zh-TW
ATK เพิ่มขึ้น เมื่อฟื้นฟูพลังงานถึง 250% ความเสียหายธาตุทุกประเภทของเรโซเนเตอร์ปัจจุบันจะเพิ่มขึ้น,角色攻擊提升，共鳴效率達到250%後，當前角色全屬性傷害提升。,zh-TW
ATK+,攻擊提升,zh-TW
ATQ + 10%,攻擊提升10%,zh-TW
