source,target,tgt_lng
"""Called In For Cleanup""","""Trabalho de limpeza""",pt-BR
"""Crimson Witch of Embers""",Bruxa das Chamas Carmesim,pt-BR
"""Công Việc Dọn Dẹp""","""Trabalho de limpeza""",pt-BR
"""Lavoro di pulizia""","""Trabalho de limpeza""",pt-BR
"""Temizlik İşi Vardı""","""Trabalho de limpeza""",pt-BR
"""รูปแบบไร้พลังงาน""",Desativado,pt-BR
Abenteuer,Aventura,pt-BR
Abilità passiva,Habilidade Passiva,pt-BR
Absorción de poder elemental,Absorve o poder do elemento correspondente,pt-BR
Absorption de la puissance d'un élément correspondant,Absorve o poder do elemento correspondente,pt-BR
Abstimmung,Sincronia,pt-BR
Abwerfen,Descarta,pt-BR
Acción adicional,Ação Extra,pt-BR
Acción de combate,Ações de Combate,pt-BR
Acción rápida,Ações Rápidas,pt-BR
Action de combat,Ações de Combate,pt-BR
Action rapide,Ações Rápidas,pt-BR
Action supplémentaire,Ação Extra,pt-BR
Adil Yargı,Justiça Igual,pt-BR
Adventure,Aventura,pt-BR
Aegis of Abyssal Flame,Égide das Chamas Abismais,pt-BR
Aggressore dei Fatui,Emboscador Fatui,pt-BR
Agile Switch,Troca Ágil,pt-BR
Ahorros de Taroumaru,Pé de Meia de Taroumaru,pt-BR
Ajuste de cuentas,"""Trabalho de limpeza""",pt-BR
Aktif Karakterine En Yakın Karakter,Personagem mais próximo do seu atual Personagem em Combate,pt-BR
Aldatıcı Tohum,Núcleo da Falsidade,pt-BR
Alev Bariyeri,Barreira Flamejante,pt-BR
Alles wendender Heiliger Fürst,Lorde Sagrado da Virada,pt-BR
Alt Akıntının Laneti,Maldição da Corrente,pt-BR
Amparo plumífero,Proteção da Pena do Corvo,pt-BR
Anemo DMG,Dano Anemo,pt-BR
Anemo-Reaktionen,Reações Anemo,pt-BR
Anemo-Related Reactions,Reações Anemo,pt-BR
Anemo-Schaden,Dano Anemo,pt-BR
Angriff aus dem Fall,Ataque Imersivo,pt-BR
Anémo,Anemo,pt-BR
Aplicación Cryo,Aplicação Cryo,pt-BR
Aplicación Dendro,Aplicação Dendro,pt-BR
Aplicación Electro,Aplicação Electro,pt-BR
Aplicación Geo,Aplicação Geo,pt-BR
Aplicación Hydro,Aplicação Hydro,pt-BR
Aplicación Pyro,Aplicação Pyro,pt-BR
Application Cryo,Aplicação Cryo,pt-BR
Application Dendro,Aplicação Dendro,pt-BR
Application Géo,Aplicação Geo,pt-BR
Application Hydro,Aplicação Hydro,pt-BR
Application Pyro,Aplicação Pyro,pt-BR
Application Électro,Aplicação Electro,pt-BR
Applicazione di Cryo,Aplicação Cryo,pt-BR
Applicazione di Dendro,Aplicação Dendro,pt-BR
Applicazione di Electro,Aplicação Electro,pt-BR
Applicazione di Geo,Aplicação Geo,pt-BR
Applicazione di Hydro,Aplicação Hydro,pt-BR
Applicazione di Pyro,Aplicação Pyro,pt-BR
Arcane Edict,Édito Arcano,pt-BR
Arenas y sueños,Areia e Sonhos,pt-BR
Armonia,Sincronia,pt-BR
Armonia non consentita,Sincronia Indisponível,pt-BR
Armored Crab Carapace,Carapaça do Caranguejo de Armadura,pt-BR
Aspect étoilé,Semblante Estrelado,pt-BR
Assorbimento elementale,Absorve o poder do elemento correspondente,pt-BR
Ataque Cargado,Ataque Carregado,pt-BR
Ataque Descendente,Ataque Imersivo,pt-BR
Atención del pueblo,Centro das Atenções,pt-BR
Ateş,Pyro,pt-BR
Ateş Etkisi,Aplicação Pyro,pt-BR
Ateş Hasarı,Dano Pyro,pt-BR
Ateş ile İlgili Tepkimeler,Reações Pyro,pt-BR
Attacco caricato,Ataque Carregado,pt-BR
Attacco in picchiata,Ataque Imersivo,pt-BR
Attaque chargée,Ataque Carregado,pt-BR
Attaque plongeante,Ataque Imersivo,pt-BR
Aturdimiento,Atordoamento,pt-BR
Aufladen,Carregar,pt-BR
Aufladung,Carga,pt-BR
Auge des konzentrierten Winds,Olho do Furacão,pt-BR
Augmentation de coût,Aumento de Custo,pt-BR
Augure nébuleux,Caminhador das Nuvens,pt-BR
Aumento de coste,Aumento de Custo,pt-BR
Aumento del costo,Aumento de Custo,pt-BR
Auspicio nebular,Caminhador das Nuvens,pt-BR
Autonomisation,Empoderamento,pt-BR
Aventure,Aventura,pt-BR
Avventura,Aventura,pt-BR
Avènement protecteur : Effondrement volcanique,A Estrela Chegou: Grande Colapso Vulcânico,pt-BR
Ay Yüklü,Carga Lunar,pt-BR
Ay Çiçeklenmesi,Florescimento Lunar,pt-BR
Aynı Element,Elementos Correspondentes,pt-BR
Azione aggiuntiva,Ação Extra,pt-BR
Azione di combattimento,Ações de Combate,pt-BR
Azione rapida,Ações Rápidas,pt-BR
Baldoria,Euforia,pt-BR
Barranco glorioso: Slancio vulcanico,A Estrela Chegou: Grande Colapso Vulcânico,pt-BR
Barriera ardente,Barreira Flamejante,pt-BR
Barrière brûlante,Barreira Flamejante,pt-BR
Basınç Çöküşü,Armadilha da Ventania,pt-BR
Battle Plan,Plano de Combate,pt-BR
Beceri Hazırlama,Preparar Habilidade,pt-BR
Bereketli Çekirdek,Núcleo da Riqueza,pt-BR
Beschwörung aus Simulanka,Invocação de Simulanka,pt-BR
Bissziel,Morde o Alvo,pt-BR
Bite Target,Morde o Alvo,pt-BR
Bittere Kälte,Frio Extremo,pt-BR
Biến Ảo Nguyên Tố,Transfiguração Elemental,pt-BR
Blazing Barrier,Barreira Flamejante,pt-BR
Blazing Heat,Calor Escaldante,pt-BR
Blitzartiger Auftritt – Vulkaneinbruch,A Estrela Chegou: Grande Colapso Vulcânico,pt-BR
Blood Blossom,Pétalas Sangrentas,pt-BR
Blubberblase,Bolha Efervescente,pt-BR
Blutblüten,Pétalas Sangrentas,pt-BR
Bocciolo di sangue,Pétalas Sangrentas,pt-BR
Bolla gorgogliante,Bolha Efervescente,pt-BR
Bong Bóng Lục Bục,Bolha Efervescente,pt-BR
Bouclier,Escudo,pt-BR
Bouclier de feu abyssal,Égide das Chamas Abismais,pt-BR
Bountiful Core,Núcleo da Riqueza,pt-BR
Bourgeon de prune,Pétalas Sangrentas,pt-BR
Boşluk Yarığı,Fenda do Vazio,pt-BR
Bruja Carmesí de las Ascuas,Bruxa das Chamas Carmesim,pt-BR
Bulle gargouillante,Bolha Efervescente,pt-BR
Burbuja gorgoteante,Bolha Efervescente,pt-BR
Burst Scan,Varredura Explosiva,pt-BR
Buz,Cryo,pt-BR
Buz Etkisi,Aplicação Cryo,pt-BR
Buz Hasarı,Dano Cryo,pt-BR
Buz ile İlgili Tepkimeler,Reações Cryo,pt-BR
Büyülü Bulutgezer,Caminhador das Nuvens,pt-BR
Ca Sĩ Nước Nguồn,Cantora das Correntes,pt-BR
Calore ardente,Calor Escaldante,pt-BR
Cambio efficiente,Troca Eficiente,pt-BR
Cambio eficiente,Troca Eficiente,pt-BR
Cambio rapido,Troca Ágil,pt-BR
Cambio rápido,Troca Ágil,pt-BR
Canalisation,Carregar,pt-BR
Cantante delle Mille Acque,Cantora das Correntes,pt-BR
Caos: Estinzione,Devastação: Obliteração,pt-BR
Caos: Exterminio,Devastação: Obliteração,pt-BR
Capacité passive,Habilidade Passiva,pt-BR
Caparazón de Cangrejo Acorazado,Carapaça do Caranguejo de Armadura,pt-BR
Carapace de Cuiracrabe,Carapaça do Caranguejo de Armadura,pt-BR
Carapace di Granchio corazzato,Carapaça do Caranguejo de Armadura,pt-BR
Carga,Carregar,pt-BR
Carica,Carregar,pt-BR
Carica lunare,Carga Lunar,pt-BR
Carta di Simulanka,"Carta ""Simulanka""",pt-BR
Cartas de Simulanka,"Carta ""Simulanka""",pt-BR
Carte de Simulanka,"Carta ""Simulanka""",pt-BR
Cavalcanubi propizio,Caminhador das Nuvens,pt-BR
Center of Attention,Centro das Atenções,pt-BR
Centre d'attention,Centro das Atenções,pt-BR
Centro dell'attenzione,Centro das Atenções,pt-BR
Chaleur extrême,Calor Escaldante,pt-BR
Changement efficient,Troca Eficiente,pt-BR
Changement rapide,Troca Ágil,pt-BR
Chanteur des eaux,Cantora das Correntes,pt-BR
Character Closest to Your Current Active Character,Personagem mais próximo do seu atual Personagem em Combate,pt-BR
Character Level,Nível do Personagem,pt-BR
Character Rank,Ranque do Personagem,pt-BR
Charge,Carga,pt-BR
Charge,Carregar,pt-BR
Charged Attack,Ataque Carregado,pt-BR
Charmed Cloudstrider,Caminhador das Nuvens,pt-BR
Chenyu Brew,Chá do Orvalho de Jade,pt-BR
Chenyu Çayı,Chá do Orvalho de Jade,pt-BR
Chenyu-Aufguss,Chá do Orvalho de Jade,pt-BR
Chi Phí Xúc Xắc Nguyên Tố Hiện Tại,Custo de Dados Elementais Atual,pt-BR
Choáng,Atordoamento,pt-BR
Chuyển Đổi Hiệu Quả,Troca Eficiente,pt-BR
Chuyển Đổi Nhanh Nhẹn,Troca Ágil,pt-BR
Chuẩn Bị Kỹ Năng,Preparar Habilidade,pt-BR
Cible de morsure,Morde o Alvo,pt-BR
Clusterbloom Arrow,Flechas Florescentes,pt-BR
Collasso pressurizzato,Armadilha da Ventania,pt-BR
Combat Action,Ações de Combate,pt-BR
Connaissance interdite,Conhecimento Proibido,pt-BR
Conocimiento prohibido,Conhecimento Proibido,pt-BR
Conoscenza proibita,Conhecimento Proibido,pt-BR
Contre-courant,Interceptação de Fluxo,pt-BR
Conversión,Sincronia,pt-BR
Copertura della Piuma corvina,Proteção da Pena do Corvo,pt-BR
Cost Increase,Aumento de Custo,pt-BR
Cost Reduction,Redução de Custo,pt-BR
Coste actual de dados elementales,Custo de Dados Elementais Atual,pt-BR
Costo attuale di dadi elementali,Custo de Dados Elementais Atual,pt-BR
Couverture corvidée,Proteção da Pena do Corvo,pt-BR
Coût actuel de dés élémentaires,Custo de Dados Elementais Atual,pt-BR
Crimson Witch of Embers,Bruxa das Chamas Carmesim,pt-BR
Crowfeather Cover,Proteção da Pena do Corvo,pt-BR
Cryo Application,Aplicação Cryo,pt-BR
Cryo DMG,Dano Cryo,pt-BR
Cryo-Related Reactions,Reações Cryo,pt-BR
Cuerpo celestial,Semblante Estrelado,pt-BR
Current Elemental Dice Cost,Custo de Dados Elementais Atual,pt-BR
Curse of the Undercurrent,Maldição da Corrente,pt-BR
Cát Và Giấc Mơ,Areia e Sonhos,pt-BR
Cümbüş,Euforia,pt-BR
Cả Ván Đấu,Partida Inteira,pt-BR
Cấp Nhân Vật,Nível do Personagem,pt-BR
Cực Ác Kỹ - Tận,Devastação: Obliteração,pt-BR
DAN da Anemo,Dano Anemo,pt-BR
DAN da Cryo,Dano Cryo,pt-BR
DAN da Dendro,Dano Dendro,pt-BR
DAN da Electro,Dano Electro,pt-BR
DAN da Geo,Dano Geo,pt-BR
DAN da Hydro,Dano Hydro,pt-BR
DAN da Pyro,Dano Pyro,pt-BR
DAN da perforazione,Dano Perfurante,pt-BR
DAN fisici,Dano Físico,pt-BR
DGT Anémo,Dano Anemo,pt-BR
DGT Cryo,Dano Cryo,pt-BR
DGT Dendro,Dano Dendro,pt-BR
