source,target,tgt_lng
Abgrundbote – Reißender Strom,Emisario del Abismo - Rápidos malignos,es-ES
Abgrundsänger – Abgrundflammen,Bardo del Abismo - Llamas abismales,es-ES
Abgrundsänger – Lila Blitze,Bardo del Abismo - Trueno púrpura,es-ES
Ablutionneuse des Érémites,Eremita Ablucionadora,es-ES
Abyss Herald - Wicked Torrents,Emisario del Abismo - Rápidos malignos,es-ES
Abyss Herald: Wicked Torrents,Emisario del Abismo - Rápidos malignos,es-ES
Abyss Lector - Fathomless Flames,Bardo del Abismo - Llamas abismales,es-ES
Abyss Lector - Violet Lightning,Bardo del Abismo - Trueno púrpura,es-ES
Abyss Lector: Fathomless Flames,Bardo del Abismo - Llamas abismales,es-ES
Abyss Lector: Violet Lightning,Bardo del Abismo - Trueno púrpura,es-ES
Agente dei Fatui di Pyro,Soldado Fatui - Recaudador Pyro,es-ES
Ahşap Kalkanlı Dağ Azmanı,Mitachurl con Escudo de Madera,es-ES
Alev Baltalı Dağ Azmanı,Mitachurl con Hacha de Fuego,es-ES
All-Devouring Narwhal,Narval Devoraestrellas,es-ES
Altın Alevli Gukuzor Tiran,Tirano Qucusaurio Aureoardiente,es-ES
Anemo Samachurl,Samachurl Anemo,es-ES
Anemo-Samachurl,Samachurl Anemo,es-ES
Annihilation Specialist Mek,Mecaespecialista Aniquiladora,es-ES
Annihilation Specialist Mek - Ousia,Mecaespecialista Aniquiladora - Ousía,es-ES
Annihilation Specialist Mek - Pneuma,Mecaespecialista Aniquiladora - Pneuma,es-ES
Apep Vahası'nın Muhafızı,Guardián del Oasis de Apep,es-ES
Apostolo dell'Abisso: Torrenti maligni,Emisario del Abismo - Rápidos malignos,es-ES
Apóstolo do Abismo - Corrente Torrencial,Emisario del Abismo - Rápidos malignos,es-ES
Apôtre de l'Abîme - Torrent,Emisario del Abismo - Rápidos malignos,es-ES
Arbalétrier Brutocollinus,Hilichurl Ballestero,es-ES
Arbalétrier Brutocollinus Cryo,Hilichurl Ballestero Cryo,es-ES
Arbalétrier Brutocollinus Électro,Hilichurl Ballestero Electro,es-ES
Arithmetic Enhancer Mek,Mecaoptimizador Aritmético,es-ES
Arithmetic Enhancer Mek - Ousia,Mecaoptimizador Aritmético - Ousía,es-ES
Arithmetic Enhancer Mek - Pneuma,Mecaoptimizador Aritmético - Pneuma,es-ES
Assault Specialist Mek,Mecaespecialista Asaltador,es-ES
Assault Specialist Mek - Ousia,Mecaespecialista Asaltador - Ousía,es-ES
Assault Specialist Mek - Pneuma,Mecaespecialista Asaltador - Pneuma,es-ES
Ateş ve Demir İmparatoru,Emperador Piroacorazado,es-ES
Ayaklı Su Mantarı,Hydrohongo Terrestre,es-ES
Ayaklı Toprak Mantarı,Geohongo Terrestre,es-ES
Aynalı Rahibe,Soldado Fatui - Doncella del Espejo,es-ES
Aşınmış Kadim Ateşin Efendisi,Señor del Fuego Primigenio Corroído,es-ES
Baleia Devoradora,Narval Devoraestrellas,es-ES
Bardo do Abismo - Chamas Abismais,Bardo del Abismo - Llamas abismales,es-ES
Bardo do Abismo - Trovão Violeta,Bardo del Abismo - Trueno púrpura,es-ES
Baskılama Uzmanı Meka,Mecaespecialista Inhibidor,es-ES
Baskılama Uzmanı Meka - Ruh,Mecaespecialista Inhibidor - Pneuma,es-ES
Baskılama Uzmanı Meka - Öz,Mecaespecialista Inhibidor - Ousía,es-ES
Berserker Brutocollinus,Hilichurl Berserker,es-ES
Beschützer von Apeps Oase,Guardián del Oasis de Apep,es-ES
Besta de Presas da Ossada Sagrada,Colmibestia Sacrósea,es-ES
Bestia zannuta consacrata,Colmibestia Sacrósea,es-ES
Bin Yıllık İnci Denizatı,Corcel de Mar Perlamilenario,es-ES
Black Serpent Knight: Rockbreaker Ax,Caballero Serpiente Negra - Hachero demolerrocas,es-ES
Blazing Axe Mitachurl,Mitachurl con Hacha de Fuego,es-ES
Brutoshaman Anémo,Samachurl Anemo,es-ES
Brutoshaman Dendro,Samachurl Dendro,es-ES
Brutoshaman Géo,Samachurl Geo,es-ES
Brutoshaman Hydro,Samachurl Hydro,es-ES
Brutoshaman Électro,Samachurl Electro,es-ES
Brutoviandu avec bouclier de bois,Mitachurl con Escudo de Madera,es-ES
Brutoviandu avec bouclier de glace,Mitachurl con Escudo Cryo,es-ES
Brutoviandu avec bouclier de pierre,Mitachurl con Escudo de Piedra,es-ES
Brutoviandu avec hache Pyro,Mitachurl con Hacha de Fuego,es-ES
Brutoviandu avec hache Électro,Mitachurl con Hacha Electro,es-ES
Brutovéreux Hydro,Hilichurl Errabundo Hydro,es-ES
Bruxa das Chamas Carmesim,Bruja Carmesí de las Ascuas,es-ES
Buz Ajanı,Soldado Fatui - Senescal Cryo,es-ES
Buz Bodurlopu,Slime Cryo,es-ES
Buz Hipostazı,Hipóstasis Cryo,es-ES
Buz Kalkanlı Dağ Azmanı,Mitachurl con Escudo Cryo,es-ES
Büyük Buz Bodurlopu,Slime Gigante Cryo,es-ES
Büyük Su Bodurlopu,Slime Gigante Hydro,es-ES
Băng Nguyên Bản,Hipóstasis Cryo,es-ES
Bạo Chúa Qucusaur Lửa Vàng,Tirano Qucusaurio Aureoardiente,es-ES
Bạo Đồ Hilichurl Búa Lôi,Mitachurl con Hacha Electro,es-ES
Bạo Đồ Hilichurl Búa Lửa,Mitachurl con Hacha de Fuego,es-ES
Bạo Đồ Hilichurl Khiên Băng,Mitachurl con Escudo Cryo,es-ES
Bạo Đồ Hilichurl Khiên Gỗ,Mitachurl con Escudo de Madera,es-ES
Bạo Đồ Hilichurl Khiên Đá,Mitachurl con Escudo de Piedra,es-ES
Caniné sacralisé,Colmibestia Sacrósea,es-ES
Cantore dell'Abisso: Fiamme imperscrutabili,Bardo del Abismo - Llamas abismales,es-ES
Cantore dell'Abisso: Fulmine viola,Bardo del Abismo - Trueno púrpura,es-ES
Cavaleiro da Serpente Negra - Machado Quebra-rocha,Caballero Serpiente Negra - Hachero demolerrocas,es-ES
Cavaliere del Serpente nero: Scure spaccapietra,Caballero Serpiente Negra - Hachero demolerrocas,es-ES
Cavalo-Marinho Perolado Milenar,Corcel de Mar Perlamilenario,es-ES
Champicryo ailé,Cryohongo Alado,es-ES
Champidendro ailé,Dendrohongo Alado,es-ES
Champieffroi panaché,Espantohongo Plumaverde,es-ES
Champigéo terré,Geohongo Terrestre,es-ES
Champihydro terré,Hydrohongo Terrestre,es-ES
Chantre de l'Abîme - Flamme abyssale,Bardo del Abismo - Llamas abismales,es-ES
Chantre de l'Abîme - Foudre pourpre,Bardo del Abismo - Trueno púrpura,es-ES
Chef Brutorocheux,Lawachurl Acorazado,es-ES
Chevalier des Serpents noirs - Casseur de pierre,Caballero Serpiente Negra - Hachero demolerrocas,es-ES
Chúa Tể Lửa Nguồn Ăn Mòn,Señor del Fuego Primigenio Corroído,es-ES
Cogumelo Alado Cryo,Cryohongo Alado,es-ES
Cogumelo Alado Dendro,Dendrohongo Alado,es-ES
Cogumelo Terrestre Geo,Geohongo Terrestre,es-ES
Cogumelo Terrestre Hydro,Hydrohongo Terrestre,es-ES
Consecrated Fanged Beast,Colmibestia Sacrósea,es-ES
Consecrated Horned Crocodile,Corniodrilo Sacróseo,es-ES
Cornodrillo consacrato,Corniodrilo Sacróseo,es-ES
Crackling Axe Mitachurl,Mitachurl con Hacha Electro,es-ES
Crimson Witch of Embers,Bruja Carmesí de las Ascuas,es-ES
Crococornu sacralisé,Corniodrilo Sacróseo,es-ES
Crocodilo da Ossada Sagrada,Corniodrilo Sacróseo,es-ES
Cryo Abyss Mage,Mago del Abismo Cryo,es-ES
Cryo Hilichurl Shooter,Hilichurl Ballestero Cryo,es-ES
Cryo Hypostasis,Hipóstasis Cryo,es-ES
Cryo Slime,Slime Cryo,es-ES
Cryoblob,Slime Cryo,es-ES
Cryoblob géant,Slime Gigante Cryo,es-ES
Cryofungo alato,Cryohongo Alado,es-ES
Cryomage de l'Abîme,Mago del Abismo Cryo,es-ES
Cá Ngựa Ngọc Trai Ngàn Năm,Corcel de Mar Perlamilenario,es-ES
Cá Sấu Sừng Thánh Hóa,Corniodrilo Sacróseo,es-ES
Cão da Fenda - Electrofito,Sabueso Acechador Eléctrico,es-ES
Cão da Fenda - Geofito,Sabueso Acechador Lítico,es-ES
Dama degli specchi,Soldado Fatui - Doncella del Espejo,es-ES
Dendro Samachurl,Samachurl Dendro,es-ES
Dendro-Samachurl,Samachurl Dendro,es-ES
Dendrofungo alato,Dendrohongo Alado,es-ES
Donnerfressender Garm,Sabueso Acechador Eléctrico,es-ES
Doğa Dağ Şamanı,Samachurl Dendro,es-ES
Drago delle rovine: Guardiano della terra,Dragón de las Ruinas - Vigía terrestre,es-ES
Dragon des ruines terrestre,Dragón de las Ruinas - Vigía terrestre,es-ES
Dragão das Ruínas - Vigia Terrestre,Dragón de las Ruinas - Vigía terrestre,es-ES
Electro Abyss Mage,Mago del Abismo Electro,es-ES
Electro Hilichurl Shooter,Hilichurl Ballestero Electro,es-ES
Electro Hypostasis,Hipóstasis Electro,es-ES
Electro Samachurl,Samachurl Electro,es-ES
Electro Slime,Slime Electro,es-ES
Elektrik Baltalı Dağ Azmanı,Mitachurl con Hacha Electro,es-ES
Elektrik Bodurlopu,Slime Electro,es-ES
Elektrik Dağ Şamanı,Samachurl Electro,es-ES
Elektrik Hipostazı,Hipóstasis Electro,es-ES
Elektro-Abgrundmagier,Mago del Abismo Electro,es-ES
Elektro-Hilichurl-Schütze,Hilichurl Ballestero Electro,es-ES
Elektro-Hypostase,Hipóstasis Electro,es-ES
Elektro-Samachurl,Samachurl Electro,es-ES
Elektro-Schleim,Slime Electro,es-ES
Empereur du feu ferreux,Emperador Piroacorazado,es-ES
Emperor of Fire and Iron,Emperador Piroacorazado,es-ES
Enchanteur graveleux des Érémites,Eremita Hechizarrocas,es-ES
Eremita - Geada Solar,Eremita Congelafuegos,es-ES
Eremita - Invocador de Trovões,Eremita Invocatruenos,es-ES
Eremita - Águas Cristalinas,Eremita Ablucionadora,es-ES
Eremita Acquachiara del deserto,Eremita Ablucionadora,es-ES
Eremita Dançarina Floral,Eremita Danzacróbata,es-ES
Eremita Encantador de Pedras,Eremita Hechizarrocas,es-ES
Eremita Fulmine diurno,Eremita Invocatruenos,es-ES
Eremita Gelosolare,Eremita Congelafuegos,es-ES
Eremita Litoincantatore,Eremita Hechizarrocas,es-ES
Eremita Narradora da Areia Ardente,Eremita Susurrarenas,es-ES
Eremita danzatrice dell'anello floreale,Eremita Danzacróbata,es-ES
Eremita maestra del folklore infuocato,Eremita Susurrarenas,es-ES
Eremite - Băng Giữa Nắng Nóng,Eremita Congelafuegos,es-ES
Eremite - Diệp Luân Vũ Giả,Eremita Danzacróbata,es-ES
Eremite - Kẻ Gọi Đá,Eremita Hechizarrocas,es-ES
Eremite - Người Kể Chuyện Cát Nóng,Eremita Susurrarenas,es-ES
Eremite - Nước Giữa Sa Mạc,Eremita Ablucionadora,es-ES
Eremite - Sấm Giữa Ban Ngày,Eremita Invocatruenos,es-ES
Eremite Daythunder,Eremita Invocatruenos,es-ES
Eremite Desert Clearwater,Eremita Ablucionadora,es-ES
Eremite Floral Ring-Dancer,Eremita Danzacróbata,es-ES
Eremite Scorching Loremaster,Eremita Susurrarenas,es-ES
Eremite Stone Enchanter,Eremita Hechizarrocas,es-ES
Eremite Sunfrost,Eremita Congelafuegos,es-ES
Fantasma Hydro Corrompido,Ánima Legamosa,es-ES
Fantasma di Hydro contaminato,Ánima Legamosa,es-ES
Fantasme Hydro croupi,Ánima Legamosa,es-ES
Fatui - Agente Pyro,Soldado Fatui - Recaudador Pyro,es-ES
Fatui - Cryo Cicin Mage,Soldado Fatui - Maga de Cicin Cryo,es-ES
Fatui - Dama do Espelho,Soldado Fatui - Doncella del Espejo,es-ES
Fatui - Electro Cicin Mage,Soldado Fatui - Maga de Cicin Electro,es-ES
Fatui - Feiticeira Cicin Cryo,Soldado Fatui - Maga de Cicin Cryo,es-ES
Fatui - Feiticeira Cicin Electro,Soldado Fatui - Maga de Cicin Electro,es-ES
Fatui - Frost Operative,Soldado Fatui - Senescal Cryo,es-ES
Fatui - Mirror Maiden,Soldado Fatui - Doncella del Espejo,es-ES
Fatui - Người Xử Lý Nợ Hỏa,Soldado Fatui - Recaudador Pyro,es-ES
Fatui - Pyro Agent,Soldado Fatui - Recaudador Pyro,es-ES
Fatui - Thiếu Nữ Kính,Soldado Fatui - Doncella del Espejo,es-ES
Fatui - Thuật Sĩ Cicin Băng,Soldado Fatui - Maga de Cicin Cryo,es-ES
Fatui - Thuật Sĩ Cicin Lôi,Soldado Fatui - Maga de Cicin Electro,es-ES
Fatui - Đặc Vụ Băng,Soldado Fatui - Senescal Cryo,es-ES
Fatui Ateş Tetikçisi,Soldado Fatui - Recaudador Pyro,es-ES
Fatui Avcı Eri - Destek Ateş Nişancısı,Soldado Fatui - Guerrillero con Cañón Pyro,es-ES
Fatui Avcı Eri - Destek Toprak İlahicisi,Soldado Fatui - Guerrillero Geo,es-ES
Fatui Avcı Eri - Lejyoner Buz Topçusu,Soldado Fatui - Guardia con Cañón Cryo,es-ES
Fatui Avcı Eri - Lejyoner Su Topçusu,Soldado Fatui - Guardia con Cañón Hydro,es-ES
Fatui Avcı Eri - Öncü Elektrik Balyoz,Soldado Fatui - Electromartillador de Vanguardia,es-ES
Fatui Avcı Eri - Öncü Rüzgar Boksörü,Soldado Fatui - Boxeador Anemo de Vanguardia,es-ES
Fatui Buz Cicini Büyücüsü,Soldado Fatui - Maga de Cicin Cryo,es-ES
Fatui Cryo Cicin Mage,Soldado Fatui - Maga de Cicin Cryo,es-ES
Fatui Electro Cicin Mage,Soldado Fatui - Maga de Cicin Electro,es-ES
Fatui Elektrik Cicini Büyücüsü,Soldado Fatui - Maga de Cicin Electro,es-ES
Fatui Oficial do Gelo,Soldado Fatui - Senescal Cryo,es-ES
Fatui Pyro Agent,Soldado Fatui - Recaudador Pyro,es-ES
Fatui Skirmisher - Anemoboxer Vanguard,Soldado Fatui - Boxeador Anemo de Vanguardia,es-ES
Fatui Skirmisher - Cryogunner Legionnaire,Soldado Fatui - Guardia con Cañón Cryo,es-ES
Fatui Skirmisher - Electrohammer Vanguard,Soldado Fatui - Electromartillador de Vanguardia,es-ES
Fatui Skirmisher - Geochanter Bracer,Soldado Fatui - Guerrillero Geo,es-ES
Fatui Skirmisher - Hydrogunner Legionnaire,Soldado Fatui - Guardia con Cañón Hydro,es-ES
Fatui Skirmisher - Pyroslinger Bracer,Soldado Fatui - Guerrillero con Cañón Pyro,es-ES
Fatui – Elektro-Cicin-Zauberin,Soldado Fatui - Maga de Cicin Electro,es-ES
Fatui – Frostdienerin,Soldado Fatui - Senescal Cryo,es-ES
Fatui – Kryo-Cicin-Zauberin,Soldado Fatui - Maga de Cicin Cryo,es-ES
Fatui – Pyro-Schuldeneintreiber,Soldado Fatui - Recaudador Pyro,es-ES
Fatui – Spiegeljungfrau,Soldado Fatui - Doncella del Espejo,es-ES
Fatui-Plänkler – Anemo-Faust-Stürmer,Soldado Fatui - Boxeador Anemo de Vanguardia,es-ES
Fatui-Plänkler – Elektro-Hammer-Stürmer,Soldado Fatui - Electromartillador de Vanguardia,es-ES
Fatui-Plänkler – Geo-Boten-Freischärler,Soldado Fatui - Guerrillero Geo,es-ES
Fatui-Plänkler – Hydro-Kanonen-Gardist,Soldado Fatui - Guardia con Cañón Hydro,es-ES
Fatui-Plänkler – Kryo-Kanonen-Gardist,Soldado Fatui - Guardia con Cañón Cryo,es-ES
Fatui-Plänkler – Pyro-Kanonen-Freischärler,Soldado Fatui - Guerrillero con Cañón Pyro,es-ES
Feiticeiro do Abismo Cryo,Mago del Abismo Cryo,es-ES
Feiticeiro do Abismo Electro,Mago del Abismo Electro,es-ES
Feiticeiro do Abismo Hydro,Mago del Abismo Hydro,es-ES
Feiticeiro do Abismo Pyro,Mago del Abismo Pyro,es-ES
Felsenfressender Garm,Sabueso Acechador Lítico,es-ES
Fleur mensongère Pyro,Megaflora Pyro,es-ES
Flor Gigante Pyro,Megaflora Pyro,es-ES
Foudre diurne des Érémites,Eremita Invocatruenos,es-ES
Frost Operative,Soldado Fatui - Senescal Cryo,es-ES
Fungostro Cresta di giada,Espantohongo Plumaverde,es-ES
Garde de l'oasis d'Apep,Guardián del Oasis de Apep,es-ES
Gardien des ruines,Guardián de las Ruinas,es-ES
Gefiederte Pilzbestie,Espantohongo Plumaverde,es-ES
Geflügelter Dendro-Pilz,Dendrohongo Alado,es-ES
