id,term,src_table
Enemy.7000001,太妹 (SMG),enemies.json
Enemy.7000011,太妹 (MG),enemies.json
Enemy.7000013,殘酷的太妹,enemies.json
Enemy.7000021,太妹 (SR),enemies.json
Enemy.7000023,冷靜的太妹,enemies.json
Enemy.7000101,頭盔團成員 (SG),enemies.json
Enemy.7000111,頭盔團成員 (AR),enemies.json
Enemy.7000121,頭盔團成員 (SR),enemies.json
Enemy.7000201,頭盔團幹部 (SG),enemies.json
Enemy.7000212,頭盔團幹部 (AR),enemies.json
Enemy.7000213,慎重的頭盔團幹部,enemies.json
Enemy.7000221,頭盔團幹部 (SR),enemies.json
Enemy.7000233,良舞,enemies.json
Enemy.7000301,打體力工的學生 (SG),enemies.json
Enemy.7000311,打體力工的學生 (AR),enemies.json
Enemy.7000313,慎重的打體力工的學生,enemies.json
Enemy.7000321,打體力工的學生 (SR),enemies.json
Enemy.7000401,工地領班 (AR),enemies.json
Enemy.7000411,工地領班 (SMG),enemies.json
Enemy.7000421,工地領班 (MG),enemies.json
Enemy.7000423,殘酷的工地領班,enemies.json
Enemy.7000501,黑市守衛 (SG),enemies.json
Enemy.7000511,黑市守衛 (AR),enemies.json
Enemy.7000521,黑市守衛 (SR),enemies.json
Enemy.7000523,冷靜的黑市守衛,enemies.json
Enemy.7000531,黑市守衛 (RL),enemies.json
Enemy.7000601,PMC士兵 (SG),enemies.json
Enemy.7000611,PMC士兵 (AR),enemies.json
Enemy.7000613,慎重的PMC士兵,enemies.json
Enemy.7000621,PMC士兵 (SR),enemies.json
Enemy.7000623,冷靜的PMC士兵,enemies.json
Enemy.7000631,PMC士兵 (HG),enemies.json
Enemy.7000633,聰明的PMC士兵,enemies.json
Enemy.7000701,格黑娜風紀委員 (SG),enemies.json
Enemy.7000711,格黑娜風紀委員 (AR),enemies.json
Enemy.7000713,慎重的格黑娜風紀委員,enemies.json
Enemy.7000721,格黑娜風紀委員 (SR),enemies.json
Enemy.7000731,格黑娜風紀委員 (MG),enemies.json
Enemy.7000733,殘酷的格黑娜風紀委員,enemies.json
Enemy.7000801,奧利斯學生(SMG),enemies.json
Enemy.7000803,好戰的奧利斯學生,enemies.json
Enemy.7000811,奧利斯學生(GL),enemies.json
Enemy.7000813,精明的奧利斯學生,enemies.json
Enemy.7000821,奧利斯學生(MG),enemies.json
Enemy.7000901,妖怪劇團．街頭流派 (SG),enemies.json
Enemy.7000903,魯莽的妖怪劇團．街頭流派,enemies.json
Enemy.7000911,妖怪劇團．街頭流派 (MG),enemies.json
Enemy.7000921,妖怪劇團．街頭流派 (RL),enemies.json
Enemy.7000923,狡猾的妖怪劇團．街頭流派,enemies.json
Enemy.7000993,般若面的妖怪劇團,enemies.json
Enemy.7001001,赤冬工務部成員 (SG),enemies.json
Enemy.7001011,赤冬工務部成員 (AR),enemies.json
Enemy.7001021,赤冬工務部成員 (SR),enemies.json
Enemy.7001101,赤冬親衛隊 (SMG),enemies.json
Enemy.7001111,赤冬親衛隊 (GL),enemies.json
Enemy.7001131,赤冬親衛隊 (AR),enemies.json
Enemy.7001143,赤冬親衛隊小隊長,enemies.json
Enemy.7001201,海邊太妹 (SMG),enemies.json
Enemy.7001211,海邊太妹 (MG),enemies.json
Enemy.7001231,海邊太妹 (SR),enemies.json
Enemy.7001243,太妹突擊隊長,enemies.json
Enemy.7001301,玄武商會員工 (SG),enemies.json
Enemy.7001311,玄武商會員工 (AR),enemies.json
Enemy.7001321,玄武商會員工 (MG),enemies.json
Enemy.7001333,玄武商會特殊餐車,enemies.json
Enemy.7001401,兔女郎守衛 (SG),enemies.json
Enemy.7001411,兔女郎守衛 (AR),enemies.json
Enemy.7001421,兔女郎守衛 (SR),enemies.json
Enemy.7001442,冷靜的兔女郎守衛,enemies.json
Enemy.7001453,小雪,enemies.json
Enemy.7001501,溫泉開發部成員（SG）,enemies.json
Enemy.7001511,溫泉開發部成員（GL）,enemies.json
Enemy.7001513,精明的溫泉開發部成員,enemies.json
Enemy.7001521,溫泉開發部成員（RL）,enemies.json
Enemy.7001533,惠,enemies.json
Enemy.7001701,女武神警察學園學生（SG）,enemies.json
Enemy.7001711,女武神警察學園學生（AR）,enemies.json
Enemy.7001721,女武神警察學園學生（SR）,enemies.json
Enemy.7001723,冷靜的女武神警察學園學生,enemies.json
Enemy.7001812,修復材料保管裝置,enemies.json
Enemy.7001903,慈愛の怪盗,enemies.json
Enemy.7002001,玄龍門構成員（HG）,enemies.json
Enemy.7002003,知的な玄龍門構成員（HG）,enemies.json
Enemy.7002011,玄龍門構成員（AR）,enemies.json
Enemy.7002021,玄龍門構成員（MG）,enemies.json
Enemy.7002023,好戦的な玄龍門構成員（MG）,enemies.json
Enemy.7010001,量產型自動機 (Shield),enemies.json
Enemy.7010011,量產型自動機 (AR),enemies.json
Enemy.7010021,量產型自動機 (RL),enemies.json
Enemy.7010023,具攻擊性的量產型自動機,enemies.json
Enemy.7010101,黑市自動機 (Shield),enemies.json
Enemy.7010111,黑市自動機 (AR),enemies.json
Enemy.7010113,敏捷的黑市自動機,enemies.json
Enemy.7010121,黑市自動機 (RL),enemies.json
Enemy.7010123,具攻擊性的黑市自動機,enemies.json
Enemy.7010201,軍用自動機 (Shield),enemies.json
Enemy.7010211,軍用自動機 (AR),enemies.json
Enemy.7010221,軍用自動機 (RL),enemies.json
Enemy.7010223,具攻擊性的軍用自動機,enemies.json
Enemy.7010301,實驗用自動機 (Shield),enemies.json
Enemy.7010311,實驗用自動機 (AR),enemies.json
Enemy.7010313,敏捷的實驗用自動機,enemies.json
Enemy.7010321,實驗用自動機 (RL),enemies.json
Enemy.7010323,具攻擊性的實驗用自動機,enemies.json
Enemy.7010401,量產型無人機 (Vulcan),enemies.json
Enemy.7010411,量產型無人機 (Missile),enemies.json
Enemy.7010413,改造量產型無人機,enemies.json
Enemy.7010421,黑市無人機 (Vulcan),enemies.json
Enemy.7010431,黑市無人機 (Missile),enemies.json
Enemy.7010441,軍用無人機 (Vulcan),enemies.json
Enemy.7010451,軍用無人機 (Missile),enemies.json
Enemy.7010471,實驗用無人機 (Missile),enemies.json
Enemy.7010501,量產型戰車 (Cannon),enemies.json
Enemy.7010511,量產型戰車 (Railgun),enemies.json
Enemy.7010521,黑市戰車 (Cannon),enemies.json
Enemy.7010523,強化黑市戰車,enemies.json
Enemy.7010531,黑市戰車 (Railgun),enemies.json
Enemy.7010542,軍用戰車 (Cannon),enemies.json
Enemy.7010543,強化軍用戰車,enemies.json
Enemy.7010551,軍用戰車 (Railgun),enemies.json
Enemy.7010561,實驗用戰車 (Cannon),enemies.json
