source,target,tgt_lng
'Eccentricity' Laboratory,「離心率」ラボ,ja-JP
'Soda Knight' Showdown,VS「サイダーマン」,ja-JP
'블러드 다이아몬드'의 노래,「緋き貴石」の歌声,ja-JP
'이런' 일,こんな事,ja-JP
'이심률' 실험실,「離心率」ラボ,ja-JP
10号训练场,10号訓練場,ja-JP
10號訓練場,10号訓練場,ja-JP
10호 훈련장,10号訓練場,ja-JP
19번 차선,十九番車道,ja-JP
2차 굽기,二度焼き,ja-JP
4도 화음,四部合唱,ja-JP
500 Miles,500マイル,ja-JP
5월의 나무,五月の樹,ja-JP
5호 갱도,5号坑道,ja-JP
66号航道,66号航路,ja-JP
66號航道,66号航路,ja-JP
66번 항로,66号航路,ja-JP
70% Discount,初売り3割引,ja-JP
70% 세일,初売り3割引,ja-JP
7号训练场,7号訓練場,ja-JP
7號訓練場,7号訓練場,ja-JP
7호 훈련장,7号訓練場,ja-JP
8th Commercial Street,8号商店街,ja-JP
8号商业街,8号商店街,ja-JP
8號商業街,8号商店街,ja-JP
8번 번화가,8号商店街,ja-JP
9号训练场,9号訓練場,ja-JP
9號訓練場,9号訓練場,ja-JP
9호 훈련장,9号訓練場,ja-JP
A Bolt From the Blue Oasis,オアシスの霹靂,ja-JP
A Bright Flame in the Dark Forest,燃ゆる焔と昏き森,ja-JP
A Chance Encounter,思わぬ遭遇,ja-JP
A Chance at Victory,一筋の勝機,ja-JP
A Citadel and Its Walls,そびえたつ城壁,ja-JP
A Cluster of Gems,ひとすくいの宝石,ja-JP
A Day's Calamity,一日の災い,ja-JP
A Dime A Dozen,どこもかしこも,ja-JP
A Dream,夢幻,ja-JP
A Dream Under Rice,禾下の夢,ja-JP
A Duel at Night,闇夜を覗く,ja-JP
A Face-to-Face Meeting,相まみえる時,ja-JP
A Flower that Blooms Rot,朽ちた花降り注ぐ時,ja-JP
A Funeral,とある葬式,ja-JP
A Game of Cards,ティータイム,ja-JP
A Hero's Final Bow,英雄の幕引き,ja-JP
A Job for a Museum Collection,働く展示物,ja-JP
A Life for a Life,この命でもって,ja-JP
A Lonely Winter's Night,雪の夜を独り往く,ja-JP
A Matter of Public Health,衛生管理,ja-JP
A Piece of Steak,一切れのステーキ,ja-JP
"A Pilgrimage, A Knell",聖巡と弔鐘,ja-JP
A Pincer's Grace,恩義,ja-JP
A Poem's Looks,詩の容貌,ja-JP
A Question's Answer,答え,ja-JP
A Sailor Went to Sea,船乗りが海へ,ja-JP
A Sigh,溜息,ja-JP
A Sliver of Light,一筋の光,ja-JP
A Sob,悲鳴が一つ,ja-JP
A Tough Match-up,ガンガン、ドッカン！,ja-JP
A Town Amidst the Clouds,町を覆う暗雲,ja-JP
A Walk in the Rain,雨の中を歩く,ja-JP
A Word to the Audience,観客の皆様へ,ja-JP
Abandoned Mine,廃棄鉱区,ja-JP
Abandoned Passage,古びた通路,ja-JP
Abnormal Contingency - 1,緊急時対応策-1,ja-JP
Abnormal Contingency - 2,緊急時対応策-2,ja-JP
Abnormal Contingency - 3,緊急時対応策-3,ja-JP
Abnormal Contingency - 4,緊急時対応策-4,ja-JP
Abnormal Gathering,異常集結,ja-JP
Abnormality-1,奇形-1,ja-JP
Above the Dome,ドームの上,ja-JP
Above the Embers,燃え滓の上で,ja-JP
Absolute Peace,賜れし安けさは,ja-JP
Acahuallan Peak,アカフラの頂,ja-JP
Accidental Participation,思いがけぬ参戦,ja-JP
Accidental Reunion,驚きに満ちた再会,ja-JP
Accuracy,正確性,ja-JP
Acerbity,渋,ja-JP
Across the Battlefield's Line,戦場内外,ja-JP
Actors' Makeup Room,楽屋,ja-JP
Acute Stress Disorder,ストレス反応,ja-JP
Adagio Dolente,嘆きのアダージョ,ja-JP
Adaptation,適材適所,ja-JP
Adaptation,驚くこともない,ja-JP
Adaptive Paradox,自己適応パラドックス,ja-JP
Additional Ticket,不正乗車の代償,ja-JP
"Adios, Salt Flat",さらば、塩海よ,ja-JP
"Adios, Tierra",さらば、大地よ,ja-JP
