source,target,tgt_lng
'숲'을 거닐며,”林”中漫遊,ja-JP
1단계,第一段階,ja-JP
3번 승강장,3番ホーム,ja-JP
A Glance at the Shrine,聖堂を望む,ja-JP
A Holiday at the Hot Springs,温泉リゾート,ja-JP
Abnormal Spectrum,背理分光,ja-JP
Absolved Will Be the Seekers,慈悲光塔,ja-JP
Across the Salt Flat,塩海横断,ja-JP
Action Extracts,記録抜粋,ja-JP
Aerial Threat,空軍迎撃,ja-JP
Afterglow Hall,光差す音楽堂,ja-JP
Afterwinds,大会の余波,ja-JP
Agricultural Plate,栽培区画,ja-JP
Air Expo Columbia,天空エキスポ,ja-JP
All Quiet Under the Thunder,驚靂蕭然,ja-JP
All-Out Effort,総力戦,ja-JP
Amor Fati,運命愛,ja-JP
An Audience with God,主への謁見,ja-JP
Anemic Platform,青白い町,ja-JP
Area 0,零号地,ja-JP
Ashes of Memories,記憶の燃え殻,ja-JP
Back Alleys,暗き裏路地,ja-JP
Base Camp,始発拠点,ja-JP
Black Landship,黒き艦船,ja-JP
Burning Run,急転直下,ja-JP
Cage of Gloompincer,死闘の檻,ja-JP
Capitol Spire,大議事塔,ja-JP
Cargo Escort,貨物輸送,ja-JP
Carnival,フェスティバル,ja-JP
"Case Investigation, Onsite",城内調査,ja-JP
Choppy Ruin,海蝕の荒墟,ja-JP
Citizen's Garden,市民庭園,ja-JP
City Core,荒城中枢,ja-JP
City Neon,都市のネオン,ja-JP
Class Schedule,授業日程,ja-JP
Come To Yourself,出画,ja-JP
Commeowssion Counter,アイルーの受付カウンター,ja-JP
"Criminal Pursuit, Offsite",関外追跡,ja-JP
Culinary Venture On Terra,テラを旅する,ja-JP
Cultural Shock,異文化交流,ja-JP
Decadanza,荒寥の舞,ja-JP
Deploy Beacons,ビーコン設置,ja-JP
Deserted Salviento,潮風の廃都,ja-JP
Dewville Outskirts,滴水村周辺,ja-JP
Die Gnade ist ewig,恩寵は永遠に,ja-JP
Die Macht ist grimm,大権に情なく,ja-JP
Die a Hero Or a Villain,名もなき栄光,ja-JP
Dissociative Recombination,解離結合,ja-JP
District of Eternal Neon,眠らぬ街,ja-JP
Dossoles Warrior Champion,大会エントリー,ja-JP
Dossoles Warrior Championship,大会エントリー,ja-JP
Down the Mine,坑道へ,ja-JP
Downtown,繁華街,ja-JP
Dusty Picturebook,古びた手記,ja-JP
Dying Flames,消えゆく炎,ja-JP
Eastern Suburbs,東部郊外,ja-JP
Elevator Maintenance,昇降機整備,ja-JP
Enter City,かの都市へ,ja-JP
Enter Kazdel,かの都市へ,ja-JP
Episode 1,第一章,ja-JP
Episode 10,第十章,ja-JP
Episode 11,第十一章,ja-JP
Episode 12,第十二章,ja-JP
Episode 13,第十三章,ja-JP
Episode 14,第十四章,ja-JP
Episode 2,第二章,ja-JP
Episode 3,第三章,ja-JP
Episode 4,第四章,ja-JP
Episode 5,第五章,ja-JP
Episode 6,第六章,ja-JP
Episode 7,第七章,ja-JP
Episode 8,第八章,ja-JP
Episode 9,第九章,ja-JP
Escape Plan,脱獄計画,ja-JP
Evil Time Part 1,暗黒時代・上,ja-JP
Evil Time Part 2,暗黒時代・下,ja-JP
Exhibition Course,エキシビションコース,ja-JP
Exodus from Columbia,クルビアからの脱出,ja-JP
Experientia,我が歴程,ja-JP
Express Train,特急列車,ja-JP
Extra Show,エクストラ,ja-JP
FOUNTAIN WAR,噴水大作戦,ja-JP
Far Side of the Great River,大江北岸,ja-JP
"Farewell, Loved Ones",悵別離,ja-JP
Fearless Protection,前衛/特殊,ja-JP
Fierce Attack,狙撃/術師,ja-JP
Flavor of Food,識七味,ja-JP
Flavor of Life,閲世情,ja-JP
Flickering Shadows,揺らめく影,ja-JP
"For Drama, For Eternity",舞台へ、永遠へ,ja-JP
Forgotten Prospect of Spring,望春拾遺,ja-JP
Fortify Defense,防衛線強化,ja-JP
Frigid Hunting Trips,凍原の狩猟,ja-JP
Gavial's Footprints,ガヴィルの軌跡,ja-JP
Good Evenyan!,おやすみニャ！,ja-JP
Gran Faro,グランファーロ,ja-JP
Great Chief's Path,大族長への道,ja-JP
HEART TO HEART,こころの輪,ja-JP
HURDLE SPEEDER,障害物競艇,ja-JP
Harvest Gathering,豊穣祭,ja-JP
Heart of Karlan,聖山の心,ja-JP
Holiday Trip,休暇の旅程,ja-JP
Holy Hunt,狩猟の儀,ja-JP
Jousting Arena,大競技場,ja-JP
Kawalerielki,大騎士領,ja-JP
Kernel Breakthrough,中枢突破,ja-JP
Leave From Yourself,入画,ja-JP
Lost Flagship,失われし旗艦,ja-JP
Main Stage,メインステージ,ja-JP
Mansfield Daily Life,獄中生活,ja-JP
Memories of War,戦火の追想,ja-JP
Mirror Image,鏡写しの映像,ja-JP
Monster Gourmand,魔物食を味わう,ja-JP
Mountain Top,一十八峰,ja-JP
Nameless Ocean,名もなき海,ja-JP
Necessary Solutions,快刀乱麻,ja-JP
Off-Site Dispatching,外地派遣,ja-JP
Once upon a Time,幕引かぬ過去,ja-JP
Para Bellum,戦闘訓練,ja-JP
Partial Necrosis,局部壊死,ja-JP
Path to Treasure,宝への道,ja-JP
Performance Begins,幕を上げる,ja-JP
Phase 1,第一段階,ja-JP
Pilgrimage through Blizzards,聖巡の旅,ja-JP
Pistole e Ordine,銃と秩序,ja-JP
Platform No. 3,3番ホーム,ja-JP
Prologue,序章,ja-JP
Quadriglia,カドリール,ja-JP
Record of An Autumn's End,霜秋写録,ja-JP
Remnants of Kajimachi,鍛冶町跡,ja-JP
Research Base,実験基地,ja-JP
Resource Search,資源確保,ja-JP
Rest in Peace,安息の地,ja-JP
Return To Mist,淬火煙塵,ja-JP
Rhine Headquarters,ライン生命本社,ja-JP
Ritual of the Temple,儀式の神殿,ja-JP
River of Time,追憶の船旅,ja-JP
Road of Reformation,変革の道,ja-JP
Road to the Shrine,聖堂へ至る道,ja-JP
Roam the Exhibition,アート探訪,ja-JP
Roaring Flare,怒号光明,ja-JP
Route Arrangement,路線計画,ja-JP
SUPER HOOK,超級キャッチャー,ja-JP
Sacrarium Derelictum,廃聖堂,ja-JP
Sanctilaminium Ambrosii,アンブロシウス修道院,ja-JP
Separated Hearts,相思相殺,ja-JP
Shadow Ledger,裏帳簿,ja-JP
Shattered Front,敗色の戦線,ja-JP
Shatterpoint,光冠残蝕,ja-JP
Silent Frontier,沈黙の辺陬,ja-JP
Skydiving,降下作戦,ja-JP
Solid Defense,重装/医療,ja-JP
Somniamus Omnes,忘れえぬ夢,ja-JP
Soubo Mountains,蒼暮山地,ja-JP
Special Front,特別戦線,ja-JP
Splendida Cavalcata,煌めく遊覧車,ja-JP
Stagione delle Piogge,暗い長雨,ja-JP
Stairway to Severance,縁切り石段,ja-JP
Stinging Shock,起死回生,ja-JP
Stormwatch,暴風眺望,ja-JP
Summit of Nations,万国サミット,ja-JP
Surfing the Lava,マグマサーフィン,ja-JP
Swamp In The Mists,煙たなびく沼,ja-JP
Tactical Drill,戦術演習,ja-JP
Tales of Battle,昔日の戦陣,ja-JP
Tales of Three-Mountains,三山奇聞,ja-JP
Task Record,作戦記録,ja-JP
Task Records,作戦記録,ja-JP
Terra Desolata Autoproclamata,荒野を名乗る者,ja-JP
Test Site,実験基地,ja-JP
The Birth of Tragedy,苦難揺籃,ja-JP
The Boil,ボイル区,ja-JP
The Coming of The Future,来たる未来,ja-JP
The Coming of the Future,来たる未来,ja-JP
The Endless Road,無辺の旅,ja-JP
The Grand Ceremony,雪境大典,ja-JP
The Lingering of the Past,過ぎぬ過去,ja-JP
The Pursuing of the Present,在るべき今,ja-JP
The Whirlpool that is Passion,悪兆渦流,ja-JP
Theaters of the Street,悲劇の通り,ja-JP
Threat Incoming,強敵襲来,ja-JP
Through the Skeletal Reef,骸礁突破,ja-JP
Tidings Unseen,蠢く濁流,ja-JP
Tough Siege,防御突破,ja-JP
Treasure House,宝物庫,ja-JP
Treasurehunting in Siesta,トレジャーハント,ja-JP
Ultimate Course,アルティメットコース,ja-JP
Underground Sightseeing,地底観光,ja-JP
Unstoppable Charge,先鋒/補助,ja-JP
Unwritten Chapters of Yan,待筆新編,ja-JP
Walk Alone,寂然独歩,ja-JP
Wandering in the 'Forest',”林”中漫遊,ja-JP
What To Do With This Sword,侠客之道,ja-JP
Winterwisp Way,峻嶺の桟道,ja-JP
"You the Constant, You Are Me",我は我なり,ja-JP
"You the Future, Take My Gifts",未来を贈らん,ja-JP
"You the Past, Ward Me Firmly",昔日に残れり,ja-JP
Zwillingstürme anbeten,双塔を仰ぐ,ja-JP
