source,target,tgt_lng
'Absolute Security' Prototype,「絶対警備」試作型,ja-JP
"'Amiya', Furnace's Finale",「アーミヤ」、炉心の終曲,ja-JP
'Boy Wonder' Sandel,「ヤングガイ」サンデル,ja-JP
'Clip' Cliff,「クリップ」クリフ,ja-JP
"'Demon's Blade,' the Vagabond",「悪魔の利刃」、彷徨える者,ja-JP
"'Eikthyrnir,' the Scar of the Shattered",「凍裂」エイクティルニル,ja-JP
"'Emperor's Blade', Halberd Breaker",「皇帝の利刃」、断刃者,ja-JP
"'Emperor's Blade', Pursuer",「皇帝の利刃」、追跡者,ja-JP
"'Misery', Blade of Silence",「Misery」・沈黙の刃,ja-JP
"'Samivilinn,' the Resolution of the Very North",サーミの意志,ja-JP
"'데몬의 칼날', 배가본드",「悪魔の利刃」、彷徨える者,ja-JP
"'로즈몬티스', 시뮬레이션",「Rosmontis」・虚実の手,ja-JP
"'메커니스트', 기계 심장",「Mechanist」・機械の心,ja-JP
'목열' 에이크티르니르,「凍裂」エイクティルニル,ja-JP
"'미저리', 침묵의 칼날",「Misery」・沈黙の刃,ja-JP
"'순교자', 안도아인",「殉教者」アンドアイン,ja-JP
"'아미야', 노심의 종곡",「アーミヤ」、炉心の終曲,ja-JP
'절대 보안' 프로토타입,「絶対警備」試作型,ja-JP
'젊은이' 샌델,「ヤングガイ」サンデル,ja-JP
'클립' 클리프,「クリップ」クリフ,ja-JP
"'황제의 칼날', 사냥꾼",「皇帝の利刃」、追跡者,ja-JP
"'황제의 칼날', 패배자",「皇帝の利刃」、断刃者,ja-JP
Al-Rafiq,バディ,ja-JP
"Alistair, Final Flame of the Empire",「帝国の残光」アリステア,ja-JP
All Flames Returned,灯火の帰すところ,ja-JP
Altar of Hatred,怨恨の祭壇,ja-JP
Amiya,アーミヤ,ja-JP
"Anastasio, the Atoner",「贖罪者」アナスタシオ,ja-JP
"Andoain, the 'Martyr'",「殉教者」アンドアイン,ja-JP
Annihilator,アナイアレイター,ja-JP
Arrogance Embodied,妄躯,ja-JP
Ascalon,アスカロン,ja-JP
Ash Spear,炭長矛,ja-JP
Aubade,晨音,ja-JP
Awaken,覚醒,ja-JP
Bestial Hou,後獣,ja-JP
Bestial Ju,矩獣,ja-JP
Big Sad Lock,傷心の巨錠,ja-JP
Body,身形,ja-JP
Body of Sui,歳躯,ja-JP
"Buldrokkas'tee, Holy Gun-Knight",「聖衛の銃騎士」ボジョカスティ,ja-JP
Can Doe,キャノット,ja-JP
Cannot,キャノット,ja-JP
Captain Mateo,マッテオ大尉,ja-JP
Champion of Lost Agonies,傷を忘れし戦士,ja-JP
Corrupted Knight,腐敗騎士,ja-JP
Count Grimscore,鬱織りの伯爵,ja-JP
"Crazelyseon, the Ascendant of Cosmoi",天地に揺蕩う、クレイズセオン,ja-JP
Crimson Crescent Blade,棗大刀,ja-JP
Crownslayer,CrownSlayer,ja-JP
Crystalline Oberobeast,晶瓏獣,ja-JP
Crystalline Titanibeast,晶玲獣,ja-JP
Damazti Cluster,変形者,ja-JP
Dauntless Linebreaker,首長軍切り込み隊長,ja-JP
Deathless Black Snake,不死の黒蛇,ja-JP
Delusion,妄境,ja-JP
Demon's Blade,悪魔の利刃,ja-JP
"Dolly, Sovereign of Sheep",「羊主」ドリー,ja-JP
Drifting Cabin,ローミングハウス,ja-JP
"Duq'arael, 'Regent's Crimson'",Duq'arael・「君主の紅」,ja-JP
Dusk Beauty,夕娥,ja-JP
Dustweaver,ダストウィーバー,ja-JP
Eblana,エブラナ,ja-JP
Elder Vinecreeps,いにしえのツル,ja-JP
Emperor's Blade,皇帝の利刃,ja-JP
Essence of Evolution,進化の本質,ja-JP
Evolving Monster,世代交代を重ねし怪物,ja-JP
Fallen Snowpriest,堕ちたる雪祭司,ja-JP
Forsaken One,見棄てし者,ja-JP
Free,ジザイ,ja-JP
"Fremont, Enlightener of Minds",「迷想の解」フレモント,ja-JP
Frost Buck,霜の牡鹿,ja-JP
"FrostNova, 'Winter's Scar'",FrostNova・冬痕,ja-JP
Frozen Monstrosity,寒災,ja-JP
Fruit of Gluttony,暴食の果実,ja-JP
Gluttony,無饜,ja-JP
Goliath,ゴリアテ,ja-JP
Grand Duke,太公,ja-JP
Gravestone,墓碑,ja-JP
Great Wingbeast,巨翼獣,ja-JP
Greedy Catcher,グリーディーキャッチャー,ja-JP
Harold Craigavon,ハロルド・クレイガボン,ja-JP
Hateful Avenger,Vendetta,ja-JP
Hatred Without Root,根なしの恨み,ja-JP
"Herkunftshorn, 'Witch King'",Herkunftshorn・「巫王」,ja-JP
Hollow Snowpriest,虚ろなる雪祭司,ja-JP
Iceball,氷転獣,ja-JP
"Ishar'mla, Heart of Corruption",イシャームラ、腐蝕された心,ja-JP
Ithakos Innumerable,無数のイサコス,ja-JP
"Izumik, Source of Ecology",イズミック、生態の源,ja-JP
Jade Twin-Swords,玉双剣,ja-JP
Jesselton Williams,ジェッセルトン・ウィリアムズ,ja-JP
Jetman,ジェットマン,ja-JP
Kaleidoqueen,ナナイロムシ,ja-JP
"Kharanduu Khagan, the Scourge of the Land",「大地の鞭」ハランドゥハン,ja-JP
Kindling Revenant,熾し火のレヴァナント,ja-JP
Kjeragandr,イェラガンド,ja-JP
Kouhei Mifune,三船光平,ja-JP
