source,target,tgt_lng
'Basher' Field Bludgeoner,「必殺槌」エースキラー,ja-JP
'Big Brawn' Musbeast Supplier,「百万駄力」鼷獣補給員,ja-JP
'Brain Barrier' Field Goalie,「鉄壁頭」キーパー,ja-JP
'Brassrust' Olmer Ingra,「錆銅」オルマー・イングラ,ja-JP
'Charger' Ironhead Forward,「勇猛果敢」ランニングバック,ja-JP
'Crossroads' Production Model,「クロスロード」量産型,ja-JP
'Crossroads' Prototype,「クロスロード」試作型,ja-JP
'Faircare' Sandbeast Supplier,「一視同仁」補給員,ja-JP
'Flying Boots' Elite Mercenary,「ジェットブーツ」精鋭傭兵,ja-JP
'Flying Boots' Mercenary,「ジェットブーツ」傭兵,ja-JP
'Goggles' Gang Thief,「ゴーグル」のコソ泥,ja-JP
'Goggles' Gang Thug,「ゴーグル」の荒くれ者,ja-JP
'Judgment' Radiance Scorer,「裁決者」閃光カメラマン,ja-JP
'Left-hand' Tytus Topola,「左腕」タイタス・トポラ,ja-JP
'Longshot' Field Shooter,「旋風脚」ストライカー,ja-JP
'Millscar' Elite Mercenary,「ミルスカー」の精鋭傭兵,ja-JP
'Millscar' Mercenary,「ミルスカー」の傭兵,ja-JP
'Neighborhood Watch' Leader,「町内自治団」隊長,ja-JP
'Neighborhood Watch' Member,「町内自治団」構成員,ja-JP
'Offender' Production Model,「トラブルメーカー」量産型,ja-JP
'Offender' Prototype,「トラブルメーカー」試作型,ja-JP
'Pearl of the Waves' Wavebringer,「水上の真珠」引波獣,ja-JP
'Plastic' Szewczyk,「合成樹脂」シェブチック,ja-JP
'Pothelm' Arbalest,「鍋頭」精鋭狙撃手,ja-JP
'Pothelm' Marksman,「鍋頭」狙撃手,ja-JP
'Rampage' Hammer Supplier,「縦横無尽」補給員,ja-JP
'Redmark' Elite Eradicator,「レッドラベル」根絶尖兵,ja-JP
'Redmark' Elite Infiltrator,「レッドラベル」浸透尖兵,ja-JP
'Redmark' Eradicator,「レッドラベル」根絶者,ja-JP
'Redmark' Infiltrator,「レッドラベル」浸透者,ja-JP
'Soda POP!' Supply Wagon,「まき散らし」会場補給カート,ja-JP
'Super Pincer' Salty Gym-goer,「超級爪」塩水トレーニー,ja-JP
'The Amphibian' Ship-Car,ボトルカー「水陸両用号」,ja-JP
"'The Last Kheshig', Tola",「最後のケシク」トゥーラ,ja-JP
'Timidthy' Burdenbeast Supplier,「鼷心小胆」駄獣補給員,ja-JP
'Traffic Tower' Production Model,「トラフィックタワー」量産型,ja-JP
'Traffic Tower' Prototype,「トラフィックタワー」試作型,ja-JP
'True Shot' Long-Armed Pitcher,「精密機械」豪腕ピッチャー,ja-JP
'Weathervane' Seawind Manipulator,「風向計」潮風ルーラー,ja-JP
'Weightlifting Champ' Marine Strongman,「重量挙げ王」深水マッスル,ja-JP
'고글'파 도둑,「ゴーグル」のコソ泥,ja-JP
