source,target,tgt_lng
12F's Token,12Fの印,ja-JP
12F的信物,12Fの印,ja-JP
12F의 증표,12Fの印,ja-JP
ASH的信物,Ashの印,ja-JP
Aak's Kernel Token,アの印（中堅）,ja-JP
Aak's Token,アの印,ja-JP
Absinthe's Token,アブサントの印,ja-JP
Aciddrop's Kernel Token,アシッドドロップの印（中堅）,ja-JP
Aciddrop's Token,アシッドドロップの印,ja-JP
Adeptus Sprawiedliwi Prestige,監査会からの評判,ja-JP
Adnachiel's Token,アドナキエルの印,ja-JP
Aggregate Cyclicene,炭化水素ポリマー,ja-JP
Akafuyu's Kernel Token,アカフユの印（中堅）,ja-JP
Akafuyu's Token,アカフユの印,ja-JP
Aketon,中級アケトン,ja-JP
Akkord's Token,アコルトの印,ja-JP
Alanna's Token,アランナの印,ja-JP
Almond's Token,アーモンドの印,ja-JP
Ambriel's Kernel Token,アンブリエルの印（中堅）,ja-JP
Ambriel's Token,アンブリエルの印,ja-JP
Amiya's Token,アーミヤの印,ja-JP
Andreana's Kernel Token,アンドレアナの印（中堅）,ja-JP
Andreana's Token,アンドレアナの印,ja-JP
Angelina's Kernel Token,アンジェリーナの印（中堅）,ja-JP
Angelina's Token,アンジェリーナの印,ja-JP
Ansel's Kernel Token,アンセルの印（中堅）,ja-JP
Ansel's Token,アンセルの印,ja-JP
Aosta's Kernel Token,アオスタの印（中堅）,ja-JP
Aosta's Token,アオスタの印,ja-JP
April's Kernel Token,エイプリルの印（中堅）,ja-JP
April's Token,エイプリルの印,ja-JP
Archetto's Kernel Token,アルケットの印（中堅）,ja-JP
Archetto's Token,アルケットの印,ja-JP
Arene's Kernel Token,アレーンの印（中堅）,ja-JP
Arene's Token,アレーンの印,ja-JP
Armorless Union Prestige,無冑盟からの評判,ja-JP
Aroma's Token,アロマの印,ja-JP
Asbestos's Kernel Token,アスベストスの印（中堅）,ja-JP
Asbestos's Token,アスベストスの印,ja-JP
Ascalon's Token,アスカロンの印,ja-JP
Ash's Token,Ashの印,ja-JP
Ashlock's Kernel Token,アッシュロックの印（中堅）,ja-JP
Ashlock's Token,アッシュロックの印,ja-JP
Ash의 증표,Ashの印,ja-JP
Astesia's Kernel Token,アステシアの印（中堅）,ja-JP
Astesia's Token,アステシアの印,ja-JP
Astgenne the Lightchaser's Token,溯光アステジーニの印,ja-JP
