source,target,tgt_lng
Abgrundbote – Reißender Strom,Abyss Herald - Wicked Torrents,th-TH
Abgrundsänger – Abgrundflammen,Abyss Lector - Fathomless Flames,th-TH
Abgrundsänger – Lila Blitze,Abyss Lector - Violet Lightning,th-TH
Ablutionneuse des Érémites,Eremite Desert Clearwater,th-TH
Abyss Herald: Wicked Torrents,Abyss Herald - Wicked Torrents,th-TH
Abyss Lector: Fathomless Flames,Abyss Lector - Fathomless Flames,th-TH
Abyss Lector: Violet Lightning,Abyss Lector - Violet Lightning,th-TH
Agente dei Fatui di Pyro,Fatui - Pyro Agent,th-TH
Ahşap Kalkanlı Dağ Azmanı,Wooden Shieldwall Mitachurl,th-TH
Alev Baltalı Dağ Azmanı,Blazing Axe Mitachurl,th-TH
Altın Alevli Gukuzor Tiran,ทรราช Qucusaurus เพลิงทอง,th-TH
Anemo-Samachurl,Anemo Samachurl,th-TH
Annihilation Specialist Mek,จักรกลทำลายล้าง,th-TH
Annihilation Specialist Mek - Ousia,จักรกลทำลายล้าง - สสาร,th-TH
Annihilation Specialist Mek - Pneuma,จักรกลทำลายล้าง - วิญญาณ,th-TH
Apep Vahası'nın Muhafızı,ผู้พิทักษ์โอเอซิสของ Apep,th-TH
Apostolo dell'Abisso: Torrenti maligni,Abyss Herald - Wicked Torrents,th-TH
Apóstolo do Abismo - Corrente Torrencial,Abyss Herald - Wicked Torrents,th-TH
Apôtre de l'Abîme - Torrent,Abyss Herald - Wicked Torrents,th-TH
Arbalétrier Brutocollinus,Hilichurl Shooter,th-TH
Arbalétrier Brutocollinus Cryo,Cryo Hilichurl Shooter,th-TH
Arbalétrier Brutocollinus Électro,Electro Hilichurl Shooter,th-TH
Arithmetic Enhancer Mek,จักรกลรุ่นเพิ่มประสิทธิภาพการคำนวณ,th-TH
Arithmetic Enhancer Mek - Ousia,จักรกลรุ่นเพิ่มประสิทธิภาพการคำนวณ - สสาร,th-TH
Arithmetic Enhancer Mek - Pneuma,จักรกลรุ่นเพิ่มประสิทธิภาพการคำนวณ - วิญญาณ,th-TH
Assault Specialist Mek,จักรกลจู่โจม,th-TH
Assault Specialist Mek - Ousia,จักรกลจู่โจม - สสาร,th-TH
Assault Specialist Mek - Pneuma,จักรกลจู่โจม - วิญญาณ,th-TH
Ateş ve Demir İmparatoru,Emperor of Fire and Iron,th-TH
Ayaklı Su Mantarı,Grounded Hydroshroom,th-TH
Ayaklı Toprak Mantarı,Grounded Geoshroom,th-TH
Aynalı Rahibe,Fatui - Mirror Maiden,th-TH
Aşınmış Kadim Ateşin Efendisi,Lord of Eroded Primal Fire,th-TH
Baleia Devoradora,All-Devouring Narwhal,th-TH
Bardo del Abismo - Llamas abismales,Abyss Lector - Fathomless Flames,th-TH
Bardo del Abismo - Trueno púrpura,Abyss Lector - Violet Lightning,th-TH
Bardo do Abismo - Chamas Abismais,Abyss Lector - Fathomless Flames,th-TH
Bardo do Abismo - Trovão Violeta,Abyss Lector - Violet Lightning,th-TH
Baskılama Uzmanı Meka,จักรกลปราบปราม,th-TH
Baskılama Uzmanı Meka - Ruh,จักรกลปราบปราม - วิญญาณ,th-TH
Baskılama Uzmanı Meka - Öz,จักรกลปราบปราม - สสาร,th-TH
Berserker Brutocollinus,Hilichurl Berserker,th-TH
Beschützer von Apeps Oase,ผู้พิทักษ์โอเอซิสของ Apep,th-TH
Besta de Presas da Ossada Sagrada,Consecrated Fanged Beast,th-TH
Bestia zannuta consacrata,Consecrated Fanged Beast,th-TH
Bin Yıllık İnci Denizatı,Millennial Pearl Seahorse,th-TH
Bruja Carmesí de las Ascuas,Crimson Witch of Embers,th-TH
Brutoshaman Anémo,Anemo Samachurl,th-TH
Brutoshaman Dendro,Dendro Samachurl,th-TH
Brutoshaman Géo,Geo Samachurl,th-TH
Brutoshaman Hydro,Hydro Samachurl,th-TH
Brutoshaman Électro,Electro Samachurl,th-TH
Brutoviandu avec bouclier de bois,Wooden Shieldwall Mitachurl,th-TH
Brutoviandu avec bouclier de glace,Ice Shieldwall Mitachurl,th-TH
Brutoviandu avec bouclier de pierre,Rock Shieldwall Mitachurl,th-TH
Brutoviandu avec hache Pyro,Blazing Axe Mitachurl,th-TH
Brutoviandu avec hache Électro,Crackling Axe Mitachurl,th-TH
Brutovéreux Hydro,Hydro Hilichurl Rogue,th-TH
Bruxa das Chamas Carmesim,Crimson Witch of Embers,th-TH
Buz Ajanı,Fatui - Frost Operative,th-TH
Buz Bodurlopu,Cryo Slime,th-TH
Buz Hipostazı,Cryo Hypostasis,th-TH
Buz Kalkanlı Dağ Azmanı,Ice Shieldwall Mitachurl,th-TH
Büyük Buz Bodurlopu,Large Cryo Slime,th-TH
Büyük Su Bodurlopu,Large Hydro Slime,th-TH
Băng Nguyên Bản,Cryo Hypostasis,th-TH
Bạo Chúa Qucusaur Lửa Vàng,ทรราช Qucusaurus เพลิงทอง,th-TH
Bạo Đồ Hilichurl Búa Lôi,Crackling Axe Mitachurl,th-TH
Bạo Đồ Hilichurl Búa Lửa,Blazing Axe Mitachurl,th-TH
Bạo Đồ Hilichurl Khiên Băng,Ice Shieldwall Mitachurl,th-TH
Bạo Đồ Hilichurl Khiên Gỗ,Wooden Shieldwall Mitachurl,th-TH
Bạo Đồ Hilichurl Khiên Đá,Rock Shieldwall Mitachurl,th-TH
Caballero Serpiente Negra - Hachero demolerrocas,Black Serpent Knight: Rockbreaker Ax,th-TH
Caniné sacralisé,Consecrated Fanged Beast,th-TH
Cantore dell'Abisso: Fiamme imperscrutabili,Abyss Lector - Fathomless Flames,th-TH
