source,target,tgt_lng
"""A Lonely Place""",「さみしい場所」,ja-JP
"""A Very Bright Place""",「とても明るい場所」,ja-JP
"""A Very Warm Place""",「とてもあったかい場所」,ja-JP
"""Children of Echoes""",「こだまの子」,ja-JP
"""Windless Land""",「無風の地」,ja-JP
Aaru Village,アアル村,ja-JP
Abandoned Temple's Sanctuary of Offerings,遺された神殿の弔う場,ja-JP
Abdju Pit,捨身の坑,ja-JP
Abdju Road,捨身の道,ja-JP
Ad-Hoc Main Tunnel,臨時本坑,ja-JP
Alta Semita,アルタ・セミタ,ja-JP
Amakane Island,甘金島,ja-JP
Amakumo Peak,天雲峠,ja-JP
Ameyalco Waters,アメヤルコの水域,ja-JP
Ancestral Temple,先人の神殿,ja-JP
Ancient Mountain Path,謁山の古場,ja-JP
Ancient Sacred Mountain,古の聖山,ja-JP
Annapausis,安眠の地,ja-JP
Apam Woods,アパーム叢林,ja-JP
Apathic Interval,無想の間,ja-JP
Araumi,荒海,ja-JP
Archaeolune Storm Research Center,古月の嵐研究所,ja-JP
Ardravi Valley,アルダラビ河谷,ja-JP
Armvartnir,アームスヴァルトニル湖,ja-JP
Asase Shrine,浅瀬神社,ja-JP
Ashavan Realm,アシャヴァンレルム,ja-JP
Ashflow Street,アッシュフロー街,ja-JP
Ashveil Peak,煙雲の山,ja-JP
Asipattravana Swamp,アシパトラ・ヴァナの沼,ja-JP
Atocpan,アトクパンの大地,ja-JP
Autake Plains,アウタケ平原,ja-JP
Avidya Forest,アビディアの森,ja-JP
Barrowmoss Barrens,ボーンモス荒原,ja-JP
Basin of Unnumbered Flames,万火のほとぎ,ja-JP
Bayda Harbor,バイダ港,ja-JP
Bayt Al-Hayah,アル・ハヤー宮殿,ja-JP
Bayt Al-Muazzam,アル・ムアザン宮殿,ja-JP
Bayt Al-Sukr,アル・スークル宮殿,ja-JP
Belleau Region,ブロー地区,ja-JP
Beryl Region,ベリル地区,ja-JP
Bishui Plain,碧水の原,ja-JP
Blackcliff Forge,黒岩場,ja-JP
Blue Amber Lake,青い琥珀,ja-JP
Bourou Village,望瀧村,ja-JP
Brewblossom Stores,ブリュー醸造所,ja-JP
Brightcrown Canyon,明冠峡谷,ja-JP
Brightcrown Mountains,明冠山地,ja-JP
Bubble Pool,泡沫の地,ja-JP
Byakko Plain,白狐の野,ja-JP
Cage of Suchness,非有非無の檻,ja-JP
Cape Oath,誓いの岬,ja-JP
Caravan Ribat,キャラバン宿駅,ja-JP
Carp's Rest,錦落の庭,ja-JP
Castle Joquiratto,チョトタスタウン,ja-JP
Celestia,天空の島,ja-JP
Ch'upikaq Tajin,チュピカク・タヒン,ja-JP
Chamber of Deliberation,審議の庭,ja-JP
Chatrakam Cave,チャトラカム洞窟,ja-JP
Chemin Oublie,忘れられし道,ja-JP
Chemin de L'Espoir,希望の道,ja-JP
Chenlong Cleft,沈瓏淵,ja-JP
Chinvat Ravine,チンワト峡谷,ja-JP
Chirai Shrine,チライ社殿,ja-JP
Chiwang Terrace,赤望台,ja-JP
Chizhang Wall,赤璋の石垣,ja-JP
Cider Lake,シードル湖,ja-JP
Cinnabar Cliff,丹砂崖,ja-JP
Cliffwatch Camp,クリフサイド・キャンプ,ja-JP
Clink-Clank Krumkake Craftshop,カチャカチャ・クルムカケ工房,ja-JP
Clivus Capitolinus,アピトリヌス山,ja-JP
Coatepec Mountain,コアテペック山,ja-JP
Collegium Phonascorum,諧律院,ja-JP
Colorfall Cave,カラフル洞窟,ja-JP
Colorfall Cliffs,カラフル崖,ja-JP
Concealed Land of Enigmas,隠されし謎の地,ja-JP
Core of Chu'ulel,統律の心,ja-JP
Court Region Waterway Hub,廷地区アクアロード・ターミナル,ja-JP
Court of Fontaine,フォンテーヌ廷,ja-JP
Court of Fontaine Region,フォンテーヌ廷地区,ja-JP
Crab Tsar's Palace,カニの主の宮殿,ja-JP
Cradle of Fleeting Dreams,幻夢のクレイドル,ja-JP
Cuijue Slope,翠決坡,ja-JP
Curatorium of Secrets,秘聞の館,ja-JP
Curtain-Form Blackbody Containment Lab,幕状黒色物質収容実験室,ja-JP
Dadaupa Gorge,ダダウパの谷,ja-JP
Dahri,ダーリ,ja-JP
Dahrian,ダーリ人 / ダーリの,ja-JP
Dainichi Mikoshi,大日神輿,ja-JP
Dar al-Shifa,ダールアルシファ,ja-JP
Dark Side of the Moon,月の裏側,ja-JP
Debris of Panjvahe,「五大オアシス」の遺構,ja-JP
Desert Pavilion,砂上の楼閣,ja-JP
Desert of Hadramaveth,千尋の砂漠,ja-JP
Deshret's Glass Goblet,「キングデシェレトの水晶杯」,ja-JP
Dev's Cavern,ディフ旧窟,ja-JP
Devantaka Mountain,デーヴァーンタカ山,ja-JP
Dihua Marsh,荻花洲,ja-JP
Dornman Port,ドーンマンポート / 荊夫港,ja-JP
Dragonspine,ドラゴンスパイン,ja-JP
Dreadshade Mire,厄影の沼地,ja-JP
Drunkard Gorge,酔漢峡,ja-JP
Duat Hall,冥途殿,ja-JP
Dunanna Forward Station,ドゥナナ前哨ステーション,ja-JP
Dunes of Steel,精鋼の砂丘,ja-JP
Dunyu Ruins,遁玉の丘,ja-JP
East Slopes of Mont Automnequi,イースト・オトンヌキ,ja-JP
Easybreeze Holiday Resort,のびのびリゾート,ja-JP
Easybreeze Market,のびのびマーケット,ja-JP
Elton Trench,エルトン海溝,ja-JP
Elynas,エリナス,ja-JP
Enkanomiya,淵下宮,ja-JP
Entombed City - Ancient Palace,雪葬の都・旧宮,ja-JP
Entombed City - Outskirts,雪葬の都・近郊,ja-JP
Erinnyes,エリニュス島,ja-JP
Erinnyes Forest,エリニュス山林地区,ja-JP
Esoteric Arrays,エソテリック・アレイ,ja-JP
Evernight Temple,常夜霊廟,ja-JP
Eye of Kratti,ケラティの眼,ja-JP
Eye of the Sands,砂ノ目,ja-JP
Faded Castle,色褪せた城,ja-JP
Falcon Coast,鷹飛びの浜,ja-JP
Fallingstart Fields,星岩の墜落地,ja-JP
Fane of Ashvattha,アシュヴァッタ神殿,ja-JP
Favonius Keep,西風の砦,ja-JP
Final Night Cemetery,夜明かしの墓,ja-JP
Firethief's Secret Isle,盗炎者の秘島,ja-JP
Flame-Melding Ritual Grounds,集炎の祭場,ja-JP
Fleuve Cendre,サーンドル河,ja-JP
Foggy Forest Path,霧の幽林道,ja-JP
Fontaine Research Institute of Kinetic Energy Engineering Region,フォンテーヌ運動エネルギー工学科学研究院地区,ja-JP
Fontainian,フォンテーヌ人 / フォンテーヌの,ja-JP
Fort Charybdis Ruins,カリュブディス砦跡,ja-JP
Fort Fujitou,藤兜砦,ja-JP
Fort Hiraumi,平海砦,ja-JP
Fort Mumei,無明砦,ja-JP
Fountain of Lucine,ルキナの泉,ja-JP
Fuao Vale,伏鰲の谷,ja-JP
Furnace of Fiery Embers,燼火焼尽の地,ja-JP
Galesong Hill,風唸りの丘,ja-JP
Gandha Hill,ガンダ丘,ja-JP
Gate of Zulqarnain,ドゥル・カルナイン峠,ja-JP
Gavireh Lajavard,荒石の蒼漠,ja-JP
Geyser Realm,泉の境,ja-JP
Girdle of the Sands,蒼漠の囿土,ja-JP
Glaze Peak,琉璃峰,ja-JP
Golden Hall,黄金の館,ja-JP
Grand Bazaar,グランドバザール,ja-JP
Great Hall of Truths,秤罪主殿,ja-JP
Great Red Sand,大赤砂海,ja-JP
Grove of Dreams,夢の林,ja-JP
Guili Plains,帰離原,ja-JP
Guiztli Path,パインの小道,ja-JP
Guiztli Rudge,パイン峠,ja-JP
Gurabad's Ruin - Temple of Deshret,ジュラバド廃都・キングデシェレト神殿,ja-JP
Guyun Stone Forest,孤雲閣,ja-JP
Hangeh Afrasiyab,アフラシアブ洞窟,ja-JP
Heart of Force Inversion,リバース・ハート,ja-JP
Higi Village,緋木村,ja-JP
Hiisi Island,ヒーシ島,ja-JP
Hills of Barsom,バルソムの丘,ja-JP
Hortus Euergetis,ホルトゥス・ユーゲレティス,ja-JP
Huaguang Stone Forest,華光の林,ja-JP
Huha Hill,ひゅうひゅう丘,ja-JP
Huitztli Hill,ウィッツトリの丘,ja-JP
Hypostyle Desert,列柱砂原,ja-JP
Inazuma City,稲妻城,ja-JP
Inazuman,稲妻人 / 稲妻の,ja-JP
Initinum Iani,ヤヌスの門,ja-JP
Institute of Natural Philosophy,自然哲学学院,ja-JP
Isle of Tozoz,トゾス島,ja-JP
Jademouth,宝玦の口,ja-JP
Jakotsu Mine,蛇骨鉱坑,ja-JP
Jinren Island,刃連島,ja-JP
Jueyun Karst,絶雲の間,ja-JP
Kamisato Estate,神里屋敷,ja-JP
Kannazuka,神無塚,ja-JP
Khaenri'ah,カーンルイア,ja-JP
Khaenri'ahn,カーンルイア人 / カーンルイアの,ja-JP
Khemenu Temple,秘儀聖殿,ja-JP
Kipumaki Cliff,キプマキの崖,ja-JP
Konda Village,紺田村,ja-JP
Koseki Village,越石村,ja-JP
Kujou Encampment,九条陣屋,ja-JP
Lamb-Devourer Rock,羊呑の岩,ja-JP
Land of Grounded Dreams,失夢の国土,ja-JP
Land of Lower Setekh,下風蝕地,ja-JP
Land of Myriad Megaliths,万岩の地,ja-JP
Land of Upper Setekh,上風蝕地,ja-JP
Lang-Gan,琅玕,ja-JP
Legendary Tonatiuh,伝説の天蛇の船,ja-JP
Lempo Isle,レンポ島,ja-JP
Liffey Region,リフィー地区,ja-JP
Light-Bathed Platform,浴光の大地,ja-JP
Liloupar's Cell,ジンニー牢獄,ja-JP
Lingju Pass,霊矩関,ja-JP
Lingshu Courtyard,霊枢の庭,ja-JP
Lisha,璃沙郊,ja-JP
Liyue Harbor,璃月港,ja-JP
Loch Urania,ウラニア湖,ja-JP
Lokapala Jungle,ローカパーラ密林,ja-JP
Lost Nursery,失われた苗畑,ja-JP
Luhua Pool,漉華の池,ja-JP
Lumberpick Valley,採樵の谷,ja-JP
Lumidouce Harbor,ルミドゥースハーバー,ja-JP
Luyang Academy,麓陽書院,ja-JP
Madinat al-Nuhas,アル・ヌハスの都,ja-JP
Mahavaipulya Chamber,大方広,ja-JP
Mahavanaranapna,マハヴァナラーナパナ,ja-JP
Malinalco Grotto,マリナルコ洞窟,ja-JP
Marcotte Station,ポート・マルコット,ja-JP
Maroon Basin,クリムゾン・ソルトマーシュ,ja-JP
Mawtiyima Forest,マウティーマ稠林,ja-JP
Meeting Point: The Witch's Garden,集いの場・魔女の楽園,ja-JP
Merusea Village,メリュシー村,ja-JP
Mikage Furnace,御影炉心,ja-JP
Millhaven,ミルハーヴェン,ja-JP
Mingyun Village,明蘊町,ja-JP
Minlin,珉林,ja-JP
Misty Shoal,淡靄の渚,ja-JP
Mondstadter,モンド人,ja-JP
Mont Automnequi,モン・オトンヌキ,ja-JP
Mont Esus East,イースト・エスス山麓,ja-JP
Moongazer,観月者号,ja-JP
Moontide Sea,遊月の海,ja-JP
Morte Region,モルテ地区,ja-JP
Moshiri Ceremonial Site,モシリ祭場,ja-JP
Mouun Shrine,曚雲神社,ja-JP
Mt. Aocang,奥蔵山,ja-JP
Mt. Damavand,ダマーヴァンド山,ja-JP
Mt. Hulao,琥牢山,ja-JP
Mt. Kanna,カンナ山,ja-JP
Mt. Lingmeng,霊濛山,ja-JP
Mt. Mingyuan,暝垣山,ja-JP
Mt. Tianheng,天衡山,ja-JP
Mt. Xuanlian,懸練山,ja-JP
Mt. Yougou,影向山,ja-JP
Musk Reef,マスク礁,ja-JP
Musoujin Gorge,無想刃狭間,ja-JP
Nameless Ruins,無名遺跡,ja-JP
Nantianmen,南天門,ja-JP
Narukami Island,鳴神島,ja-JP
Nazuchi Beach,名椎の浜,ja-JP
New Fontaine Research Institute,新フォンテーヌ科学院,ja-JP
Nice to Meet You,出会えてうれしい,ja-JP
Night Kingdom,夜神の国,ja-JP
North Harbor,北の港,ja-JP
Nostoi Region,ノストイ地区,ja-JP
Nothing Passage,空寂の回廊,ja-JP
Nursery of Nightmares,ナーサリー・オブ・ナイトメア,ja-JP
Nuur Stone Circle,ヌールの石柱群,ja-JP
Ochkanatlan,オシカ・ナタ,ja-JP
Oina Beach,オイナ海岸,ja-JP
Old Sanatorium Site,療養所跡地,ja-JP
Old Vanarana,かつてのヴァナラーナ,ja-JP
Opera House,歌劇場,ja-JP
Opet Hall,祝祭殿,ja-JP
Paha Isle,パハ島,ja-JP
Palais Mermonia,パレ・メルモニア,ja-JP
Pardis Dhyai,パルディスディアイ,ja-JP
Passage of Ghouls,亡者狭路,ja-JP
Path of the Forgotten World,忘れられた世界への道,ja-JP
Pearl Galley,珠鈿舫,ja-JP
Petrichor,ペトリコール町,ja-JP
Phlogiston Extraction Research Center,燃素採掘研究所,ja-JP
Pillar Haill Central Zone,千柱中央エリア,ja-JP
Pillar of Embla,エンブラの柱,ja-JP
Piramida,ピラミダ,ja-JP
Poisson,ポワソン町,ja-JP
Poisson Tunnel,ポワソントンネル,ja-JP
Port Ormos,オルモス港,ja-JP
Pseudostar Pedestal,疑似天体の台座,ja-JP
Qiaoying Village,翹英荘,ja-JP
Qingce Village,軽策荘,ja-JP
Qingxu Pool,青墟浦,ja-JP
Qingyun Peak,慶雲頂,ja-JP
Qiongji Estuary,瓊璣野,ja-JP
Quahuacan Cliff,クァワカン断崖,ja-JP
Quartier Lyonnais,リヨンエリア,ja-JP
Quartier Narbonnais,ナルボンヌエリア,ja-JP
