source,target,tgt_lng
"""Aquele Garoto vai Fazer uma Fortuna..."" (Efeito)","""I'd Rather Lose Money Myself..."" (In Effect)",en-US
"""Bir Zamanlar Karanlık Felaketi Uzak Tutan Yalnız Rüzgar...""","""Once, the Lone Wind That Kept the Dark Calamity at Bay...""",en-US
"""Burada Görülecek Bir Şey Yok"" Tamoto","""Nothing to See Here"" Tamoto",en-US
"""Bá Vương Tối Thượng Siêu Cấp Ma Kiếm""","""Ultimate Overlord's Mega Magic Sword""",en-US
"""Called In For Cleanup"" (ระหว่างเกิดผล)","""Called In For Cleanup"" (Active)",en-US
"""Coi Đồ Nhóc Đó Kiếm Tiền..."" (Đang có hiệu lực)","""I'd Rather Lose Money Myself..."" (In Effect)",en-US
"""Colui che si oppose alle maree delle acque oscure come un macigno...""","""Once Stood Against the Tide of Dark Waters Like Bedrock...""",en-US
"""Công Việc Dọn Dẹp"" (Đang có hiệu lực)","""Called In For Cleanup"" (Active)",en-US
"""Cùng Nghe Ta Ca Tụng, Nâng Ly Rượu Tình Yêu!""","""Hear Me — Let Us Raise the Chalice of Love!""",en-US
"""Duyun Sesimi! Aşk Kadehini Kaldıralım!""","""Hear Me — Let Us Raise the Chalice of Love!""",en-US
"""Ergueu-se como um penhasco contra a maré das águas escuras...""","""Once Stood Against the Tide of Dark Waters Like Bedrock...""",en-US
"""Hội Hoa Vũ"" (Đang có hiệu lực)","""Flower-Feather Clan"" (In Effect)",en-US
"""Hỡi Đôi Môi, Hãy Dệt Và Ngân Nga Khúc Hát""","""O Lips, Weave Me Songs and Psalms""",en-US
"""I'd Rather Lose Money Myself..."" (ระหว่างเกิดผล)","""I'd Rather Lose Money Myself..."" (In Effect)",en-US
"""Karanlık Gelgitlerin Yıkamadığı Kadim Kaya...""","""Once Stood Against the Tide of Dark Waters Like Bedrock...""",en-US
"""Lavoro di pulizia"" (Attiva)","""Called In For Cleanup"" (Active)",en-US
"""Libiamo ne' lieti calici!""","""Hear Me — Let Us Raise the Chalice of Love!""",en-US
"""Para Kaybetmeyi Yeğlerim..."" (Etkin)","""I'd Rather Lose Money Myself..."" (In Effect)",en-US
"""Preferirei perdere soldi io stesso..."" (in uso)","""I'd Rather Lose Money Myself..."" (In Effect)",en-US
"""Salmodiate, o mie labbra""","""O Lips, Weave Me Songs and Psalms""",en-US
"""Senhores, Escutem-me, Ergamos a Taça do Amor!""","""Hear Me — Let Us Raise the Chalice of Love!""",en-US
"""Spada magica del Super Signore Supremo""","""Ultimate Overlord's Mega Magic Sword""",en-US
"""Temizlik İşi Vardı"" (Etkin)","""Called In For Cleanup"" (Active)",en-US
"""Trabalho de limpeza"" (Efeito)","""Called In For Cleanup"" (Active)",en-US
"""Từng Như Ngọn Gió Cô Độc Ngăn Chặn Sự Lan Rộng Của Bóng Tối...""","""Once, the Lone Wind That Kept the Dark Calamity at Bay...""",en-US
