source,target,tgt_lng
Abgrundbote – Reißender Strom,Abyss Herald: Wicked Torrents,en-US
Abgrundsänger – Abgrundflammen,Abyss Lector: Fathomless Flames,en-US
Abgrundsänger – Lila Blitze,Abyss Lector: Violet Lightning,en-US
Ablutionneuse des Érémites,Eremite Desert Clearwater,en-US
Abyss Herald - Wicked Torrents,Abyss Herald: Wicked Torrents,en-US
Abyss Lector - Fathomless Flames,Abyss Lector: Fathomless Flames,en-US
Abyss Lector - Violet Lightning,Abyss Lector: Violet Lightning,en-US
Agente dei Fatui di Pyro,Fatui Pyro Agent,en-US
Ahşap Kalkanlı Dağ Azmanı,Wooden Shieldwall Mitachurl,en-US
Alev Baltalı Dağ Azmanı,Blazing Axe Mitachurl,en-US
Altın Alevli Gukuzor Tiran,Goldflame Qucusaur Tyrant,en-US
Anemo-Samachurl,Anemo Samachurl,en-US
Apep Vahası'nın Muhafızı,Guardian of Apep's Oasis,en-US
Apostolo dell'Abisso: Torrenti maligni,Abyss Herald: Wicked Torrents,en-US
Apóstolo do Abismo - Corrente Torrencial,Abyss Herald: Wicked Torrents,en-US
Apôtre de l'Abîme - Torrent,Abyss Herald: Wicked Torrents,en-US
Arbalétrier Brutocollinus,Hilichurl Shooter,en-US
Arbalétrier Brutocollinus Cryo,Cryo Hilichurl Shooter,en-US
Arbalétrier Brutocollinus Électro,Electro Hilichurl Shooter,en-US
Ateş ve Demir İmparatoru,Emperor of Fire and Iron,en-US
Ayaklı Su Mantarı,Grounded Hydroshroom,en-US
Ayaklı Toprak Mantarı,Grounded Geoshroom,en-US
Aynalı Rahibe,Mirror Maiden,en-US
Aşınmış Kadim Ateşin Efendisi,Lord of Eroded Primal Fire,en-US
Baleia Devoradora,All-Devouring Narwhal,en-US
Bardo del Abismo - Llamas abismales,Abyss Lector: Fathomless Flames,en-US
Bardo del Abismo - Trueno púrpura,Abyss Lector: Violet Lightning,en-US
Bardo do Abismo - Chamas Abismais,Abyss Lector: Fathomless Flames,en-US
Bardo do Abismo - Trovão Violeta,Abyss Lector: Violet Lightning,en-US
Baskılama Uzmanı Meka,Suppression Specialist Mek,en-US
Baskılama Uzmanı Meka - Ruh,Suppression Specialist Mek - Pneuma,en-US
Baskılama Uzmanı Meka - Öz,Suppression Specialist Mek - Ousia,en-US
Berserker Brutocollinus,Hilichurl Berserker,en-US
Beschützer von Apeps Oase,Guardian of Apep's Oasis,en-US
Besta de Presas da Ossada Sagrada,Consecrated Fanged Beast,en-US
Bestia zannuta consacrata,Consecrated Fanged Beast,en-US
Bin Yıllık İnci Denizatı,Millennial Pearl Seahorse,en-US
Bruja Carmesí de las Ascuas,Crimson Witch of Embers,en-US
Brutoshaman Anémo,Anemo Samachurl,en-US
Brutoshaman Dendro,Dendro Samachurl,en-US
Brutoshaman Géo,Geo Samachurl,en-US
Brutoshaman Hydro,Hydro Samachurl,en-US
Brutoshaman Électro,Electro Samachurl,en-US
Brutoviandu avec bouclier de bois,Wooden Shieldwall Mitachurl,en-US
Brutoviandu avec bouclier de glace,Ice Shieldwall Mitachurl,en-US
Brutoviandu avec bouclier de pierre,Rock Shieldwall Mitachurl,en-US
Brutoviandu avec hache Pyro,Blazing Axe Mitachurl,en-US
Brutoviandu avec hache Électro,Crackling Axe Mitachurl,en-US
Brutovéreux Hydro,Hydro Hilichurl Rogue,en-US
Bruxa das Chamas Carmesim,Crimson Witch of Embers,en-US
Buz Ajanı,Frost Operative,en-US
Buz Bodurlopu,Cryo Slime,en-US
Buz Hipostazı,Cryo Hypostasis,en-US
Buz Kalkanlı Dağ Azmanı,Ice Shieldwall Mitachurl,en-US
Büyük Buz Bodurlopu,Large Cryo Slime,en-US
Büyük Su Bodurlopu,Large Hydro Slime,en-US
Băng Nguyên Bản,Cryo Hypostasis,en-US
Bạo Chúa Qucusaur Lửa Vàng,Goldflame Qucusaur Tyrant,en-US
Bạo Đồ Hilichurl Búa Lôi,Crackling Axe Mitachurl,en-US
Bạo Đồ Hilichurl Búa Lửa,Blazing Axe Mitachurl,en-US
Bạo Đồ Hilichurl Khiên Băng,Ice Shieldwall Mitachurl,en-US
Bạo Đồ Hilichurl Khiên Gỗ,Wooden Shieldwall Mitachurl,en-US
Bạo Đồ Hilichurl Khiên Đá,Rock Shieldwall Mitachurl,en-US
Caballero Serpiente Negra - Hachero demolerrocas,Black Serpent Knight: Rockbreaker Ax,en-US
Caniné sacralisé,Consecrated Fanged Beast,en-US
Cantore dell'Abisso: Fiamme imperscrutabili,Abyss Lector: Fathomless Flames,en-US
Cantore dell'Abisso: Fulmine viola,Abyss Lector: Violet Lightning,en-US
Cavaleiro da Serpente Negra - Machado Quebra-rocha,Black Serpent Knight: Rockbreaker Ax,en-US
Cavaliere del Serpente nero: Scure spaccapietra,Black Serpent Knight: Rockbreaker Ax,en-US
Cavalo-Marinho Perolado Milenar,Millennial Pearl Seahorse,en-US
Champicryo ailé,Winged Cryoshroom,en-US
Champidendro ailé,Winged Dendroshroom,en-US
Champieffroi panaché,Jadeplume Terrorshroom,en-US
Champigéo terré,Grounded Geoshroom,en-US
Champihydro terré,Grounded Hydroshroom,en-US
Chantre de l'Abîme - Flamme abyssale,Abyss Lector: Fathomless Flames,en-US
Chantre de l'Abîme - Foudre pourpre,Abyss Lector: Violet Lightning,en-US
Chef Brutorocheux,Stonehide Lawachurl,en-US
Chevalier des Serpents noirs - Casseur de pierre,Black Serpent Knight: Rockbreaker Ax,en-US
Chúa Tể Lửa Nguồn Ăn Mòn,Lord of Eroded Primal Fire,en-US
Cogumelo Alado Cryo,Winged Cryoshroom,en-US
Cogumelo Alado Dendro,Winged Dendroshroom,en-US
Cogumelo Terrestre Geo,Grounded Geoshroom,en-US
Cogumelo Terrestre Hydro,Grounded Hydroshroom,en-US
Colmibestia Sacrósea,Consecrated Fanged Beast,en-US
Corcel de Mar Perlamilenario,Millennial Pearl Seahorse,en-US
Corniodrilo Sacróseo,Consecrated Horned Crocodile,en-US
Cornodrillo consacrato,Consecrated Horned Crocodile,en-US
Crococornu sacralisé,Consecrated Horned Crocodile,en-US
Crocodilo da Ossada Sagrada,Consecrated Horned Crocodile,en-US
Cryoblob,Cryo Slime,en-US
Cryoblob géant,Large Cryo Slime,en-US
Cryofungo alato,Winged Cryoshroom,en-US
Cryohongo Alado,Winged Cryoshroom,en-US
Cryomage de l'Abîme,Cryo Abyss Mage,en-US
Cá Ngựa Ngọc Trai Ngàn Năm,Millennial Pearl Seahorse,en-US
Cá Sấu Sừng Thánh Hóa,Consecrated Horned Crocodile,en-US
Cão da Fenda - Electrofito,Thundercraven Rifthound,en-US
Cão da Fenda - Geofito,Rockfond Rifthound,en-US
Dama degli specchi,Mirror Maiden,en-US
Dendro-Samachurl,Dendro Samachurl,en-US
Dendrofungo alato,Winged Dendroshroom,en-US
Dendrohongo Alado,Winged Dendroshroom,en-US
Donnerfressender Garm,Thundercraven Rifthound,en-US
Doğa Dağ Şamanı,Dendro Samachurl,en-US
Drago delle rovine: Guardiano della terra,Ruin Drake: Earthguard,en-US
Dragon des ruines terrestre,Ruin Drake: Earthguard,en-US
Dragão das Ruínas - Vigia Terrestre,Ruin Drake: Earthguard,en-US
Dragón de las Ruinas - Vigía terrestre,Ruin Drake: Earthguard,en-US
Elektrik Baltalı Dağ Azmanı,Crackling Axe Mitachurl,en-US
Elektrik Bodurlopu,Electro Slime,en-US
Elektrik Dağ Şamanı,Electro Samachurl,en-US
Elektrik Hipostazı,Electro Hypostasis,en-US
Elektro-Abgrundmagier,Electro Abyss Mage,en-US
Elektro-Hilichurl-Schütze,Electro Hilichurl Shooter,en-US
Elektro-Hypostase,Electro Hypostasis,en-US
Elektro-Samachurl,Electro Samachurl,en-US
Elektro-Schleim,Electro Slime,en-US
Emisario del Abismo - Rápidos malignos,Abyss Herald: Wicked Torrents,en-US
Emperador Piroacorazado,Emperor of Fire and Iron,en-US
Empereur du feu ferreux,Emperor of Fire and Iron,en-US
Enchanteur graveleux des Érémites,Eremite Stone Enchanter,en-US
Eremita - Geada Solar,Eremite Sunfrost,en-US
Eremita - Invocador de Trovões,Eremite Daythunder,en-US
Eremita - Águas Cristalinas,Eremite Desert Clearwater,en-US
Eremita Ablucionadora,Eremite Desert Clearwater,en-US
Eremita Acquachiara del deserto,Eremite Desert Clearwater,en-US
Eremita Congelafuegos,Eremite Sunfrost,en-US
Eremita Danzacróbata,Eremite Floral Ring-Dancer,en-US
