source,target,tgt_lng
"""Beril Dağları'nda Güneşli Bir Sabah""","""Amanhecer da Montanha Beryl, Tempo Limpo""",pt-BR
"""Bir Sonraki Yolculuk""","""A Próxima Jornada""",pt-BR
"""Cỗ Máy Chỉ Thị Phán Quyết""","""Oráquina de Análise Cardinal""",pt-BR
"""Ekinoks Dağı'ndan Manzara""","""Vista do Monte Automnequi""",pt-BR
"""Esus Dağı Hatıraları""","""Memórias do Monte Esus""",pt-BR
"""Fontaine Hot Springs""","""Águas Termais de Fontaine""",pt-BR
"""Fontaine Kaplıcaları""","""Águas Termais de Fontaine""",pt-BR
"""Hành Trình Tiếp Theo""","""A Próxima Jornada""",pt-BR
"""Il prossimo viaggio""","""A Próxima Jornada""",pt-BR
"""Kênh Đào Lam Nguyệt""",Canais da Lua Azulada,pt-BR
"""Mekanik Analiz Danışmanı Oratrice""","""Oráquina de Análise Cardinal""",pt-BR
"""Memories of Mont Esus""","""Memórias do Monte Esus""",pt-BR
"""Morning in the Beryl Mountains, Clear Weather""","""Amanhecer da Montanha Beryl, Tempo Limpo""",pt-BR
"""Narzissenkreuz Kingdom""","""Reino da Cruz de Narcissus""",pt-BR
"""Nergis Haçı Krallığı""","""Reino da Cruz de Narcissus""",pt-BR
"""Oratrice Mecanique d'Analyse Cardinale""","""Oráquina de Análise Cardinal""",pt-BR
"""Sahildeki Köy""","""Vila à Beira Mar""",pt-BR
"""The Next Journey""","""A Próxima Jornada""",pt-BR
"""The Seaside Village""","""Vila à Beira Mar""",pt-BR
"""View From Mont Automnequi""","""Vista do Monte Automnequi""",pt-BR
"""กระดานหมากของเทพเจ้า""",Safhe Shatranj,pt-BR
"""การเดินทางครั้งต่อไป""","""A Próxima Jornada""",pt-BR
"""ความทรงจำของเชิงเขา Esus""","""Memórias do Monte Esus""",pt-BR
"""ชลธารอินทุคราม""",Canais da Lua Azulada,pt-BR
"""ทิวทัศน์หมู่บ้านชายฝั่ง""","""Vila à Beira Mar""",pt-BR
"""น้ำพุร้อน Fontaine""","""Águas Termais de Fontaine""",pt-BR
"""ประกาศิตเที่ยงธรรม""","""Oráquina de Análise Cardinal""",pt-BR
"""มุมมองจากภูเขา Automnequi""","""Vista do Monte Automnequi""",pt-BR
"""รุ่งอรุณสดใส ณ ภูเขา Beryl""","""Amanhecer da Montanha Beryl, Tempo Limpo""",pt-BR
"""อาณาจักร Narzissenkreuz""","""Reino da Cruz de Narcissus""",pt-BR
A Bountiful Land of Farming and Fecundity,Uma Terra de Agricultura e Fertilidade Abundante,pt-BR
A Distant Harbor,Um Porto Distante,pt-BR
A Drop in the Ocean,Uma Gota no Oceano,pt-BR
A Gaze Toward the Stars,Um Olhar Para as Estrelas,pt-BR
A Gaze Upon the World,Um Olhar Sobre o Mundo,pt-BR
A Hilly Hidey-Hole for Nectar,Esconderijo da Colina para Néctar,pt-BR
A Hollow in the Heart,Uma Fenda no Coração,pt-BR
A Home in the Hills,Monte Qingce,pt-BR
A Lonely Mansion Against the Whiteout,Uma Mansão Solitária Contra a Nevasca,pt-BR
A Night of Uninhibited Dance,Noite de Carnaval,pt-BR
A Sea of Exile,Um Mar de Exílio,pt-BR
Aaru Gölgesi,Reflexão de Aaru,pt-BR
Aaru's Shut,Reflexão de Aaru,pt-BR
Aarus Spiegelbild,Reflexão de Aaru,pt-BR
Abandoned Capital of Howling Winds,Capital Abandonada dos Ventos Sussurrantes,pt-BR
Aberración neonata,Aberração Recém-Nascida,pt-BR
Aberration néonatale,Aberração Recém-Nascida,pt-BR
Aberrazione neonata,Aberração Recém-Nascida,pt-BR
Abgesperrte Grube,Túnel bloqueado,pt-BR
Abismo plenilunado,Profundezas Banhadas pela Lua,pt-BR
Abris de réfugiés,Abrigos de Refugiados,pt-BR
Accampamento dei Tanit,Acampamento Tanit,pt-BR
Acquitrino dei guardiani celestiali,Lago do Guardião Celestial,pt-BR
Ad-Hoc Headquarters of the Fatui Expeditionary Force,Quartel-General Temporário das Forças Expedicionárias Fatui,pt-BR
Adeptus's Realm of Repose,Reino do Descanso da Adeptus,pt-BR
Adeptusun İstirahat Diyarı,Reino do Descanso da Adeptus,pt-BR
Afueras de Inazuma,Subúrbios - Cidade de Inazuma,pt-BR
Aguas someras en calma,Baixios Silenciosos,pt-BR
Aguas termales de Fontaine,"""Águas Termais de Fontaine""",pt-BR
Ahengin Gölgesi,Sombre da Harmonia,pt-BR
Ahmaklar Kalesi,Cidadela dos Tolos,pt-BR
Alba sulla Voragine oscura,O Alvorecer Sobre o Abismo Obscuro,pt-BR
Albero del chiaro di luna,Árvore Banhada pela Luz da Lua,pt-BR
Albero madre della Fertilità,Árvore-Mãe da Fartura Frutífera,pt-BR
Alkazar Hatırası,Lembranças do Palácio de Alcazarzaray,pt-BR
Altar Olvidado,Altar Perdido,pt-BR
Altar bajo la tenue luz de la luna,Local Cerimonial Perdido na Fraca Luz da Noite,pt-BR
Altar condensado,Altar Condensado,pt-BR
Altare condensato,Altar Condensado,pt-BR
Alter Tempel der Tausend Winde,Antigo Templo do Vento Milenar,pt-BR
Altes Herz von Chu’ulel,Antigo Núcleo de Chu'ulel,pt-BR
Altes Schlachtfeld des Fu’ao-Tals,Antigo campo de batalha no Vale Fu'ao,pt-BR
Alturas del Mirador Chiwang,Pico Chiwang,pt-BR
Altın Runlu Kaya İğneleri,Pregos de Rocha Entrelaçados com Runas Douradas,pt-BR
Amanecer sobre el barranco de la noche,O Alvorecer Sobre o Abismo Obscuro,pt-BR
Amidst the Ink-Tinged Mist,Entre a Névoa de Tinta,pt-BR
Among the Painted Peaks,Entre as Montanhas Coloridas,pt-BR
Amrita-Nourished Nest,Ninho da Nutrição do Amrita,pt-BR
Amritadan Beslenen Yuva,Ninho da Nutrição do Amrita,pt-BR
Analizadora de Instrucción Cardenalicia,"""Oráquina de Análise Cardinal""",pt-BR
Ancien Temple des Mille Vents,Antigo Templo do Vento Milenar,pt-BR
Ancien champ de bataille du Vallon Fuao,Antigo campo de batalha no Vale Fu'ao,pt-BR
Ancien cœur de Chu'ulel,Antigo Núcleo de Chu'ulel,pt-BR
Ancient Conch Melody of Yore,Antiga Melodia da Concha de Outrora,pt-BR
Ancient Pact,Pacto Antigo,pt-BR
Ancient Thousand Winds Temple,Antigo Templo do Vento Milenar,pt-BR
Ante la Meseta Tezcatepetonco,Perante a Cordilheira Tezcatepetonco,pt-BR
Antica città sigillata,Cidade Antiga Outrora Selada,pt-BR
Antica melodia delle conchiglie,Antiga Melodia da Concha de Outrora,pt-BR
Antico patto,Pacto Antigo,pt-BR
Antico pino sulle distese,Pinheiro Ancião dos Ermos,pt-BR
Antigua ciudad invertida,Cidade antiga invertida,pt-BR
Antigua sinfonía de la caracola vetusta,Antiga Melodia da Concha de Outrora,pt-BR
Antiguo Corazón de Chu'ulel,Antigo Núcleo de Chu'ulel,pt-BR
Antiguo Templo de los Mil Vientos,Antigo Templo do Vento Milenar,pt-BR
Antiguo campo de batalla del Valle Fu'ao,Antigo campo de batalha no Vale Fu'ao,pt-BR
Anwesen des Morgenlichts,Mansão do Amanhecer,pt-BR
Ao Nước Ngầm,Canais Subterrâneos,pt-BR
Aposentos sepultados,Milhares de Aposentos Sepultados,pt-BR
Aranaga'nın Küçük Bahçesi,Pequeno Jardim de Aranaga,pt-BR
Aranaga's Little Garden,Pequeno Jardim de Aranaga,pt-BR
Aranagas kleine Baumschule,Pequeno Jardim de Aranaga,pt-BR
Aranaraların Dünyası,Mundo dos Aranaras,pt-BR
Arbre au clair de lune,Árvore Banhada pela Luz da Lua,pt-BR
Arbre-mère de l'abondance fructueuse,Árvore-Mãe da Fartura Frutífera,pt-BR
Area segreta di un antico Ordine,Local Secreto da Ordem Antiga,pt-BR
Arena di trionfo e gloria,Arena da Glória e Triunfo,pt-BR
Arena of Glory and Triumph,Arena da Glória e Triunfo,pt-BR
Arma de Váruna,Tesouro Varuna,pt-BR
Arrebol hundido de Bishui,Brilho do Crepúsculo de Bishui,pt-BR
Arène de gloire et de triomphe,Arena da Glória e Triunfo,pt-BR
Arınmışlar Vadisi,Vale Livre de Desgraças,pt-BR
Asentamiento de las pequeñas hadas,Assentamento Oculto dos Feéricos,pt-BR
Asentamiento de los Tanit,Acampamento Tanit,pt-BR
Ateşli Tüyler Vadisi,Vale das Plumas Flamejantes,pt-BR
Auf dem Qingce-Berg,Monte Qingce,pt-BR
Aufbruch zu einer geheimen Insel,Ilha Secreta Alcançada Após uma Longa Jornada,pt-BR
Augurio de la pesadilla,Presságio do Pesadelo,pt-BR
Autel condensé,Altar Condensado,pt-BR
Avant les Monts Tezcatepetonco,Perante a Cordilheira Tezcatepetonco,pt-BR
Aventure sur une île secrète,Ilha Secreta Alcançada Após uma Longa Jornada,pt-BR
Avventurati verso un'isola misteriosa,Ilha Secreta Alcançada Após uma Longa Jornada,pt-BR
Ay Işığındaki Kutsal Orman,A Floresta Sagrada ao Luar,pt-BR
Ay Kalbi Boşluğu,Fenda do Coração Lunar,pt-BR
Ay Mavisi Kanallar,Canais da Lua Azulada,pt-BR
Aya Giden Gemi,Nave com Destino à Lua,pt-BR
Aya Yapılan Kutsal Yolculuk,Peregrinação à Lua,pt-BR
