source,target,tgt_lng
"""Abyssal Bounty""",Obtenção do Abismo,pt-BR
"""After-Class Practice""","""Prática Pós-Aula""",pt-BR
"""Buổi Trình Diễn Thời Trang""","""Show de Moda""",pt-BR
"""Bài Tập Về Nhà""","""Prática Pós-Aula""",pt-BR
"""Bí Pháp Độc Quyền""",Arte Secreta,pt-BR
"""Chatter of Joyful Nights""",Bate-Papo à Noite,pt-BR
"""Chuẩn Khuôn Khổ""","""Meu Jeito""",pt-BR
"""Consommé Purete""","""Consomme Purete""",pt-BR
"""Consommé Pureté""","""Consomme Purete""",pt-BR
"""Cứ Chọn Thoải Mái!""","""Escolha o Que Quiser!""",pt-BR
"""Defile""","""Show de Moda""",pt-BR
"""Deniz Kuşunun Yolculuğu""",Viagem do Pássaro do Mar,pt-BR
"""Ders Sonrası Pratik""","""Prática Pós-Aula""",pt-BR
"""Fashion Show""","""Show de Moda""",pt-BR
"""Gözaltı""","""Caçado e Capturado""",pt-BR
"""Hiçlik Avı""",Obtenção do Abismo,pt-BR
"""Hỗ Trợ Tình Cảm""",Apoio Emocional,pt-BR
"""Không Trượt Phát Nào""",Espeto Certeiro,pt-BR
"""Kế Sách Kỳ Diệu""",Estratagema Impressionante,pt-BR
"""My Way""","""Meu Jeito""",pt-BR
"""Mülkün Temeli""","""Proustis""",pt-BR
"""Một Giọt Mưa Bay""","""Consomme Purete""",pt-BR
"""Neşeli Gecelerin Sohbetleri""",Bate-Papo à Noite,pt-BR
"""Once Upon a Time in Mondstadt""","""Era Uma Vez em Mondstadt""",pt-BR
"""Pick What You Like!""","""Escolha o Que Quiser!""",pt-BR
"""Pile 'Em Up""","""Empilhar""",pt-BR
"""Pour la Justice""","""Proustis""",pt-BR
"""Pratica dopo le lezioni""","""Prática Pós-Aula""",pt-BR
"""Quà Từ Vực Tối""",Obtenção do Abismo,pt-BR
"""Saf Konsome""","""Consomme Purete""",pt-BR
"""Scegli quello che preferisci!""","""Escolha o Que Quiser!""",pt-BR
"""Seabird's Sojourn""",Viagem do Pássaro do Mar,pt-BR
"""Seç Beğen Al!""","""Escolha o Que Quiser!""",pt-BR
"""Snow on the Hearth""","""Neve na Lareira""",pt-BR
"""Sweet Dream""",Sonhos Doces,pt-BR
"""Săn Bắt""","""Caçado e Capturado""",pt-BR
"""Tagged and Bagged""","""Caçado e Capturado""",pt-BR
"""Thiên Nga Tuyết Bên Hồ""",Cisne da Neve no Lago,pt-BR
"""Tán Gẫu Vui Vẻ""",Bate-Papo à Noite,pt-BR
"""Warmth""","""Calor""",pt-BR
"""แฟชั่นโชว์""","""Show de Moda""",pt-BR
"""Ấm Áp""","""Calor""",pt-BR
455特飲,Drinque 455,pt-BR
455特饮,Drinque 455,pt-BR
A Buoyant Breeze,Ensopado Verdadeiro do Arconte Anemo,pt-BR
