source,target,tgt_lng
12F's Token,12F的信物,zh-TW
12Fの印,12F的信物,zh-TW
12F의 증표,12F的信物,zh-TW
Aak's Kernel Token,阿的中堅信物,zh-TW
Aak's Token,阿的信物,zh-TW
Absinthe's Token,苦艾的信物,zh-TW
Aciddrop's Kernel Token,酸糖的中堅信物,zh-TW
Aciddrop's Token,酸糖的信物,zh-TW
Adeptus Sprawiedliwi Prestige,監正會聲望,zh-TW
Adnachiel's Token,安德切爾的信物,zh-TW
Aggregate Cyclicene,環烴聚質,zh-TW
Akafuyu's Kernel Token,赤冬的中堅信物,zh-TW
Akafuyu's Token,赤冬的信物,zh-TW
Aketon,酮凝集組,zh-TW
Akkord's Token,協律的信物,zh-TW
Alanna's Token,阿蘭娜的信物,zh-TW
Almond's Token,杏仁的信物,zh-TW
Ambriel's Kernel Token,安比爾的中堅信物,zh-TW
Ambriel's Token,安比爾的信物,zh-TW
Amiya's Token,阿米婭的信物,zh-TW
Andreana's Kernel Token,安哲拉的中堅信物,zh-TW
Andreana's Token,安哲拉的信物,zh-TW
Angelina's Kernel Token,安潔莉娜的中堅信物,zh-TW
Angelina's Token,安潔莉娜的信物,zh-TW
Ansel's Kernel Token,安賽爾的中堅信物,zh-TW
Ansel's Token,安賽爾的信物,zh-TW
Aosta's Kernel Token,奥斯塔的中堅信物,zh-TW
Aosta's Token,奧斯塔的信物,zh-TW
April's Kernel Token,四月的中堅信物,zh-TW
April's Token,四月的信物,zh-TW
Archetto's Kernel Token,空弦的中堅信物,zh-TW
Archetto's Token,空弦的信物,zh-TW
Arene's Kernel Token,芳汀的中堅信物,zh-TW
Arene's Token,芳汀的信物,zh-TW
Armorless Union Prestige,無胄盟聲望,zh-TW
Aroma's Token,阿羅瑪的信物,zh-TW
Asbestos's Kernel Token,石棉的中堅信物,zh-TW
Asbestos's Token,石棉的信物,zh-TW
Ascalon's Token,阿斯卡綸的信物,zh-TW
Ash's Token,ASH的信物,zh-TW
Ashlock's Kernel Token,灰毫的中堅信物,zh-TW
Ashlock's Token,灰毫的信物,zh-TW
Ashの印,ASH的信物,zh-TW
Ash의 증표,ASH的信物,zh-TW
Astesia's Kernel Token,星極的中堅信物,zh-TW
Astesia's Token,星極的信物,zh-TW
Astgenne the Lightchaser's Token,溯光星源的信物,zh-TW
Astgenne's Token,星源的信物,zh-TW
Aurora's Kernel Token,極光的中堅信物,zh-TW
Aurora's Token,極光的信物,zh-TW
Ayerscarpe's Kernel Token,斷崖的中堅信物,zh-TW
Ayerscarpe's Token,斷崖的信物,zh-TW
Bagpipe's Kernel Token,風笛的中堅信物,zh-TW
Bagpipe's Token,風笛的信物,zh-TW
Bassline's Token,深律的信物,zh-TW
Beagle's Kernel Token,米格魯的中堅信物,zh-TW
Beagle's Token,米格魯的信物,zh-TW
Beanstalk's Kernel Token,豆苗的中堅信物,zh-TW
Beanstalk's Token,豆苗的信物,zh-TW
Beehunter's Kernel Token,獵蜂的中堅信物,zh-TW
Beehunter's Token,獵蜂的信物,zh-TW
Beeswax's Kernel Token,蜜蠟的中堅信物,zh-TW
Beeswax's Token,蜜蠟的信物,zh-TW
Bena's Token,貝娜的信物,zh-TW
Bibeak's Token,柏喙的信物,zh-TW
Bipolar Nanoflake,雙極納米片,zh-TW
Bison's Token,拜松的信物,zh-TW
Blacknight's Token,夜半的信物,zh-TW
Blaze the Igniting Spark's Token,燭煌的信物,zh-TW
Blaze's Kernel Token,煌的中堅信物,zh-TW
Blaze's Token,煌的信物,zh-TW
Blemishine's Kernel Token,瑕光的中堅信物,zh-TW
Blemishine's Token,瑕光的信物,zh-TW
Blitz's Token,BLITZ的信物,zh-TW
Blitzの印,BLITZ的信物,zh-TW
Blitz의 증표,BLITZ的信物,zh-TW
Blue Poison's Kernel Token,藍毒的中堅信物,zh-TW
Blue Poison's Token,藍毒的信物,zh-TW
Bobbing's Token,波卜的信物,zh-TW
Breeze's Token,微風的信物,zh-TW
Brigid's Token,水燈心的信物,zh-TW
Broca's Kernel Token,布洛卡的中堅信物,zh-TW
Broca's Token,布洛卡的信物,zh-TW
Bryophyta's Token,蒼苔的信物,zh-TW
Bubble's Kernel Token,泡泡的中堅信物,zh-TW
Bubble's Token,泡泡的信物,zh-TW
CONFESS-47's Token,CONFESS-47的信物,zh-TW
CONFESS-47の印,CONFESS-47的信物,zh-TW
CONFESS-47의 증표,CONFESS-47的信物,zh-TW
Cairn's Token,響石的信物,zh-TW
Cantabile's Token,曉歌的信物,zh-TW
Caper's Token,躍躍的信物,zh-TW
Carbon Brick,碳素,zh-TW
Carbon Pack,碳素組,zh-TW
Carbon Stick,碳,zh-TW
Cardigan's Kernel Token,卡緹的中堅信物,zh-TW
Cardigan's Token,卡緹的信物,zh-TW
Carnelian's Kernel Token,卡涅利安的中堅信物,zh-TW
Carnelian's Token,卡涅利安的信物,zh-TW
Caster Chip,術師晶片,zh-TW
Caster Chip Pack,術師晶片組,zh-TW
Caster Dualchip,術師雙晶片,zh-TW
Castle-3's Token,Castle-3的信物,zh-TW
Castle-3の印,Castle-3的信物,zh-TW
Castle-3의 증표,Castle-3的信物,zh-TW
Catapult's Kernel Token,空爆的中堅信物,zh-TW
Catapult's Token,空爆的信物,zh-TW
Catherine's Token,凱瑟琳的信物,zh-TW
Cement's Token,洋灰的信物,zh-TW
Ceobe's Kernel Token,刻俄柏的中堅信物,zh-TW
Ceobe's Token,刻俄柏的信物,zh-TW
Ceylon's Token,錫蘭的信物,zh-TW
Ch'en the Dawnstreak's Token,赤刃明霄陳的信物,zh-TW
Ch'en the Holungday's Token,假日威龍陳的信物,zh-TW
