source,target,tgt_lng
'숲'을 거닐며,“林”中漫遊,zh-TW
1단계,第一階段,zh-TW
3番ホーム,三號月台,zh-TW
3번 승강장,三號月台,zh-TW
A Glance at the Shrine,瞻望聖堂,zh-TW
A Holiday at the Hot Springs,溫泉假日,zh-TW
Abnormal Spectrum,反常光譜,zh-TW
Absolved Will Be the Seekers,慈悲燈塔,zh-TW
Across the Salt Flat,鹽漠開航,zh-TW
Action Extracts,行動摘選,zh-TW
Aerial Threat,空中威脅,zh-TW
Afterglow Hall,夕照大廳,zh-TW
Afterwinds,賽後餘波,zh-TW
Agricultural Plate,種植地塊,zh-TW
Air Expo Columbia,天空生活展覽,zh-TW
All Quiet Under the Thunder,驚霆無聲,zh-TW
All-Out Effort,全力以赴,zh-TW
Amor Fati,擁抱命運,zh-TW
An Audience with God,謁見神祇,zh-TW
Anemic Platform,蒼白平台,zh-TW
Area 0,零號地塊,zh-TW
Ashes of Memories,記憶灰燼,zh-TW
Back Alleys,小巷深處,zh-TW
Base Camp,始發營地,zh-TW
Black Landship,黑色艦船,zh-TW
Burning Run,急性衰竭,zh-TW
Cage of Gloompincer,鉗獸牢籠,zh-TW
Capitol Spire,議事高塔,zh-TW
Cargo Escort,貨物運送,zh-TW
Carnival,嘉年華,zh-TW
"Case Investigation, Onsite",城中調查,zh-TW
Choppy Ruin,浪蝕哀墟,zh-TW
Citizen's Garden,市民花園,zh-TW
City Core,荒城核心,zh-TW
City Neon,城市霓虹,zh-TW
Class Schedule,課程安排,zh-TW
Come To Yourself,出畫,zh-TW
Commeowssion Counter,艾路的委託櫃檯,zh-TW
"Criminal Pursuit, Offsite",關外追兇,zh-TW
"Criminal Pursuit, Offsite",關外追凶,zh-TW
Culinary Venture On Terra,走遍泰拉,zh-TW
Cultural Shock,文化衝擊,zh-TW
Decadanza,荒蕪之舞,zh-TW
Deploy Beacons,信標投放,zh-TW
Deserted Salviento,荒敗鹽風,zh-TW
Dewville Outskirts,滴水村周邊,zh-TW
Die Gnade ist ewig,恩典永恆,zh-TW
Die Macht ist grimm,權威無情,zh-TW
Die a Hero Or a Villain,無名之勛,zh-TW
Dissociative Recombination,解離重組,zh-TW
District of Eternal Neon,不夜街區,zh-TW
Dossoles Warrior Champion,極限鐵人大獎賽,zh-TW
Dossoles Warrior Championship,極限鐵人大獎賽,zh-TW
Down the Mine,下井,zh-TW
Downtown,下城區,zh-TW
Dusty Picturebook,蒙塵圖冊,zh-TW
Dying Flames,將熄的火,zh-TW
Eastern Suburbs,東部郊區,zh-TW
Elevator Maintenance,升降梯整備,zh-TW
Enter City,走入城市,zh-TW
Enter Kazdel,走入城市,zh-TW
Episode 1,第一章,zh-TW
Episode 10,第十章,zh-TW
Episode 11,第十一章,zh-TW
Episode 12,第十二章,zh-TW
Episode 13,第十三章,zh-TW
Episode 14,第十四章,zh-TW
Episode 2,第二章,zh-TW
Episode 3,第三章,zh-TW
Episode 4,第四章,zh-TW
Episode 5,第五章,zh-TW
Episode 6,第六章,zh-TW
Episode 7,第七章,zh-TW
Episode 8,第八章,zh-TW
Episode 9,第九章,zh-TW
Escape Plan,越獄計畫,zh-TW
Evil Time Part 1,黑暗時代·上,zh-TW
Evil Time Part 2,黑暗時代·下,zh-TW
Exhibition Course,表演賽道,zh-TW
Exodus from Columbia,逃離哥倫比亞,zh-TW
Experientia,同我所歷,zh-TW
Express Train,特快列車,zh-TW
Extra Show,額外節目,zh-TW
FOUNTAIN WAR,噴泉大戰,zh-TW
Far Side of the Great River,大江北岸,zh-TW
"Farewell, Loved Ones",悵別離,zh-TW
Fearless Protection,身先士卒,zh-TW
Fierce Attack,摧枯拉朽,zh-TW
Flavor of Food,識七味,zh-TW
Flavor of Life,閱世情,zh-TW
Flickering Shadows,搖曳的影,zh-TW
"For Drama, For Eternity",為戲劇，為永恆,zh-TW
Forgotten Prospect of Spring,望春遺事,zh-TW
Fortify Defense,防線鞏固,zh-TW
Frigid Hunting Trips,凍原狩獵,zh-TW
Gavial's Footprints,嘉維爾足跡,zh-TW
Good Evenyan!,晚安，咪！,zh-TW
Gran Faro,格蘭法洛,zh-TW
Great Chief's Path,大酋長之路,zh-TW
HEART TO HEART,心連心,zh-TW
HURDLE SPEEDER,障礙飛車,zh-TW
Harvest Gathering,豐獲集會,zh-TW
Heart of Karlan,喀蘭之心,zh-TW
Holiday Trip,假日旅程,zh-TW
Holy Hunt,聖獵,zh-TW
Jousting Arena,大競技場,zh-TW
Kawalerielki,大騎士領,zh-TW
Kernel Breakthrough,核心突破,zh-TW
Leave From Yourself,入畫,zh-TW
Lost Flagship,失落旗艦,zh-TW
Main Stage,主舞台,zh-TW
Mansfield Daily Life,獄中生活,zh-TW
Memories of War,戰火回想,zh-TW
Mirror Image,鏡前映像,zh-TW
Monster Gourmand,品嚐魔物,zh-TW
Mountain Top,一十八峰,zh-TW
Nameless Ocean,無名之海,zh-TW
Necessary Solutions,標靶藥物,zh-TW
Off-Site Dispatching,異地派遣,zh-TW
Once upon a Time,未了往昔,zh-TW
Para Bellum,備戰訓練,zh-TW
Partial Necrosis,局部壞死,zh-TW
Path to Treasure,寶藏之路,zh-TW
Performance Begins,演出開始,zh-TW
Phase 1,第一階段,zh-TW
Pilgrimage through Blizzards,聖巡之旅,zh-TW
Pistole e Ordine,銃與秩序,zh-TW
Platform No. 3,三號月台,zh-TW
Prologue,序章,zh-TW
Quadriglia,四幕匯演,zh-TW
Record of An Autumn's End,霜秋實錄,zh-TW
Remnants of Kajimachi,鍛冶舊跡,zh-TW
Research Base,實驗基地,zh-TW
Resource Search,資源保障,zh-TW
Rest in Peace,息止安所,zh-TW
Return To Mist,淬火塵霾,zh-TW
Rhine Headquarters,萊茵總部,zh-TW
Ritual of the Temple,神殿儀式,zh-TW
River of Time,時光長河,zh-TW
Road of Reformation,變革之路,zh-TW
Road to the Shrine,聖殿之路,zh-TW
Roam the Exhibition,展廳漫遊,zh-TW
Roaring Flare,怒號光明,zh-TW
Route Arrangement,路線安排,zh-TW
SUPER HOOK,超級鉤爪,zh-TW
Sacrarium Derelictum,廢棄聖堂,zh-TW
Sanctilaminium Ambrosii,安布羅修修道院,zh-TW
Separated Hearts,異卵同生,zh-TW
Shattered Front,破敗前線,zh-TW
Shatterpoint,破碎日冕,zh-TW
Silent Frontier,沉寂邊陲,zh-TW
Skydiving,高速空降,zh-TW
Solid Defense,固若金湯,zh-TW
Somniamus Omnes,萬般皆夢,zh-TW
Soubo Mountains,蒼暮山地,zh-TW
Special Front,特別戰線,zh-TW
Splendida Cavalcata,彩車遊行,zh-TW
Stagione delle Piogge,連陰雨季,zh-TW
Stairway to Severance,絕緣石階,zh-TW
Stinging Shock,二次呼吸,zh-TW
Stormwatch,風暴瞭望,zh-TW
Summit of Nations,萬國峰會,zh-TW
Surfing the Lava,岩漿衝浪,zh-TW
Swamp In The Mists,荒煙林沼,zh-TW
Tactical Drill,戰術演習,zh-TW
Tales of Battle,陣中往事,zh-TW
Tales of Three-Mountains,三山奇聞,zh-TW
Task Record,行動記錄,zh-TW
Task Records,行動記錄,zh-TW
Terra Desolata Autoproclamata,自詡荒野,zh-TW
Test Site,實驗基地,zh-TW
The Birth of Tragedy,苦難搖籃,zh-TW
The Boil,沸區,zh-TW
The Coming of The Future,未來將至,zh-TW
The Coming of the Future,未來將至,zh-TW
The Endless Road,浩瀚之旅,zh-TW
The Grand Ceremony,雪山大典,zh-TW
The Lingering of the Past,過往未盡,zh-TW
The Pursuing of the Present,緊握當下,zh-TW
The Whirlpool that is Passion,惡兆湍流,zh-TW
Theaters of the Street,街頭戲劇,zh-TW
Threat Incoming,強敵當前,zh-TW
Through the Skeletal Reef,穿越骸礁,zh-TW
Tidings Unseen,暗流湧動,zh-TW
Tough Siege,粉碎防禦,zh-TW
Treasure House,藏珍寶庫,zh-TW
Treasurehunting in Siesta,城市尋寶,zh-TW
Ultimate Course,終極賽道,zh-TW
Underground Sightseeing,地底觀光,zh-TW
Unstoppable Charge,勢不可擋,zh-TW
Unwritten Chapters of Yan,待筆新篇,zh-TW
Walk Alone,漫漫獨行,zh-TW
Wandering in the 'Forest',“林”中漫遊,zh-TW
What To Do With This Sword,仗劍何為,zh-TW
Winterwisp Way,冬靈棧道,zh-TW
"You the Constant, You Are Me",我始終如一,zh-TW
"You the Future, Take My Gifts",我贈予未來,zh-TW
"You the Past, Ward Me Firmly",我駐留往昔,zh-TW
Zwillingstürme anbeten,朝見雙塔,zh-TW
“林”中漫游,“林”中漫遊,zh-TW
”林”中漫遊,“林”中漫遊,zh-TW
おやすみニャ！,晚安，咪！,zh-TW
かの都市へ,走入城市,zh-TW
こころの輪,心連心,zh-TW
アイルーの受付カウンター,艾路的委託櫃檯,zh-TW
アルティメットコース,終極賽道,zh-TW
アンブロシウス修道院,安布羅修修道院,zh-TW
アート探訪,展廳漫遊,zh-TW
エキシビションコース,表演賽道,zh-TW
エクストラ,額外節目,zh-TW
カドリール,四幕匯演,zh-TW
ガヴィルの軌跡,嘉維爾足跡,zh-TW
クルビアからの脱出,逃離哥倫比亞,zh-TW
グランファーロ,格蘭法洛,zh-TW
テラを旅する,走遍泰拉,zh-TW
トレジャーハント,城市尋寶,zh-TW
ビーコン設置,信標投放,zh-TW
フェスティバル,嘉年華,zh-TW
ボイル区,沸區,zh-TW
マグマサーフィン,岩漿衝浪,zh-TW
メインステージ,主舞台,zh-TW
ライン生命本社,萊茵總部,zh-TW
万国サミット,萬國峰會,zh-TW
万国峰会,萬國峰會,zh-TW
万般皆梦,萬般皆夢,zh-TW
三号站台,三號月台,zh-TW
三山奇闻,三山奇聞,zh-TW
下城区,下城區,zh-TW
不夜街区,不夜街區,zh-TW
东部郊区,東部郊區,zh-TW
中枢突破,核心突破,zh-TW
丰获集会,豐獲集會,zh-TW
为戏剧，为永恒,為戲劇，為永恆,zh-TW
主への謁見,謁見神祇,zh-TW
