source,target,tgt_lng
"""A Lonely Place""",「寂寞的地方」,zh-CN
"""A Very Bright Place""",「很明亮的地方」,zh-CN
"""A Very Warm Place""",「特别温暖的地方」,zh-CN
"""Children of Echoes""",「回声之子」,zh-CN
"""Windless Land""",「无风之地」,zh-CN
Aaru Village,阿如村,zh-CN
Abandoned Temple's Sanctuary of Offerings,遗留庙宇的祭奠所,zh-CN
Abdju Pit,舍身陷坑,zh-CN
Abdju Road,舍身步道,zh-CN
Ad-Hoc Main Tunnel,临时主矿道,zh-CN
Alta Semita,崇高大道,zh-CN
Amakane Island,甘金岛,zh-CN
Amakumo Peak,天云峠,zh-CN
Ameyalco Waters,溶水域,zh-CN
Ancestral Temple,祖遗庙宇,zh-CN
Ancient Mountain Path,觐山古道,zh-CN
Ancient Sacred Mountain,远古圣山,zh-CN
Annapausis,安眠处,zh-CN
Apam Woods,水天丛林,zh-CN
Apathic Interval,无想之间,zh-CN
Araumi,荒海,zh-CN
Archaeolune Storm Research Center,古月风暴研究所,zh-CN
Ardravi Valley,阿陀河谷,zh-CN
Armvartnir,安瓦蒂尼尔湖,zh-CN
Asase Shrine,浅濑神社,zh-CN
Ashavan Realm,善见地,zh-CN
Ashflow Street,流灰之街,zh-CN
Ashveil Peak,烟硌山峰,zh-CN
Asipattravana Swamp,锋刃林泽,zh-CN
Atocpan,安饶之野,zh-CN
Autake Plains,逢岳之野,zh-CN
Avidya Forest,道成林,zh-CN
Barrowmoss Barrens,苔骨荒原,zh-CN
Basin of Unnumbered Flames,万火之瓯,zh-CN
Bayda Harbor,拜达港,zh-CN
Bayt Al-Hayah,生命之殿,zh-CN
Bayt Al-Muazzam,君王之殿,zh-CN
Bayt Al-Sukr,酣乐之殿,zh-CN
Belleau Region,白露区,zh-CN
Beryl Region,苍晶区,zh-CN
Bishui Plain,碧水原,zh-CN
Blackcliff Forge,黑岩厂,zh-CN
Blue Amber Lake,蓝珀湖,zh-CN
Bourou Village,望泷村,zh-CN
Brewblossom Stores,醅幽蜜库,zh-CN
Brightcrown Canyon,明冠峡,zh-CN
Brightcrown Mountains,明冠山地,zh-CN
Bubble Pool,浮沤泊,zh-CN
Byakko Plain,白狐之野,zh-CN
Cage of Suchness,非有非无之笼,zh-CN
Cape Oath,誓言岬,zh-CN
Caravan Ribat,喀万驿,zh-CN
Carp's Rest,锦落庭,zh-CN
Castle Joquiratto,「乔克力」宫,zh-CN
Celestia,天空岛,zh-CN
Ch'upikaq Tajin,楚普卡塔津,zh-CN
Chamber of Deliberation,审议之庭,zh-CN
Chatrakam Cave,茸蕈窟,zh-CN
Chemin Oublie,遗忘之路,zh-CN
Chemin de L'Espoir,希望之路,zh-CN
Chenlong Cleft,沉珑渊,zh-CN
Chihu Rock,吃虎岩 / 螭虎岩,zh-CN
Chinvat Ravine,离渡谷,zh-CN
Chirai Shrine,千来神祠,zh-CN
Chiwang Terrace,赤望台,zh-CN
Chizhang Wall,赤璋城垣,zh-CN
Cider Lake,果酒湖,zh-CN
Cinnabar Cliff,丹砂崖,zh-CN
Cliffwatch Camp,望崖营壁,zh-CN
Clink-Clank Krumkake Craftshop,叮铃哐啷蛋卷工坊,zh-CN
Clivus Capitolinus,卡皮托林山,zh-CN
Coatepec Mountain,踞石山,zh-CN
Collegium Phonascorum,谐律院,zh-CN
Colorfall Cave,彩彩洞,zh-CN
Colorfall Cliffs,彩彩崖,zh-CN
Concealed Land of Enigmas,隐匿的谜土,zh-CN
Core of Chu'ulel,统律之心,zh-CN
Court Region Waterway Hub,廷区水道枢纽,zh-CN
Court of Fontaine,枫丹廷,zh-CN
Court of Fontaine Region,枫丹廷区,zh-CN
Crab Tsar's Palace,蟹之主的宫殿,zh-CN
Cradle of Fleeting Dreams,空梦的起始,zh-CN
Cuijue Slope,翠玦坡,zh-CN
Curatorium of Secrets,秘闻馆,zh-CN
Curtain-Form Blackbody Containment Lab,幕形态黑体物质笼实验室,zh-CN
Dadaupa Gorge,达达乌帕谷,zh-CN
Dahri,荼诃,zh-CN
Dahrian,荼诃人 / 荼诃的,zh-CN
Dainichi Mikoshi,大日御舆,zh-CN
Dar al-Shifa,活力之家,zh-CN
Dark Side of the Moon,月之暗面,zh-CN
Debris of Panjvahe,「五绿洲」的孑遗,zh-CN
Desert Pavilion,沙上楼阁,zh-CN
Desert of Hadramaveth,千壑沙地,zh-CN
Deshret's Glass Goblet,「赤王的水晶杯」,zh-CN
Dev's Cavern,迪弗旧窟,zh-CN
Devantaka Mountain,降诸魔山,zh-CN
Dihua Marsh,荻花洲,zh-CN
Dornman Port,荆夫港,zh-CN
Dragonspine,龙脊雪山,zh-CN
Dreadshade Mire,噩影泽地,zh-CN
Drunkard Gorge,醉汉峡,zh-CN
Duat Hall,渡厄厅,zh-CN
Dunanna Forward Station,杜南纳前进站,zh-CN
Dunes of Steel,镔铁沙丘,zh-CN
Dunyu Ruins,遁玉陵,zh-CN
East Slopes of Mont Automnequi,秋分山东侧,zh-CN
Easybreeze Holiday Resort,悠悠度假村,zh-CN
Easybreeze Market,悠悠集市,zh-CN
Elton Trench,埃尔顿海沟,zh-CN
Elynas,厄里那斯,zh-CN
Enkanomiya,渊下宫,zh-CN
Entombed City - Ancient Palace,雪葬之都·旧宫,zh-CN
Entombed City - Outskirts,雪葬之都·近郊,zh-CN
Erinnyes,伊黎耶岛,zh-CN
Erinnyes Forest,伊黎耶林区,zh-CN
Esoteric Arrays,衍木阵列,zh-CN
Evernight Temple,常夜灵庙,zh-CN
Eye of Kratti,刻拉蒂之眼,zh-CN
Eye of the Sands,沙之眼,zh-CN
Faded Castle,褪色古堡,zh-CN
Falcon Coast,鹰翔海滩,zh-CN
Fallingstart Fields,石火坠陨处,zh-CN
Fane of Ashvattha,觉王之殿,zh-CN
Favonius Keep,西风戍垒,zh-CN
Final Night Cemetery,终夜长茔,zh-CN
Firethief's Secret Isle,窃火者密岛,zh-CN
Flame-Melding Ritual Grounds,聚火祭验所,zh-CN
Fleuve Cendre,灰河,zh-CN
Foggy Forest Path,幽林雾道,zh-CN
Fontaine Research Institute of Kinetic Energy Engineering Region,枫丹动能工程科学研究院区,zh-CN
Fontainian,枫丹人 / 枫丹的,zh-CN
Fort Charybdis Ruins,卡布狄斯堡遗迹,zh-CN
