source,target,tgt_lng
"""A mediocre merchant sells products. An ace merchant sells dreams.""","""พ่อค้าชั้นเลวขายสินค้า แต่พ่อค้าชั้นดีขายความฝัน""",th-TH
"""As pessoas podem esquecer das coisas importantes, mas elas voltam rastejando em nossos sonhos.""
Tente desafiar os Inimigos especiais atrás da porta. Boa sorte.","""ผู้คนอาจจะลืมสิ่งสำคัญ แต่สิ่งเหล่านั้นจะคืบคลานกลับมาในความฝันของเรา""
ลองท้าทายศัตรูพิเศษที่อยู่หลังประตู โชคดีนะ",th-TH
"""Courage is just a consumable by nature, it gets more expensive as you get older.""
Help Dorothy defeat the monsters behind the gate.","""ความกล้าหาญเป็นเพียงสินค้าสิ้นเปลืองอย่างหนึ่ง และจะแพงขึ้นเมื่อเราอายุมากขึ้น""
ช่วย Dorothy เอาชนะมอนสเตอร์ที่อยู่หลังประตู",th-TH
"""Eles flutuam... e você também vai flutuar.""
Ajude Dorothy a derrotar o monstro atrás da porta.","""พวกมันลอยได้... และคุณก็จะลอยได้เช่นกัน""
ช่วย Dorothy เอาชนะมอนสเตอร์ที่อยู่หลังประตู",th-TH
"""Embark on a dream-seeking journey. May you find your true self in this clearer world.""
Help Dorothy defeat the monsters behind the gate.","""ออกเดินทางตามล่าความฝัน ขอให้คุณได้พบกับตัวตนที่แท้จริงในโลกที่ชัดเจนยิ่งขึ้นแห่งนี้""
ช่วย Dorothy เอาชนะมอนสเตอร์ที่อยู่หลังประตู",th-TH
"""Even in the deepest abyss, something beautiful can be born.""
Help Dorothy defeat the monster behind the door.","""แม้ในห้วงลึกที่สุด สิ่งที่งดงามก็สามารถถือกำเนิดขึ้นมาได้""
ช่วย Dorothy เอาชนะมอนสเตอร์ที่อยู่หลังประตู",th-TH
"""Great adventures in stories have a way of starting off with a sudden gust of wind out of nowhere.""
Help Dorothy defeat the monsters behind the gate.","""การผจญภัยที่ยิ่งใหญ่ในเรื่องราว มักจะเริ่มต้นด้วยลมพายุที่พัดมาจากที่ไหนก็ไม่รู้""
ช่วย Dorothy เอาชนะมอนสเตอร์ที่อยู่หลังประตู",th-TH
"""I'm just practicing how to tell you the truth about those fairy tales.""
Help Dorothy defeat the monsters behind the gate.","""ฉันแค่กำลังซ้อมเล่าความจริงเกี่ยวกับเทพนิยายเหล่านั้นให้คุณได้รู้""
ช่วย Dorothy เอาชนะมอนสเตอร์ที่อยู่หลังประตู",th-TH
"""Just when you think it's over, it's only just begun.""
Try challenging the special enemy behind the door. Good luck.","""ในตอนที่คุณคิดว่ามันจบลงแล้ว แต่มันเพิ่งจะเริ่มต้นขึ้นเท่านั้น""
ลองท้าทายศัตรูพิเศษที่อยู่หลังประตู โชคดีนะ",th-TH
"""Justo quando você pensa que acabou, na verdade só está começando.""
Tente enfrentar o inimigo especial atrás da porta. Boa sorte.","""ในตอนที่คุณคิดว่ามันจบลงแล้ว แต่มันเพิ่งจะเริ่มต้นขึ้นเท่านั้น""
ลองท้าทายศัตรูพิเศษที่อยู่หลังประตู โชคดีนะ",th-TH
"""Mesmo no abismo mais profundo, algo belo pode nascer.""
Ajude Dorothy a derrotar o monstro atrás da porta.","""แม้ในห้วงลึกที่สุด สิ่งที่งดงามก็สามารถถือกำเนิดขึ้นมาได้""
ช่วย Dorothy เอาชนะมอนสเตอร์ที่อยู่หลังประตู",th-TH
"""No, he made a promise to death that he didn't keep.""
Help Dorothy defeat the monster behind the door.","""ไม่ เขาสัญญากับความตายเอาไว้ แต่เขากลับไม่รักษาสัญญา""
ช่วย Dorothy เอาชนะมอนสเตอร์ที่อยู่หลังประตู",th-TH
"""Não, ele fez uma promessa à morte que não cumpriu.""
Ajude Dorothy a derrotar o monstro atrás da porta.","""ไม่ เขาสัญญากับความตายเอาไว้ แต่เขากลับไม่รักษาสัญญา""
ช่วย Dorothy เอาชนะมอนสเตอร์ที่อยู่หลังประตู",th-TH
"""O Final""","""ศึกสุดท้าย""",th-TH
"""O ritual pode falhar, mas talvez afaste algo pior - o medo.""
Tente desafiar o Inimigo especial atrás da porta. Boa sorte.","""พิธีกรรมอาจล้มเหลว แต่มันอาจจะขับไล่สิ่งที่แย่กว่านั้นไป...ความกลัว""
ลองท้าทายศัตรูพิเศษที่อยู่หลังประตู โชคดีนะ",th-TH
"""One, two, it's coming for you...""
Help Dorothy defeat the monster behind the door.","""หนึ่ง สอง มันกำลังมาหาเธอ...""
ช่วย Dorothy เอาชนะมอนสเตอร์ที่อยู่หลังประตู",th-TH
"""People may forget the important things, but they will crawl back in our dreams.""
Try challenging the special enemy behind the door. Good luck.","""ผู้คนอาจจะลืมสิ่งสำคัญ แต่สิ่งเหล่านั้นจะคืบคลานกลับมาในความฝันของเรา""
ลองท้าทายศัตรูพิเศษที่อยู่หลังประตู โชคดีนะ",th-TH
"""Ramping pain mends the heart. With a heavy sigh, you are reborn.""","""ความเจ็บปวดที่ทวีคูณจะเยียวยาหัวใจ พอถอนหายใจลึกๆ แล้ว คุณก็ได้กำเนิดใหม่อีกครั้ง""",th-TH
"""The Finale""","""ศึกสุดท้าย""",th-TH
"""The Fisalias and the Montellis may falter, but the Order cannot.""","""แม้ตระกูล Fisalia และตระกูล Montelli อาจจะสั่นคลอน แต่ภาคีจะไม่ล่มสลาย""",th-TH
"""The person bearing all names heads off into tomorrow.""","""ผู้ที่แบกรับนามทั้งปวงไว้จะมุ่งหน้าสู่วันพรุ่งนี้""",th-TH
"""The ritual may fail, but it might drive away something worse—fear.""
Try challenging the special enemy behind the door. Good luck.","""พิธีกรรมอาจล้มเหลว แต่มันอาจจะขับไล่สิ่งที่แย่กว่านั้นไป...ความกลัว""
ลองท้าทายศัตรูพิเศษที่อยู่หลังประตู โชคดีนะ",th-TH
"""The sun rises over the village houses. I wonder if tomorrow will be a brand new day?""
Help Dorothy defeat the monsters behind the gate.","""พระอาทิตย์ขึ้นเหนือหมู่บ้าน พรุ่งนี้จะเป็นวันใหม่ที่สดใสหรือเปล่านะ?""
ช่วย Dorothy เอาชนะมอนสเตอร์ที่อยู่หลังประตู",th-TH
"""The time to say goodbye has come. This is where I will leave behind my weak self of the past.""
Help Dorothy defeat the monsters behind the gate.","""ถึงเวลาต้องกล่าวลาแล้ว ฉันจะทิ้งตัวตนที่อ่อนแอในอดีตไว้ที่นี่""
ช่วย Dorothy เอาชนะมอนสเตอร์ที่อยู่หลังประตู",th-TH
"""The world is a vast wasteland, and you are a train connecting generations.""","""โลกนี้คือแดนรกร้างอันกว้างใหญ่ และคุณเป็นดั่งรถไฟที่เชื่อมโยงคนแต่ละรุ่นเข้าด้วยกัน""",th-TH
"""They enjoy the stories you wrote. But the world is not as kind as the stories describe.""","""พวกเขาชอบเรื่องราวที่คุณเขียน แต่โลกไม่ได้ใจดีเหมือนในเรื่องราวพวกนั้นหรอก""",th-TH
"""They float... and you'll float too.""
Help Dorothy defeat the monster behind the door.","""พวกมันลอยได้... และคุณก็จะลอยได้เช่นกัน""
ช่วย Dorothy เอาชนะมอนสเตอร์ที่อยู่หลังประตู",th-TH
"""Three, four, better lock your door...""
Try challenging the special enemy behind the door. Good luck.","""สาม สี่ ล็อกประตูให้ดี...""
ลองท้าทายศัตรูพิเศษที่อยู่หลังประตู โชคดีนะ",th-TH
"""To be a true noble, it's not enough to have a gun. You must have vision.""","""การจะเป็นขุนนางที่แท้จริงไม่ใช่แค่ถือปืน แต่ต้องมีวิสัยทัศน์ด้วย""",th-TH
"""Três, quatro, é melhor trancar sua porta...""
Tente desafiar os Inimigos especiais atrás da porta. Boa sorte.","""สาม สี่ ล็อกประตูให้ดี...""
ลองท้าทายศัตรูพิเศษที่อยู่หลังประตู โชคดีนะ",th-TH
"""Um, dois, ele está vindo atrás de você...""
Ajude Dorothy a derrotar o monstro atrás da porta.","""หนึ่ง สอง มันกำลังมาหาเธอ...""
ช่วย Dorothy เอาชนะมอนสเตอร์ที่อยู่หลังประตู",th-TH
"""Você acha que está gritando, mas na verdade isso é...""
Tente enfrentar os Inimigos especiais atrás da porta. Boa sorte.","""คุณคิดว่าคุณกำลังกรีดร้อง แต่จริงๆ แล้วนั่นคือ...""
ลองท้าทายศัตรูพิเศษที่อยู่หลังประตู โชคดีนะ",th-TH
"""Você faz um desejo, e ele se torna seu... No final, tudo que é seu voltará para você.""
Ajude Dorothy a derrotar o monstro atrás da porta.","""คุณขอพร แล้วมันก็จะกลายเป็นของคุณ... ในท้ายที่สุด ทุกสิ่งที่เป็นของคุณจะกลับคืนมาหาคุณเอง""
ช่วย Dorothy เอาชนะมอนสเตอร์ที่อยู่หลังประตู",th-TH
"""We're better than fate. We decide who lives the good life, and who faces a harsher hand.""","""เราอยู่เหนือโชคชะตา เราต่างหากที่กำหนดว่าใครจะมีชีวิตที่สุขสบาย และใครต้องเผชิญชะตาอันโหดร้าย""",th-TH
"""What is the one thing that bothers you most about Ragunna?""","""อะไรคือสิ่งที่รบกวนใจคุณที่สุดเกี่ยวกับรากูนน่า?""",th-TH
"""What's with all the Montellis named 'Leonardo'? Is there a naming convention I missed?""","""ทำไมชาว Montelli ถึงชื่อ 'ลีโอนาโด' กันเยอะจัง? หรือว่ามีธรรมเนียมการตั้งชื่อที่ฉันพลาดไป?""",th-TH
"""You make a wish, and it becomes yours... In the end, everything that’s yours will come back to you.""
Help Dorothy defeat the monster behind the door.","""คุณขอพร แล้วมันก็จะกลายเป็นของคุณ... ในท้ายที่สุด ทุกสิ่งที่เป็นของคุณจะกลับคืนมาหาคุณเอง""
ช่วย Dorothy เอาชนะมอนสเตอร์ที่อยู่หลังประตู",th-TH
"""You realize that everything will eventually fade away in time. Just like a drop of tear disappearing in the rain.""","""คุณตระหนักว่าสุดท้ายแล้วทุกสิ่งทุกอย่างจะเลือนหายไปตามกาลเวลา เหมือนหยดน้ำตาที่อันตรธานไปในสายฝน""",th-TH
"""You think you're screaming, but that's actually...""
Try challenging the special enemy behind the door. Good luck.","""คุณคิดว่าคุณกำลังกรีดร้อง แต่จริงๆ แล้วนั่นคือ...""
ลองท้าทายศัตรูพิเศษที่อยู่หลังประตู โชคดีนะ",th-TH
"""You won't believe what they put on their pizza instead of tomato sauce...""
""What?""
""Mayonnaise!""
""Ugh, that's heresy!""","""คุณไม่เชื่อแน่ว่าพวกเขาใส่อะไรบนพิซซ่าแทนซอสมะเขือเทศ...""
""อะไรเหรอ?""
""มายองเนส!""
""แหวะ นั่นมันอาหารนอกรีตชัดๆ !""",th-TH
11월 21일 4시 이후 오픈 (이전 난이도 클리어 필수),เล่นได้วันที่ 21 พ.ย. เวลา 04.00 น. หลังจากผ่านระดับความยากก่อนหน้า,th-TH
11월 28일 4시 이후 오픈 (이전 난이도 클리어 필수),เล่นได้วันที่ 28 พ.ย. เวลา 04.00 น. หลังจากผ่านระดับความยากก่อนหน้า,th-TH
12体の団子をレベル10まで育成,อัปเกรดลูกบาศก์จิ๋ว 12 ลูกให้เป็นเลเวล 10,th-TH
1つの段階で、10チームが奇点拡張スコアを3500獲得する,"มีทีมที่ทำคะแนนภาวะขยายเอกฐานถึง 3,500 ทั้งหมด 10 ทีมในเฟสเดียวกัน",th-TH
1号线,สนามแข่ง 1,th-TH
1周年記念コインを累計10000枚獲得,"รวบรวมเหรียญครบรอบ 1 ปีทั้งหมด 10,000 เหรียญ",th-TH
1周年記念コインを累計20000枚獲得,"รวบรวมเหรียญครบรอบ 1 ปีทั้งหมด 20,000 เหรียญ",th-TH
1周年記念コインを累計25000枚獲得,"รวบรวมเหรียญครบรอบ 1 ปีทั้งหมด 25,000 เหรียญ",th-TH
1周年記念コインを累計30000枚獲得,"รวบรวมเหรียญครบรอบ 1 ปีทั้งหมด 30,000 เหรียญ",th-TH
