id,term,src_table
DemonAdvance.1.1,마왕 권한 레벨,DemonAdvance.json
DictionaryDiagram.10020101.1,레벨업,DictionaryDiagram.json
DictionaryDiagram.10020102.1,승급,DictionaryDiagram.json
DictionaryDiagram.10020103.1,각성,DictionaryDiagram.json
DictionaryDiagram.10030101.1,스킬 설명,DictionaryDiagram.json
DictionaryDiagram.10030102.1,스킬 강화,DictionaryDiagram.json
DictionaryDiagram.10040102.1,옵션 오픈,DictionaryDiagram.json
DictionaryDiagram.10040103.1,옵션 호환도,DictionaryDiagram.json
DictionaryDiagram.10060101.1,특성 설명,DictionaryDiagram.json
DictionaryDiagram.10060102.1,특성 효과,DictionaryDiagram.json
DictionaryDiagram.10070101.1,호감도 설명,DictionaryDiagram.json
DictionaryDiagram.10070102.1,호감도 획득 - 파트너 임무,DictionaryDiagram.json
DictionaryDiagram.10080101.1,여행가 배지,DictionaryDiagram.json
DictionaryDiagram.10080102.1,배지 재료,DictionaryDiagram.json
DictionaryDiagram.10080103.1,여행가 취향,DictionaryDiagram.json
DictionaryDiagram.10080104.1,배지 연성,DictionaryDiagram.json
DictionaryDiagram.10080105.1,배지 재련,DictionaryDiagram.json
DictionaryDiagram.10080106.1,재련 잠금,DictionaryDiagram.json
DictionaryDiagram.10080107.1,배지 강화,DictionaryDiagram.json
DictionaryDiagram.20020101.1,별의 탑-설명,DictionaryDiagram.json
DictionaryDiagram.20020102.1,별의 탑-잠재력,DictionaryDiagram.json
DictionaryDiagram.20020103.1,별의 탑-소리,DictionaryDiagram.json
DictionaryDiagram.20020104.1,별의 탑-협주 스킬,DictionaryDiagram.json
DictionaryDiagram.20020105.1,별의 탑-사건,DictionaryDiagram.json
DictionaryDiagram.20020107.1,별의 탑-기록,DictionaryDiagram.json
DictionaryDiagram.20020201.1,설명,DictionaryDiagram.json
DictionaryDiagram.20020202.1,연구 단계,DictionaryDiagram.json
DictionaryDiagram.20020203.1,연구 조건,DictionaryDiagram.json
DictionaryDiagram.20030101.1,기록 설명,DictionaryDiagram.json
DictionaryDiagram.20030102.1,잠재력과 축복,DictionaryDiagram.json
DictionaryDiagram.20030204.1,잠재력 프리셋-공유 및 가져오기,DictionaryDiagram.json
DictionaryDiagram.20040101.1,여행 스토리,DictionaryDiagram.json
DictionaryDiagram.20050101.1,일상 업무,DictionaryDiagram.json
DictionaryDiagram.20060101.1,강적 토벌,DictionaryDiagram.json
DictionaryDiagram.20070101.1,배지 던전,DictionaryDiagram.json
DictionaryDiagram.20080103.1,정상결전,DictionaryDiagram.json
DictionaryDiagram.20090101.1,속성 버프,DictionaryDiagram.json
DictionaryDiagram.20090102.1,메인-멜로디 스킬,DictionaryDiagram.json
DictionaryDiagram.20090103.1,메인-협주 스킬,DictionaryDiagram.json
DictionaryDiagram.20090104.1,보조-기본 소리,DictionaryDiagram.json
DictionaryDiagram.20100101.1,연락처,DictionaryDiagram.json
DictionaryDiagram.20100102.1,메시지 대화,DictionaryDiagram.json
DictionaryDiagram.20100103.1,대화창 전환,DictionaryDiagram.json
DictionaryDiagram.20110101.1,활력 설명,DictionaryDiagram.json
DictionaryDiagram.20110102.1,직접 회복,DictionaryDiagram.json
DictionaryDiagram.20110103.1,활력 저장,DictionaryDiagram.json
DictionaryDiagram.20120101.1,콘텐츠 설명,DictionaryDiagram.json
DictionaryDiagram.20120102.1,아레나 규칙,DictionaryDiagram.json
DictionaryDiagram.20130102.1,재앙의 전선-편성,DictionaryDiagram.json
DictionaryDiagram.20130103.1,재앙의 전선-보상,DictionaryDiagram.json
DictionaryDiagram.20130104.1,재앙의 전선-특성,DictionaryDiagram.json
DictionaryDiagram.20130201.1,재앙의 전선-레벨,DictionaryDiagram.json
DictionaryDiagram.20130202.1,재앙의 전선-특별 보상,DictionaryDiagram.json
DictionaryDiagram.20130203.1,재앙의 전선-특수 기믹,DictionaryDiagram.json
DictionaryDiagram.20140102.1,재료 생성,DictionaryDiagram.json
DictionaryDiagram.20150102.1,총 성급 계산,DictionaryDiagram.json
DictionaryDiagram.20150103.1,보상 규칙,DictionaryDiagram.json
DictionaryDiagram.20150104.1,점수 획득 경로,DictionaryDiagram.json
DictionaryDiagram.20150105.1,성급 전환 규칙,DictionaryDiagram.json
DictionaryDiagram.20150106.1,고정,DictionaryDiagram.json
DictionaryDiagram.20160101.1,종언의 노래,DictionaryDiagram.json
DictionaryDiagram.20160102.1,도전 난이도,DictionaryDiagram.json
DictionaryDiagram.20160201.1,연합 전투,DictionaryDiagram.json
DictionaryDiagram.20170101.1,콘텐츠 설명,DictionaryDiagram.json
DictionaryDiagram.20170102.1,의뢰서 수여,DictionaryDiagram.json
DictionaryDiagram.20170103.1,추적,DictionaryDiagram.json
DictionaryDiagram.20170104.1,협력 토벌,DictionaryDiagram.json
DictionaryDiagram.20170105.1,사냥 레벨,DictionaryDiagram.json
DictionaryDiagram.30010101.1,기본 조작,DictionaryDiagram.json
DictionaryDiagram.30010501.1,전투 조작-일반 공격,DictionaryDiagram.json
DictionaryDiagram.30010601.1,전투 조작-메인 스킬,DictionaryDiagram.json
DictionaryDiagram.30010701.1,전투 조작-SP 회복,DictionaryDiagram.json
DictionaryDiagram.30010801.1,전투 조작-회피,DictionaryDiagram.json
DictionaryDiagram.30010901.1,전투 조작-빠른 발놀림,DictionaryDiagram.json
DictionaryDiagram.30011001.1,전투 조작-지원 캐릭터 스킬,DictionaryDiagram.json
DictionaryDiagram.30011101.1,전투 조작-지원 캐릭터 필살기,DictionaryDiagram.json
DictionaryDiagram.30011201.1,원소 속성-표식,DictionaryDiagram.json
DictionaryDiagram.30011202.1,원소 표식-파티,DictionaryDiagram.json
DictionaryDiagram.30011301.1,원소 속성-약점과 저항,DictionaryDiagram.json
DictionaryDiagram.30011302.1,원소 속성-약점과 저항,DictionaryDiagram.json
DictionaryDiagram.30011401.1,원소 속성-추천,DictionaryDiagram.json
DictionaryDiagram.30011701.1,원소 속성-표식 발동,DictionaryDiagram.json
DictionaryDiagram.30011801.1,소리 획득 경로,DictionaryDiagram.json
DictionaryDiagram.40010101.1,콘텐츠 설명,DictionaryDiagram.json
DictionaryDiagram.40010102.1,보물삽 획득,DictionaryDiagram.json
DictionaryDiagram.40010103.1,내구도,DictionaryDiagram.json
DictionaryDiagram.40010104.1,보물 모양,DictionaryDiagram.json
DictionaryDiagram.40010105.1,보물 가치,DictionaryDiagram.json
DictionaryDiagram.40010106.1,층 변경 및 캐릭터 서포팅,DictionaryDiagram.json
DictionaryDiagram.40020101.1,스텔라 디펜스-기본 플레이,DictionaryDiagram.json
DictionaryDiagram.40020201.1,스텔라 디펜스-캐릭터 업그레이드,DictionaryDiagram.json
DictionaryDiagram.40020301.1,스텔라 디펜스-아이템 카드,DictionaryDiagram.json
DictionaryDiagram.40020401.1,스텔라 디펜스-말 소개,DictionaryDiagram.json
DictionaryDiagram.40020501.1,스텔라 디펜스-입수,DictionaryDiagram.json
DictionaryDiagram.40020502.1,스텔라 디펜스-당기기,DictionaryDiagram.json
DictionaryDiagram.40020601.1,스텔라 디펜스-밀기,DictionaryDiagram.json
