source,target,tgt_lng
Ailes accompagnatrices,見守りの翼,ja-JP
Ailes d'agapes,饗宴の翼,ja-JP
Ailes de brillance galactique,銀河燦爛の翼,ja-JP
Ailes de délicatesse,盛宴の翼,ja-JP
Ailes de festin étoilé,星宴の翼,ja-JP
Ailes de flamme montante,燎原烈火の翼,ja-JP
Ailes de la descente,降臨の翼,ja-JP
Ailes de la forêt,樹花爛漫の翼,ja-JP
Ailes de lune silencieuse,夜来泊月の翼,ja-JP
Ailes de moment oisif,余暇の翼,ja-JP
Ailes de rêve éphémère,須臾の夢の翼,ja-JP
Ailes des destins entremêlés,交錯する運命の翼,ja-JP
Ailes des tumultes miséricordieux,慈水怒濤の翼,ja-JP
Ailes du firmament,蒼天清風の翼,ja-JP
Ailes du tempestrier,雷騰雲奔の翼,ja-JP
Ailes du vol d'or,金琮天行の翼,ja-JP
Ailes nivales,雪隠れの翼,ja-JP
Alas Protectoras,見守りの翼,ja-JP
Alas de la Exuberancia,樹花爛漫の翼,ja-JP
Alas de la Luna Silente,夜来泊月の翼,ja-JP
Alas de la Nieve Oculta,雪隠れの翼,ja-JP
Alas de principiante,始まりの翼,ja-JP
Alas del Banquete,饗宴の翼,ja-JP
Alas del Brillo Galáctico,銀河燦爛の翼,ja-JP
Alas del Descenso,降臨の翼,ja-JP
Alas del Encuentro Ocioso,余暇の翼,ja-JP
Alas del Ensueño Efímero,須臾の夢の翼,ja-JP
Alas del Entrelazamiento Predestinado,交錯する運命の翼,ja-JP
Alas del Gran Festín,盛宴の翼,ja-JP
Alas del Jinete de la Tormenta,雷騰雲奔の翼,ja-JP
Alas del Oleaje Magnánimo,慈水怒濤の翼,ja-JP
Alas del Viento Celeste,蒼天清風の翼,ja-JP
Alas del Vuelo Ardiente,燎原烈火の翼,ja-JP
Alas del Vuelo Áureo,金琮天行の翼,ja-JP
Alas del tapiz estrellado,星宴の翼,ja-JP
Ali d'acque furenti e misericordiose,慈水怒濤の翼,ja-JP
Ali dei sogni fugaci,須臾の夢の翼,ja-JP
Ali del Cavaliere della Tempesta,雷騰雲奔の翼,ja-JP
Ali del banchetto stellato,星宴の翼,ja-JP
Ali del convito,饗宴の翼,ja-JP
Ali del principiante,始まりの翼,ja-JP
Ali del vento aureo,金琮天行の翼,ja-JP
Ali del vento celeste,蒼天清風の翼,ja-JP
Ali dell'Intreccio predestinato,交錯する運命の翼,ja-JP
Ali dell'affinità,見守りの翼,ja-JP
Ali della Luna silente,夜来泊月の翼,ja-JP
Ali della discensione,降臨の翼,ja-JP
Ali della foresta,樹花爛漫の翼,ja-JP
Ali della galassia brillante,銀河燦爛の翼,ja-JP
Ali della neve occulta,雪隠れの翼,ja-JP
Ali della prelibatezza,盛宴の翼,ja-JP
Ali della spensieratezza,余暇の翼,ja-JP
Ali delle fiamme volteggianti,燎原烈火の翼,ja-JP
Altın Uçuş Kanatları,金琮天行の翼,ja-JP
Anfängerschwingen,始まりの翼,ja-JP
Asas Brilhantes das Estrelas,銀河燦爛の翼,ja-JP
Asas Protetoras,見守りの翼,ja-JP
Asas da Festa das Estrelas,星宴の翼,ja-JP
Asas da Floresta,樹花爛漫の翼,ja-JP
Asas da Lua Enuviada,夜来泊月の翼,ja-JP
Asas da Neve Ocultadora,雪隠れの翼,ja-JP
Asas das Chamas Ascendentes,燎原烈火の翼,ja-JP
Asas das Águas Tormentosas,慈水怒濤の翼,ja-JP
Asas de Iguarias,盛宴の翼,ja-JP
Asas do Banquete,饗宴の翼,ja-JP
Asas do Cavaleiro da Tormenta,雷騰雲奔の翼,ja-JP
Asas do Entrelaçamento Predestinado,交錯する運命の翼,ja-JP
Asas do Lazer,余暇の翼,ja-JP
Asas do Vento Celestial,蒼天清風の翼,ja-JP
Asas do Voo Dourado,金琮天行の翼,ja-JP
Asas dos Sonhos Passageiros,須臾の夢の翼,ja-JP
Cánh Cưỡi Sấm,雷騰雲奔の翼,ja-JP
Cánh Khoảnh Khắc Giấc Mơ,須臾の夢の翼,ja-JP
Cánh Kim Tông Thiên Hành,金琮天行の翼,ja-JP
Cánh Lửa Bùng Cháy,燎原烈火の翼,ja-JP
Cánh Rừng Hoa,樹花爛漫の翼,ja-JP
Cánh Rực Rỡ,銀河燦爛の翼,ja-JP
Cánh Thịnh Soạn,盛宴の翼,ja-JP
Cánh Tiệc Sao,星宴の翼,ja-JP
Cánh Trăng Đêm Ngưng Đọng,夜来泊月の翼,ja-JP
Cánh Trời Cao Lộng Gió,蒼天清風の翼,ja-JP
Cánh Tuyết Ẩn,雪隠れの翼,ja-JP
Cánh Tụ Hội Nhàn Rỗi,余暇の翼,ja-JP
Cánh Từ Bi Và Phẫn Nộ,慈水怒濤の翼,ja-JP
Cánh Vận Mệnh Đan Xen,交錯する運命の翼,ja-JP
Fani Rüyaların Kanatları,須臾の夢の翼,ja-JP
Flügel der Festgelage,饗宴の翼,ja-JP
Flügel der Kameradschaft,見守りの翼,ja-JP
Flügel der Köstlichkeit,盛宴の翼,ja-JP
Flügel der Niederkunft,降臨の翼,ja-JP
Flügel der barmherzigen Wut der Wellen,慈水怒濤の翼,ja-JP
Flügel der flackernden Flammen,燎原烈火の翼,ja-JP
