source,target,tgt_lng
"""A Fisgada""",「漁獲」,ja-JP
"""Bá Vương Tối Thượng Siêu Cấp Ma Kiếm""",「スーパーアルティメット覇王魔剣」,ja-JP
"""Spada magica del Super Signore Supremo""",「スーパーアルティメット覇王魔剣」,ja-JP
"""The Catch""",「漁獲」,ja-JP
"""Ultimate Overlord's Mega Magic Sword""",「スーパーアルティメット覇王魔剣」,ja-JP
"""Yüce Lordun Devasa Büyü Kılıcı""",「スーパーアルティメット覇王魔剣」,ja-JP
1급 보옥,特級の宝玉,ja-JP
A Doca,船渠剣,ja-JP
A Flauta,笛の剣,ja-JP
A Teaspoon of Transcendence,超越の鍵,ja-JP
A Thousand Blazing Suns,千烈の日輪,ja-JP
A Thousand Floating Dreams,千夜に浮かぶ夢,ja-JP
Absolution,赦罪,ja-JP
Absolvição,赦罪,ja-JP
Acemi Koruması,新米の長槍,ja-JP
Acquamarina di Makhaira,マカイラの水色,ja-JP
Affettavette,斬山の刃,ja-JP
Agata di Rupenera,黒岩の緋玉,ja-JP
Agate de Rochenoire,黒岩の緋玉,ja-JP
Agitador del Relámpago,飛雷の鳴弦,ja-JP
Agitação Trovejante,飛雷の鳴弦,ja-JP
Aigue-marine de Makhaira,マカイラの水色,ja-JP
Aileron de brise-vagues,斬波のひれ長,ja-JP
Ailes de la Voûte d'Azur,天空の翼,ja-JP
Aiutante del porto,船渠剣,ja-JP
Akkörelten,白影の剣,ja-JP
Akuou'nun Kılıcı,惡王丸,ja-JP
Akuoumaru,惡王丸,ja-JP
Alabarda,鉾槍,ja-JP
Alabarda del Viento Epistolar,風信の矛,ja-JP
Alas Celestiales,天空の翼,ja-JP
Alba de la Tejelunas,月紡ぎの曙光,ja-JP
Alba della Tessiluna,月紡ぎの曙光,ja-JP
Albores de la Historia,暁を告げる歴史,ja-JP
Aleta Cortaolas,斬波のひれ長,ja-JP
Alevli Bin Güneş,千烈の日輪,ja-JP
Algı Gözü,昭心,ja-JP
Alley Hunter,ダークアレイの狩人,ja-JP
Alliance du givre et de la neige,霜雪の契,ja-JP
Alter Jagdbogen,歴戦の狩猟弓,ja-JP
Altuni Buzul Yemin,霜契の金枝,ja-JP
Altın Melodiyle Dövülen,シンフォニーの鋳影,ja-JP
Alvorada do Tecedor do Luar,月紡ぎの曙光,ja-JP
Amenoma Kageuchi,天目影打,ja-JP
Amos' Bow,アモスの弓,ja-JP
Amos'un Yayı,アモスの弓,ja-JP
Amos’ Bogen,アモスの弓,ja-JP
Ana Anahtar,万能の鍵,ja-JP
Anel de Hakushin,白辰の輪,ja-JP
Anel de Yaxche,ヤシュチェの環,ja-JP
Anello di Hakushin,白辰の輪,ja-JP
Anello di Yaxche,ヤシュチェの環,ja-JP
Anfängerlanze,新米の長槍,ja-JP
Angelos' Heptades,塵と光の七つの誓約,ja-JP
Anillo de Hakushin,白辰の輪,ja-JP
Anillo del Yaxché,ヤシュチェの環,ja-JP
Anneau de Yaxche,ヤシュチェの環,ja-JP
Anneau des Hakushin,白辰の輪,ja-JP
Anotações do Aprendiz,生徒ノート,ja-JP
Antikes Millelithenschwert,千岩古剣,ja-JP
Apparat de la forêt,森林のレガリア,ja-JP
Appel de sérénité,静謐の笛,ja-JP
Apprentice's Notes,生徒ノート,ja-JP
Appunti dell'apprendista,生徒ノート,ja-JP
Apuntes del Aprendiz,生徒ノート,ja-JP
Aqua Simulacra,若水,ja-JP
Aqua simulacra,若水,ja-JP
Aquila Favonia,風鷹剣,ja-JP
Arc courbé,リカーブボウ,ja-JP
Arc d'Amos,アモスの弓,ja-JP
Arc d'exorcisme,破魔の弓,ja-JP
Arc de chasse,狩猟弓,ja-JP
Arc de chasse aguerri,歴戦の狩猟弓,ja-JP
Arc de chasse de Favonius,西風猟弓,ja-JP
Arc de chasse verdoyant,蒼翠の狩猟弓,ja-JP
Arc de guerre de Rochenoire,黒岩の戦弓,ja-JP
Arc du corbeau,鴉羽の弓,ja-JP
Arc pluvial du serpent arc-en-ciel,虹蛇の雨弦,ja-JP
Arc rituel,祭礼の弓,ja-JP
Arc rouillé,弓蔵,ja-JP
Arc royal,旧貴族長弓,ja-JP
Arc à poulies,リングボウ,ja-JP
Arcana Original,始まりの大魔術,ja-JP
Arco Composto,リングボウ,ja-JP
Arco Compuesto,リングボウ,ja-JP
Arco Enferrujado,弓蔵,ja-JP
Arco Esmeralda do Caçador,蒼翠の狩猟弓,ja-JP
Arco Quebra-Demônios,破魔の弓,ja-JP
Arco Real,旧貴族長弓,ja-JP
Arco Recurvado,リカーブボウ,ja-JP
Arco Recurvo,リカーブボウ,ja-JP
Arco ammazzademoni,破魔の弓,ja-JP
Arco composto,リングボウ,ja-JP
Arco corvino,鴉羽の弓,ja-JP
Arco da caccia,狩猟弓,ja-JP
Arco da caccia per esperti,歴戦の狩猟弓,ja-JP
Arco da caccia smeraldo,蒼翠の狩猟弓,ja-JP
Arco da guerra di Favonius,西風猟弓,ja-JP
Arco da guerra di Rupenera,黒岩の戦弓,ja-JP
Arco de Amos,アモスの弓,ja-JP
Arco de Corvo,鴉羽の弓,ja-JP
Arco de Cuervo,鴉羽の弓,ja-JP
Arco de Favonius,西風猟弓,ja-JP
Arco de la Cazadora Esmeralda,蒼翠の狩猟弓,ja-JP
Arco del Cazador,狩猟弓,ja-JP
Arco del Cazador Estacional,歴戦の狩猟弓,ja-JP
Arco del Peñasco Oscuro,黒岩の戦弓,ja-JP
Arco del Sacrificio,祭礼の弓,ja-JP
Arco di Amos,アモスの弓,ja-JP
Arco do Caçador,狩猟弓,ja-JP
Arco do Caçador Experiente,歴戦の狩猟弓,ja-JP
Arco do Penhasco Obscuro,黒岩の戦弓,ja-JP
Arco do Sacrifício,祭礼の弓,ja-JP
Arco pluviale del serpente arcobaleno,虹蛇の雨弦,ja-JP
Arco reale,旧貴族長弓,ja-JP
