source,target,tgt_lng
Beute wurde verbessert.,報酬が上昇,ja-JP
Canavar ve Boss Düşmanların seviyesi yükseldi,魔物とBOSSのLvが上昇,ja-JP
Canavar ve Boss Düşmanların seviyesi yükseldi. Düşen ödüller geliştirildi.,魔物とBOSSのLvが上昇,ja-JP
Co-Op system unlocked,マルチシステム開放,ja-JP
Commission & Dispatch system unlocked,依頼と派遣システム開放,ja-JP
Cấp thế giới tăng đến Cấp 1,世界ランク1になる,ja-JP
Cấp thế giới tăng đến Cấp 3,世界ランク3になる,ja-JP
Das Limit der Abenteuerstufe wurde auf Stufe 25 erhöht.,冒険ランク上限が25になる,ja-JP
Das Limit der Abenteuerstufe wurde auf Stufe 35 erhöht.,冒険ランク上限が35になる,ja-JP
Das Limit der Abenteuerstufe wurde auf Stufe 45 erhöht.,冒険ランク上限が45になる,ja-JP
Das Limit der Abenteuerstufe wurde auf Stufe 60 erhöht.,冒険ランク上限が60になる,ja-JP
Drops de recompensas elevadas,報酬が上昇,ja-JP
Dünya Seviyesi 1'e yükseldi,世界ランク1になる,ja-JP
Dünya Seviyesi 3'e yükseldi,世界ランク3になる,ja-JP
Dünya Seviyesi yükseldi,世界ランクが上昇,ja-JP
Düşen ödüller geliştirildi.,報酬が上昇,ja-JP
El Mundo subió a Niv. 1,世界ランク1になる,ja-JP
El Mundo subió a Niv. 3,世界ランク3になる,ja-JP
El Mundo subió de nivel,世界ランクが上昇,ja-JP
Expedition Dispatch Limit Increased,探索派遣の上限がアップ,ja-JP
Eşli sistem açıldı.,マルチシステム開放,ja-JP
Giới hạn Hạng Mạo Hiểm tăng đến cấp 45,冒険ランク上限が45になる,ja-JP
Giới hạn Hạng Mạo Hiểm tăng đến cấp 60,冒険ランク上限が60になる,ja-JP
Il grado avventura max è salito a 25,冒険ランク上限が25になる,ja-JP
Il grado avventura max è salito a 35,冒険ランク上限が35になる,ja-JP
Il grado avventura max è salito a 45,冒険ランク上限が45になる,ja-JP
Il grado avventura max è salito a 60,冒険ランク上限が60になる,ja-JP
Il livello del mondo è salito,世界ランクが上昇,ja-JP
Il livello del mondo è salito a 1,世界ランク1になる,ja-JP
Il livello del mondo è salito a 3,世界ランク3になる,ja-JP
Il livello di mostri e boss è aumentato,魔物とBOSSのLvが上昇,ja-JP
Keşif Gönderim Sınırı Yükseltildi,探索派遣の上限がアップ,ja-JP
La limite de Niv. d'aventure passe au Niv.25.,報酬が上昇,ja-JP
La limite de Niv. d'aventure passe au Niv.35.,報酬が上昇,ja-JP
La limite de Niv. d'aventure passe au Niv.45.,報酬が上昇,ja-JP
La limite de Niv. d'aventure passe au Niv.60.,報酬が上昇,ja-JP
Las recompensas mejoraron,報酬が上昇,ja-JP
Le ricompense per la sconfitta dei mostri sono migliorate,報酬が上昇,ja-JP
Limite d'expéditions augmentée,探索派遣の上限がアップ,ja-JP
Limite de Expedições aumentado,探索派遣の上限がアップ,ja-JP
Limite spedizioni aumentato,探索派遣の上限がアップ,ja-JP
Los monstruos y jefes subieron de nivel,魔物とBOSSのLvが上昇,ja-JP
Límite de expediciones aumentado,探索派遣の上限がアップ,ja-JP
Maksimum Macera Rütbesi 25'e yükseldi.,冒険ランク上限が25になる,ja-JP
Maksimum Macera Rütbesi 35'e yükseldi.,冒険ランク上限が35になる,ja-JP
Maksimum Macera Rütbesi 45'e yükseldi.,冒険ランク上限が45になる,ja-JP
Maksimum Macera Rütbesi 60'a yükseldi.,報酬が上昇,ja-JP
Max Adventure Rank increased to 25,冒険ランク上限が25になる,ja-JP
Max Adventure Rank increased to 35,冒険ランク上限が35になる,ja-JP
Max Adventure Rank increased to 45,冒険ランク上限が45になる,ja-JP
Max Adventure Rank increased to 60,冒険ランク上限が60になる,ja-JP
Max. Erkundungs-Entsendungen erhöht,探索派遣の上限がアップ,ja-JP
Mehrspielermodus verfügbar,マルチシステム開放,ja-JP
Missions- und Entsendungsfunktionen freigeschaltet,依頼と派遣システム開放,ja-JP
Mode multijoueur débloqué,マルチシステム開放,ja-JP
Modo multijugador desbloqueado,マルチシステム開放,ja-JP
Monster and Boss levels increased,魔物とBOSSのLvが上昇,ja-JP
Mở khóa hệ thống nhiều người chơi,マルチシステム開放,ja-JP
Mở khóa hệ thống Ủy Thác và Phái Đi,依頼と派遣システム開放,ja-JP
O Nível do Mundo aumentou,世界ランクが上昇,ja-JP
O Nível do Mundo aumentou para Nv.1,世界ランク1になる,ja-JP
O Nível do Mundo aumentou para Nv.3,世界ランク3になる,ja-JP
Os níveis dos Monstros e do Chefe aumentaram,魔物とBOSSのLvが上昇,ja-JP
Os níveis dos Monstros e dos Chefes aumentaram,魔物とBOSSのLvが上昇,ja-JP
Rango de Aventura Máx. aumentó a Niv. 25,冒険ランク上限が25になる,ja-JP
Rango de Aventura Máx. aumentó a Niv. 35,冒険ランク上限が35になる,ja-JP
Rango de Aventura Máx. aumentó a Niv. 45,冒険ランク上限が45になる,ja-JP
Rango de Aventura Máx. aumentó a Niv. 60,冒険ランク上限が60になる,ja-JP
Rank de Aventura Máx. aumentou para Nv.25,冒険ランク上限が25になる,ja-JP
Rank de Aventura Máx. aumentou para Nv.35,冒険ランク上限が35になる,ja-JP
Rank de Aventura Máx. aumentou para Nv.45,冒険ランク上限が45になる,ja-JP
Rank de Aventura Máx. aumentou para Nv.60,冒険ランク上限が60になる,ja-JP
Reward drops upgraded,報酬が上昇,ja-JP
Sistema de Expedição de Missões desbloqueada,依頼と派遣システム開放,ja-JP
Sistema de encargos y expediciones desbloqueado,依頼と派遣システム開放,ja-JP
Sistema di assegnazione spedizioni sbloccato,依頼と派遣システム開放,ja-JP
Sistema di gioco cooperativo sbloccato,マルチシステム開放,ja-JP
Sistema multijogador desbloqueado,マルチシステム開放,ja-JP
Stufen von Monstern und Bossen wurden erhöht,魔物とBOSSのLvが上昇,ja-JP
Système de missions et d'expéditions déverrouillé,依頼と派遣システム開放,ja-JP
Tăng cấp quái và thủ lĩnh,魔物とBOSSのLvが上昇,ja-JP
Tăng cấp thế giới,世界ランクが上昇,ja-JP
Tăng giới hạn phái đi thám hiểm,探索派遣の上限がアップ,ja-JP
Tăng thưởng rơi ra,報酬が上昇,ja-JP
Tăng thưởng rơi ra\Giới hạn Hạng Mạo Hiểm tăng đến cấp 25,報酬が上昇,ja-JP
Tăng thưởng rơi ra\Giới hạn Hạng Mạo Hiểm tăng đến cấp 35,報酬が上昇,ja-JP
